net,sta,loc,chan,year,revstat,evid,rstat_ohe,file,pref_nslc
UW,MULN,,HHZ,2024,manual,uw62039841,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62039841.tgz,True
UW,MULN,,HHZ,2024,manual,uw62054111,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62054111.tgz,True
UW,MULN,,HHZ,2024,manual,uw61996817,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61996817.tgz,True
UW,MULN,,HHZ,2024,manual,uw62036781,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62036781.tgz,True
UW,MULN,,HHZ,2024,manual,uw62040401,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62040401.tgz,True
UW,MULN,,HHZ,2024,manual,uw62055756,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62055756.tgz,True
UW,MULN,,HHZ,2024,manual,uw62049551,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62049551.tgz,True
UW,MULN,,HHZ,2024,manual,uw62036811,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62036811.tgz,True
UW,MULN,,HHZ,2024,manual,uw62008057,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62008057.tgz,True
UW,MULN,,HHZ,2024,manual,uw62039881,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62039881.tgz,True
UW,MULN,,HHZ,2024,manual,uw62055581,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62055581.tgz,True
UW,MULN,,HHZ,2024,manual,uw62027116,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62027116.tgz,True
UW,MULN,,HHZ,2024,manual,uw62016452,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62016452.tgz,True
UW,MULN,,HHZ,2024,manual,uw62022091,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62022091.tgz,True
UW,MULN,,HHZ,2024,manual,uw62006457,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62006457.tgz,True
UW,MULN,,HHZ,2024,manual,uw62010547,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62010547.tgz,True
UW,MULN,,HHZ,2024,manual,uw61994347,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61994347.tgz,True
UW,MULN,,HHZ,2024,manual,uw61990451,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61990451.tgz,True
UW,MULN,,HHZ,2024,manual,uw61980642,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61980642.tgz,True
UW,MULN,,HHZ,2024,manual,uw62018251,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62018251.tgz,True
UW,MULN,,HHZ,2024,manual,uw62041881,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62041881.tgz,True
UW,MULN,,HHZ,2024,manual,uw62055956,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62055956.tgz,True
UW,MULN,,HHZ,2024,manual,uw62020311,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62020311.tgz,True
UW,MULN,,HHZ,2024,manual,uw62020701,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62020701.tgz,True
UW,MULN,,HHZ,2024,manual,uw62008072,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62008072.tgz,True
UW,MULN,,HHZ,2024,manual,uw62018061,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62018061.tgz,True
UW,MULN,,HHZ,2024,manual,uw62043717,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62043717.tgz,True
UW,MULN,,HHZ,2024,manual,uw62030706,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62030706.tgz,True
UW,MULN,,HHZ,2024,manual,uw62042596,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62042596.tgz,True
UW,MULN,,HHZ,2024,manual,uw62054486,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62054486.tgz,True
UW,MULN,,HHZ,2024,manual,uw62060642,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62060642.tgz,True
UW,MULN,,HHZ,2024,manual,uw61984826,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61984826.tgz,True
UW,MULN,,HHZ,2024,manual,uw62042352,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62042352.tgz,True
UW,MULN,,HHZ,2024,manual,uw62016707,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62016707.tgz,True
UW,MULN,,HHZ,2024,manual,uw61987907,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61987907.tgz,True
UW,MULN,,HHZ,2024,manual,uw62017961,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62017961.tgz,True
UW,MULN,,HHZ,2024,manual,uw62049821,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62049821.tgz,True
UW,MULN,,HHZ,2024,manual,uw62049362,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62049362.tgz,True
UW,MULN,,HHZ,2024,manual,uw62034766,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62034766.tgz,True
UW,MULN,,HHZ,2024,manual,uw62053891,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62053891.tgz,True
UW,MULN,,HHZ,2024,manual,uw62056731,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62056731.tgz,True
UW,MULN,,HHZ,2024,manual,uw61987246,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61987246.tgz,True
UW,MULN,,HHZ,2024,manual,uw62008936,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62008936.tgz,True
UW,MULN,,HHZ,2024,manual,uw62063601,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62063601.tgz,True
UW,MULN,,HHZ,2024,manual,uw62034956,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62034956.tgz,True
UW,MULN,,HHZ,2024,manual,uw62017631,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62017631.tgz,True
UW,MULN,,HHZ,2024,manual,uw62011227,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62011227.tgz,True
UW,MULN,,HHZ,2024,manual,uw62044186,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62044186.tgz,True
UW,MULN,,HHZ,2024,manual,uw61983091,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61983091.tgz,True
UW,MULN,,HHZ,2024,manual,uw61997621,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61997621.tgz,True
UW,MULN,,HHZ,2024,manual,uw62020992,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62020992.tgz,True
UW,MULN,,HHZ,2024,manual,uw62018016,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62018016.tgz,True
UW,MULN,,HHZ,2024,manual,uw62058396,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62058396.tgz,True
UW,MULN,,HHZ,2024,manual,uw62021127,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62021127.tgz,True
UW,MULN,,HHZ,2024,manual,uw62005052,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62005052.tgz,True
UW,MULN,,HHZ,2024,manual,uw62045106,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62045106.tgz,True
UW,MULN,,HHZ,2024,manual,uw62061261,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62061261.tgz,True
UW,MULN,,HHZ,2024,manual,uw61996302,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw61996302.tgz,True
UW,MULN,,HHZ,2024,manual,uw62032771,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62032771.tgz,True
UW,MULN,,HHZ,2024,manual,uw62065416,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62065416.tgz,True
UW,MULN,,HHZ,2024,manual,uw62008611,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62008611.tgz,True
UW,MULN,,HHZ,2024,manual,uw62027751,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62027751.tgz,True
UW,MULN,,HHZ,2024,manual,uw62037542,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62037542.tgz,True
UW,MULN,,HHZ,2024,manual,uw62017692,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62017692.tgz,True
UW,MULN,,HHZ,2024,manual,uw62048341,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62048341.tgz,True
UW,MULN,,HHZ,2024,manual,uw62005492,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62005492.tgz,True
UW,MULN,,HHZ,2024,manual,uw62037421,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62037421.tgz,True
UW,MULN,,HHZ,2024,manual,uw62038316,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62038316.tgz,True
UW,MULN,,HHZ,2024,manual,uw62042451,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2024/uw62042451.tgz,True
UW,MULN,,HHZ,2023,manual,uw61938237,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61938237.tgz,True
UW,MULN,,HHZ,2023,manual,uw61937306,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61937306.tgz,True
UW,MULN,,HHZ,2023,manual,uw61933001,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61933001.tgz,True
UW,MULN,,HHZ,2023,manual,uw61940602,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61940602.tgz,True
UW,MULN,,HHZ,2023,manual,uw61958071,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61958071.tgz,True
UW,MULN,,HHZ,2023,manual,uw61938222,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61938222.tgz,True
UW,MULN,,HHZ,2023,manual,uw61938787,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61938787.tgz,True
UW,MULN,,HHZ,2023,manual,uw61916917,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61916917.tgz,True
UW,MULN,,HHZ,2023,manual,uw61928807,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61928807.tgz,True
UW,MULN,,HHZ,2023,manual,uw61936556,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61936556.tgz,True
UW,MULN,,HHZ,2023,manual,uw61938557,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61938557.tgz,True
UW,MULN,,HHZ,2023,manual,uw61944311,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61944311.tgz,True
UW,MULN,,HHZ,2023,manual,uw61953862,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61953862.tgz,True
UW,MULN,,HHZ,2023,manual,uw61927067,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61927067.tgz,True
UW,MULN,,HHZ,2023,manual,uw61958472,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61958472.tgz,True
UW,MULN,,HHZ,2023,manual,uw61916907,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61916907.tgz,True
UW,MULN,,HHZ,2023,manual,uw61918902,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61918902.tgz,True
UW,MULN,,HHZ,2023,manual,uw61961741,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61961741.tgz,True
UW,MULN,,HHZ,2023,manual,uw61936237,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61936237.tgz,True
UW,MULN,,HHZ,2023,manual,uw61954101,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61954101.tgz,True
UW,MULN,,HHZ,2023,manual,uw61971021,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61971021.tgz,True
UW,MULN,,HHZ,2023,manual,uw61937302,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61937302.tgz,True
UW,MULN,,HHZ,2023,manual,uw61932341,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61932341.tgz,True
UW,MULN,,HHZ,2023,manual,uw61943037,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61943037.tgz,True
UW,MULN,,HHZ,2023,manual,uw61941392,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61941392.tgz,True
UW,MULN,,HHZ,2023,manual,uw61953621,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61953621.tgz,True
UW,MULN,,HHZ,2023,manual,uw61918807,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61918807.tgz,True
UW,MULN,,HHZ,2023,manual,uw61947442,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61947442.tgz,True
UW,MULN,,HHZ,2023,manual,uw61932342,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61932342.tgz,True
UW,MULN,,HHZ,2023,manual,uw61916791,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61916791.tgz,True
UW,MULN,,HHZ,2023,manual,uw61939941,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61939941.tgz,True
UW,MULN,,HHZ,2023,manual,uw61915501,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61915501.tgz,True
UW,MULN,,HHZ,2023,manual,uw61931676,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61931676.tgz,True
UW,MULN,,HHZ,2023,manual,uw61960561,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61960561.tgz,True
UW,MULN,,HHZ,2023,manual,uw61941587,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61941587.tgz,True
UW,MULN,,HHZ,2023,manual,uw61945642,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61945642.tgz,True
UW,MULN,,HHZ,2023,manual,uw61915302,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61915302.tgz,True
UW,MULN,,HHZ,2023,manual,uw61938537,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61938537.tgz,True
UW,MULN,,HHZ,2023,manual,uw61941817,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61941817.tgz,True
UW,MULN,,HHZ,2023,manual,uw61938077,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61938077.tgz,True
UW,MULN,,HHZ,2023,manual,uw61937972,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61937972.tgz,True
UW,MULN,,HHZ,2023,manual,uw61931867,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61931867.tgz,True
UW,MULN,,HHZ,2023,manual,uw61929966,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61929966.tgz,True
UW,MULN,,HHZ,2023,manual,uw61933492,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61933492.tgz,True
UW,MULN,,HHZ,2023,manual,uw61971676,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61971676.tgz,True
UW,MULN,,HHZ,2023,manual,uw61956746,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61956746.tgz,True
UW,MULN,,HHZ,2023,manual,uw61960237,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61960237.tgz,True
UW,MULN,,HHZ,2023,manual,uw61943217,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61943217.tgz,True
UW,MULN,,HHZ,2023,manual,uw61939222,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61939222.tgz,True
UW,MULN,,HHZ,2023,manual,uw61930561,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61930561.tgz,True
UW,MULN,,HHZ,2023,manual,uw61964291,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61964291.tgz,True
UW,MULN,,HHZ,2023,manual,uw61964861,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61964861.tgz,True
UW,MULN,,HHZ,2023,manual,uw61937357,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61937357.tgz,True
UW,MULN,,HHZ,2023,manual,uw61949892,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61949892.tgz,True
UW,MULN,,HHZ,2023,manual,uw61938266,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61938266.tgz,True
UW,MULN,,HHZ,2023,manual,uw61927191,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61927191.tgz,True
UW,MULN,,HHZ,2023,manual,uw61944556,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61944556.tgz,True
UW,MULN,,HHZ,2023,manual,uw61966522,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61966522.tgz,True
UW,MULN,,HHZ,2023,manual,uw61957606,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.MULN..HHZ/manual/2023/uw61957606.tgz,True
