,event_id,etype,lat,lon,depth,zerr,herr,prefor_time,mag,magtype,offset_km,CAT0,CAT1,CAT2,time_fixed,epi_fixed,depth_fixed,herr_large,zerr_large,terr_large,low_phase_count,closest_sta_too_far,too_few_sta,WC
uw10752558,quakeml:uw.anss.org/Event/UW/10752558,eq,48.7678333,-122.1666667,14523.0,3970.0,1440.0,2008-04-29 10:27:57.640,2.0,Md,25.62254690926032,True,True,True,False,True,True,False,False,False,False,True,False,False
uw10740893,quakeml:uw.anss.org/Event/UW/10740893,eq,48.4953333,-121.7363333,7781.0,1410.0,1222.0,2008-05-04 00:54:02.790,0.7,Md,31.607017674503393,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10745088,quakeml:uw.anss.org/Event/UW/10745088,eq,48.6998333,-122.2186667,19387.0,330.0,135.0,2008-05-14 08:58:19.140,1.2,Md,30.591045449270773,False,False,False,False,False,True,False,False,False,False,False,False,True
uw10746103,quakeml:uw.anss.org/Event/UW/10746103,eq,48.4893333,-121.7608333,501.0,,545.0,2008-05-17 01:25:32.790,1.0,Md,31.97996288614373,False,False,False,False,False,False,False,True,False,False,True,False,False
uw10748273,quakeml:uw.anss.org/Event/UW/10748273,eq,48.5536667,-122.237,7344.0,1950.0,1089.0,2008-05-21 09:15:42.530,0.9,Md,39.416175308179035,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10741173,quakeml:uw.anss.org/Event/UW/10741173,eq,48.9918333,-121.80333330000002,15909.0,60.0,64.0,2008-06-04 06:30:53.130,0.8,Md,24.188725753073,True,True,True,False,False,True,False,False,False,True,False,True,False
uw10744558,quakeml:uw.anss.org/Event/UW/10744558,px,49.0866667,-122.07033330000002,-749.0,770.0,1894.0,2008-06-13 19:10:49.310,2.0,Md,39.331480408918466,False,False,False,False,False,True,False,False,False,True,True,False,False
uw10745773,quakeml:uw.anss.org/Event/UW/10745773,eq,48.476,-121.6485,-1002.0,100.0,42.0,2008-06-15 15:57:04.240,1.9,Md,35.43356864889972,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10746433,quakeml:uw.anss.org/Event/UW/10746433,eq,48.5876667,-122.053,3078.0,,1205.0,2008-06-18 08:12:20.250,1.0,Md,27.043547331305927,True,True,True,False,False,False,False,True,False,False,True,False,False
uw10748853,quakeml:uw.anss.org/Event/UW/10748853,eq,48.5871667,-122.05200000000002,4610.0,6500.0,1020.0,2008-06-23 22:15:15.420,1.0,Md,27.039471638742572,True,True,True,False,False,False,False,False,False,True,False,False,False
uw10744743,quakeml:uw.anss.org/Event/UW/10744743,eq,48.8933333,-121.97333329999998,519.0,590.0,921.0,2008-07-07 09:49:27.260,1.2,Md,17.470714331352053,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10744813,quakeml:uw.anss.org/Event/UW/10744813,px,48.4225,-122.1203333,-1097.0,120.0,152.0,2008-07-07 20:46:40.590,1.0,Md,45.0452239561167,False,False,False,False,True,True,False,False,False,True,True,False,False
uw10748838,quakeml:uw.anss.org/Event/UW/10748838,px,49.0988333,-122.0631667,-731.0,4040.0,8338.0,2008-07-18 19:08:06.460,1.5,Md,40.29336330735665,False,False,False,False,False,True,False,False,True,True,False,False,False
uw10751963,quakeml:uw.anss.org/Event/UW/10751963,eq,48.6725,-122.22899999999998,7766.0,80.0,45.0,2008-07-26 06:59:38.940,1.3,Md,32.267903479747446,False,False,False,False,False,True,False,False,False,False,False,False,True
uw10745988,quakeml:uw.anss.org/Event/UW/10745988,eq,48.6111667,-122.1625,9620.0,,,2008-08-04 12:53:06.020,0.5,Md,31.18164927944795,False,False,False,False,False,False,True,True,False,True,False,True,False
uw10749923,quakeml:uw.anss.org/Event/UW/10749923,eq,49.1153333,-122.22899999999998,-731.0,40.0,367.0,2008-08-14 18:31:47.740,1.8,Md,48.3837247319937,False,False,False,False,False,True,False,False,False,True,False,False,False
uw10752748,quakeml:uw.anss.org/Event/UW/10752748,eq,48.4365,-121.9078333,13734.0,,,2008-08-22 00:50:48.130,0.4,Md,38.1718350374605,False,False,False,False,False,False,True,True,False,True,True,True,False
uw10753388,quakeml:uw.anss.org/Event/UW/10753388,eq,48.5188333,-121.59550000000002,8071.0,1110.0,1348.0,2008-08-24 18:45:00.600,1.2,Md,32.765506923800245,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10746343,quakeml:uw.anss.org/Event/UW/10746343,eq,48.9545,-121.88416669999998,11329.0,310.0,418.0,2008-09-05 12:03:46.150,0.2,Md,20.60674430729283,True,True,True,False,False,False,False,False,False,True,False,True,False
uw10750028,quakeml:uw.anss.org/Event/UW/10750028,eq,48.585,-122.2723333,4982.0,5560.0,9547.0,2008-09-13 20:30:17.160,0.8,Md,39.50583712590634,False,False,False,False,True,True,False,False,False,True,True,True,False
uw10753453,quakeml:uw.anss.org/Event/UW/10753453,eq,48.8826667,-122.4111667,2190.0,62050.0,7494.0,2008-09-24 15:37:29.970,1.5,Md,45.11391276940009,False,False,False,False,True,True,False,True,False,False,True,False,False
uw10759153,quakeml:uw.anss.org/Event/UW/10759153,eq,48.493,-121.61733329999998,-171.0,27320.0,4389.0,2008-10-15 21:09:23.760,1.7,Md,34.57743399327727,False,False,False,False,True,True,False,True,True,False,True,False,False
uw10759193,quakeml:uw.anss.org/Event/UW/10759193,eq,48.4851667,-121.6513333,3901.0,2110.0,1206.0,2008-10-16 07:06:59.040,1.5,Md,34.40579579022919,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10760168,quakeml:uw.anss.org/Event/UW/10760168,eq,48.4971667,-121.6426667,6561.0,150.0,99.0,2008-10-18 22:47:02.600,1.1,Md,33.40014156256628,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10762408,quakeml:uw.anss.org/Event/UW/10762408,eq,48.5485,-122.2998333,5316.0,2660.0,764.0,2008-10-27 02:01:27.580,1.7,Md,43.45305671326339,False,False,False,False,True,True,False,False,False,False,True,False,False
uw10756193,quakeml:uw.anss.org/Event/UW/10756193,eq,48.864,-122.2031667,7640.0,1900.0,1386.0,2008-11-08 01:39:49.710,1.6,Md,29.96101298097687,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10754198,quakeml:uw.anss.org/Event/UW/10754198,px,48.3623333,-122.0563333,-1543.0,2970.0,3467.0,2008-12-01 23:00:53.200,1.9,Md,49.09463172101566,False,False,False,False,False,True,False,False,False,True,True,False,False
uw10757963,quakeml:uw.anss.org/Event/UW/10757963,eq,48.891,-122.357,14417.0,2200.0,1537.0,2008-12-14 20:14:56.130,1.4,Md,41.581923449967746,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10760988,quakeml:uw.anss.org/Event/UW/10760988,eq,48.5415,-122.031,3090.0,,122.0,2008-12-24 06:56:32.930,0.4,Md,30.29738899631804,False,False,False,False,False,False,False,True,False,True,False,False,False
uw10761008,quakeml:uw.anss.org/Event/UW/10761008,eq,48.5335,-122.0575,5011.0,2450.0,407.0,2008-12-24 07:26:57.230,0.5,Md,32.09044530349221,False,False,False,False,False,False,False,False,False,True,False,True,False
uw10755533,quakeml:uw.anss.org/Event/UW/10755533,eq,48.8188333,-122.1388333,13259.0,870.0,763.0,2009-01-06 17:44:20.110,1.66,Ml,24.070238820182304,True,True,True,False,False,False,False,False,False,False,False,False,True
uw10756458,quakeml:uw.anss.org/Event/UW/10756458,eq,48.5871667,-122.0386667,-583.0,200.0,106.0,2009-01-12 02:35:45.070,1.71,Ml,26.42611964407623,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10757568,quakeml:uw.anss.org/Event/UW/10757568,lf,48.7071667,-121.797,28051.0,1100.0,745.0,2009-01-15 13:52:40.180,1.0,Md,7.632588463140796,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10757978,quakeml:uw.anss.org/Event/UW/10757978,eq,48.3333333,-121.70466670000002,1468.0,2060.0,956.0,2009-01-16 00:10:49.620,1.34,Ml,49.75206647321744,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10758843,quakeml:uw.anss.org/Event/UW/10758843,eq,48.6008333,-121.9723333,-807.0,100.0,146.0,2009-01-18 11:16:09.490,1.31,Ml,22.41957700133627,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10759083,quakeml:uw.anss.org/Event/UW/10759083,eq,48.5965,-121.9646667,1524.0,1470.0,563.0,2009-01-19 01:46:25.190,1.14,Ml,22.56078078992953,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10759983,quakeml:uw.anss.org/Event/UW/10759983,eq,48.598,-121.95716670000002,-886.0,20.0,14.0,2009-01-22 12:33:48.430,0.99,Ml,22.1538251634344,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10762838,quakeml:uw.anss.org/Event/UW/10762838,eq,48.6876667,-122.47883330000002,13547.0,520.0,177.0,2009-01-27 10:47:38.460,1.23,Ml,49.479848666281505,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10754808,quakeml:uw.anss.org/Event/UW/10754808,eq,48.4136667,-121.7628333,-57.0,7700.0,3410.0,2009-02-03 01:32:55.940,1.33,Ml,40.32339474019746,False,False,False,False,False,False,False,False,False,True,True,False,False
uw10761448,quakeml:uw.anss.org/Event/UW/10761448,eq,48.9663333,-122.14233330000002,12144.0,1140.0,1532.0,2009-02-22 15:51:57.890,0.7,Md,31.94679179658713,False,False,False,False,False,False,False,False,False,False,False,False,True
uw10762728,quakeml:uw.anss.org/Event/UW/10762728,eq,48.7538333,-122.06916669999998,21309.0,3360.0,2254.0,2009-02-27 05:42:37.570,1.14,Ml,18.611226024453167,True,True,True,False,False,False,False,False,False,False,False,False,True
uw10755703,quakeml:uw.anss.org/Event/UW/10755703,eq,48.7115,-122.26466670000002,19446.0,560.0,384.0,2009-03-05 10:23:01.090,1.55,Ml,33.551969370657936,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10761683,quakeml:uw.anss.org/Event/UW/10761683,eq,48.5286667,-122.1853333,12353.0,1660.0,1010.0,2009-03-15 03:33:30.400,1.31,Ml,38.453463264659085,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10763153,quakeml:uw.anss.org/Event/UW/10763153,eq,48.5973333,-121.5673333,2426.0,1640.0,607.0,2009-03-18 06:44:09.850,1.73,Ml,26.918495403315337,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10769948,quakeml:uw.anss.org/Event/UW/10769948,eq,48.4463333,-121.8515,7893.0,,,2009-03-30 02:44:21.330,0.5,Md,36.5791689758327,False,False,False,False,False,True,True,True,False,True,True,False,False
uw10769953,quakeml:uw.anss.org/Event/UW/10769953,eq,48.442,-121.8425,2153.0,2390.0,631.0,2009-03-30 03:34:23.730,1.13,Ml,37.020764300592,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10770588,quakeml:uw.anss.org/Event/UW/10770588,eq,48.3503333,-121.8355,10763.0,1200.0,398.0,2009-04-11 09:54:02.230,0.3,Md,47.18655913661899,False,False,False,False,False,False,False,False,False,True,True,False,False
uw10780223,quakeml:uw.anss.org/Event/UW/10780223,eq,48.8231667,-122.1885,-871.0,250.0,114.0,2009-04-27 13:56:45.920,2.2,Ml,27.730136889158263,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10765593,quakeml:uw.anss.org/Event/UW/10765593,eq,48.8245,-122.13283330000002,12539.0,120.0,67.0,2009-05-03 15:43:48.730,2.33,Ml,23.77834506914237,True,True,True,False,True,True,False,False,False,False,True,False,False
uw10767303,quakeml:uw.anss.org/Event/UW/10767303,eq,48.7998333,-122.1268333,7739.0,1500.0,686.0,2009-05-07 02:03:02.210,1.52,Ml,22.85951188431543,True,True,True,False,False,False,False,False,False,False,False,False,True
uw10772653,quakeml:uw.anss.org/Event/UW/10772653,eq,48.605,-122.0503333,-743.0,60.0,36.0,2009-05-15 05:27:28.490,1.38,Ml,25.45855065935637,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10772738,quakeml:uw.anss.org/Event/UW/10772738,eq,48.6,-122.0455,1524.0,970.0,352.0,2009-05-15 06:01:08.810,1.01,Ml,25.64013128691893,True,True,True,False,False,False,False,False,False,False,True,False,False
uw10765608,quakeml:uw.anss.org/Event/UW/10765608,eq,48.6066667,-121.9616667,-887.0,50.0,36.0,2009-06-04 02:39:38.450,1.05,Ml,21.465539166504065,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10765753,quakeml:uw.anss.org/Event/UW/10765753,eq,48.6065,-121.96816669999998,-160.0,490.0,513.0,2009-06-05 02:13:24.500,0.6,Md,21.721175965182884,True,True,True,False,False,False,False,False,False,False,False,False,True
uw10772768,quakeml:uw.anss.org/Event/UW/10772768,lf,48.7555,-121.8158333,-586.0,220.0,220.0,2009-06-16 18:34:59.260,1.7,Md,2.1151735087143515,True,True,True,False,False,True,False,False,False,False,False,False,True
uw10773688,quakeml:uw.anss.org/Event/UW/10773688,lf,48.7471667,-121.83916670000002,-616.0,340.0,366.0,2009-06-19 16:15:43.330,1.6,Md,3.439649826698558,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10776743,quakeml:uw.anss.org/Event/UW/10776743,lf,48.753,-121.8535,-684.0,230.0,247.0,2009-06-25 21:22:17.290,1.7,Md,3.5770897157390853,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10765968,quakeml:uw.anss.org/Event/UW/10765968,lf,48.7531667,-121.826,-616.0,470.0,364.0,2009-07-02 13:59:46.890,1.9,Md,2.458393284126199,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10769513,quakeml:uw.anss.org/Event/UW/10769513,lf,48.7826667,-121.8316667,-616.0,380.0,255.0,2009-07-08 22:17:50.640,2.0,Md,1.3958836901372444,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10771253,quakeml:uw.anss.org/Event/UW/10771253,lf,48.7335,-121.8461667,-684.0,880.0,700.0,2009-07-12 10:43:44.770,1.6,Md,5.029531143977689,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10772278,quakeml:uw.anss.org/Event/UW/10772278,eq,48.9113333,-121.8088333,10819.0,400.0,721.0,2009-07-14 04:31:07.590,0.7,Md,15.228177901164152,True,True,True,False,False,False,False,False,False,True,False,True,False
uw10773263,quakeml:uw.anss.org/Event/UW/10773263,lf,48.7608333,-121.8668333,-604.0,300.0,389.0,2009-07-16 02:41:26.960,1.8,Md,3.942482239983027,True,True,True,False,True,True,False,False,False,True,True,False,False
uw10774443,quakeml:uw.anss.org/Event/UW/10774443,lf,48.7571667,-121.8488333,-684.0,390.0,236.0,2009-07-18 03:44:24.580,1.7,Md,3.015130961598586,True,True,True,False,False,True,False,False,False,False,False,False,True
uw10775668,quakeml:uw.anss.org/Event/UW/10775668,lf,48.7513333,-121.8383333,-839.0,330.0,333.0,2009-07-22 17:03:54.980,1.6,Md,3.0060154723876233,True,True,True,False,False,True,False,False,False,True,False,False,False
uw10776873,quakeml:uw.anss.org/Event/UW/10776873,lf,48.7573333,-121.8358333,-616.0,580.0,419.0,2009-07-25 14:17:15.060,1.6,Md,2.3471908766256537,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10777573,quakeml:uw.anss.org/Event/UW/10777573,lf,48.7436667,-121.834,-596.0,1210.0,900.0,2009-07-27 12:49:28.180,1.8,Md,3.6431335728702496,True,True,True,False,False,True,False,False,False,False,False,False,True
uw10778393,quakeml:uw.anss.org/Event/UW/10778393,eq,48.5396667,-122.3236667,7234.0,2150.0,844.0,2009-07-30 06:16:22.650,1.27,Ml,45.45234292186433,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10778433,quakeml:uw.anss.org/Event/UW/10778433,lf,48.7706667,-121.8316667,-799.0,1100.0,722.0,2009-07-30 08:58:43.750,1.8,Md,1.142692944776289,True,True,True,False,False,True,False,False,False,False,False,False,True
uw10778993,quakeml:uw.anss.org/Event/UW/10778993,lf,48.7393333,-121.8375,-552.0,1010.0,2978.0,2009-07-31 19:01:30.180,1.9,Md,4.184132805026387,True,True,True,False,True,True,False,False,False,True,False,False,False
uw10765353,quakeml:uw.anss.org/Event/UW/10765353,lf,48.7578333,-121.8468333,-664.0,380.0,242.0,2009-08-02 16:30:02.840,2.0,Md,2.8552423113527325,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10766078,quakeml:uw.anss.org/Event/UW/10766078,lf,48.766,-121.839,-684.0,400.0,247.0,2009-08-03 17:17:37.040,1.8,Md,1.8563668315760071,True,True,True,False,False,True,False,False,False,False,False,False,True
uw10766718,quakeml:uw.anss.org/Event/UW/10766718,lf,48.7786667,-121.8276667,-616.0,2820.0,1869.0,2009-08-04 23:55:05.190,1.7,Md,0.8960899531273953,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10767633,quakeml:uw.anss.org/Event/UW/10767633,lf,48.7471667,-121.827,-596.0,550.0,616.0,2009-08-06 05:07:42.480,1.7,Md,3.1232028280358293,True,True,True,False,False,True,False,False,False,False,False,False,True
uw10767883,quakeml:uw.anss.org/Event/UW/10767883,eq,48.5231667,-122.0858333,2831.0,,326.0,2009-08-06 12:14:19.100,0.2,Md,34.21398227878443,False,False,False,False,False,False,False,True,False,True,False,True,False
uw10768748,quakeml:uw.anss.org/Event/UW/10768748,lf,48.7681667,-121.85399999999998,-908.0,750.0,787.0,2009-08-08 06:19:07.110,2.0,Md,2.787437967000281,True,True,True,False,True,True,False,False,False,True,True,False,False
uw10770698,quakeml:uw.anss.org/Event/UW/10770698,lf,48.7698333,-121.8488333,-819.0,580.0,523.0,2009-08-11 19:39:02.910,1.8,Md,2.3756769906039303,True,True,True,False,False,True,False,False,False,True,False,False,False
uw10773908,quakeml:uw.anss.org/Event/UW/10773908,eq,48.6795,-122.3376667,1741.0,870.0,1160.0,2009-08-16 20:43:03.330,0.4,Md,39.612210024455486,False,False,False,False,False,False,False,False,False,True,True,True,False
uw10775928,quakeml:uw.anss.org/Event/UW/10775928,eq,48.3513333,-121.8406667,-574.0,100.0,64.0,2009-08-20 09:35:40.790,2.78,Ml,47.08781531231125,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10776168,quakeml:uw.anss.org/Event/UW/10776168,eq,48.4753333,-122.3221667,3543.0,2890.0,899.0,2009-08-20 22:09:34.790,1.32,Ml,49.84257708897089,False,False,False,False,True,True,False,False,False,False,True,False,False
uw10776358,quakeml:uw.anss.org/Event/UW/10776358,lf,48.7803333,-121.8181667,-616.0,540.0,338.0,2009-08-21 15:25:02.200,1.8,Md,0.6525195824678791,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10778033,quakeml:uw.anss.org/Event/UW/10778033,eq,48.7955,-121.1645,314.0,390.0,213.0,2009-08-26 10:45:58.940,1.42,Ml,47.87896804658491,False,False,False,False,False,True,False,False,False,False,True,False,False
uw10779473,quakeml:uw.anss.org/Event/UW/10779473,eq,48.3448333,-121.8648333,8156.0,2080.0,482.0,2009-08-28 06:15:23.240,1.46,Ml,47.90737012713868,False,False,False,False,False,False,False,False,False,False,True,False,False
uw10773498,quakeml:uw.anss.org/Event/UW/10773498,eq,48.748,-121.6656667,-616.0,280.0,286.0,2009-09-01 23:41:29.470,1.76,Ml,11.492052174626831,True,True,True,False,False,True,False,False,False,False,True,False,False
uw10773513,quakeml:uw.anss.org/Event/UW/10773513,lf,48.7721667,-121.84333329999998,-616.0,660.0,525.0,2009-09-01 23:42:26.280,1.7,Md,1.9326798242569545,True,True,True,False,False,True,False,False,False,False,False,False,True
uw10776578,quakeml:uw.anss.org/Event/UW/10776578,eq,48.3325,-121.86450000000002,14746.0,,,2009-09-06 02:52:28.130,0.6,Md,49.27354936433112,False,False,False,False,False,False,True,True,False,True,True,True,False
