evid,prefor,prefmag,etype,timestamp,lat,lon,depth,magnitude,magtype,nsta,nobs,uncertainty
62035161,3283748,3298388,su,2024-08-12 13:41:23.844343-07,48.8008,-121.9201,-1.2665133333333334,-5,h,0,0,
62027632,3283813,3298498,su,2024-08-14 01:55:47.737223-07,48.8008,-121.9201,-0.7487600000000001,-5,h,0,0,
62028137,3284093,3298923,lf,2024-08-15 11:11:42.02-07,48.786833333333334,-121.835,-0.71,1.49,l,3,10,0.1034434779879273
62036681,3284868,3300203,lf,2024-08-16 15:08:38.52-07,48.7405,-121.852,-0.82,1.1400000000000001,l,4,8,0.09998286925288624
62036781,3284678,3299923,eq,2024-08-16 23:41:25.939999-07,48.660833333333336,-122.02416666666667,3.44,1.04,l,7,17,0.3405889003005149
62036811,3284713,3299988,lf,2024-08-17 01:53:24.539997-07,48.773833333333336,-121.83966666666667,-0.62,1.3900000000000001,l,5,15,0.058875493308882865
62037421,3284598,3299823,eq,2024-08-17 18:34:40.48-07,48.6555,-122.01383333333334,1.31,2.61,l,56,138,0.27299976688529637
62037451,3284878,3300218,eq,2024-08-17 18:56:19.119999-07,48.657833333333336,-122.03733333333334,3.44,1.21,l,7,17,0.3679209906805232
62038316,3284783,3300088,eq,2024-08-19 03:52:30.66-07,48.659666666666666,-122.02283333333334,0.24,1.25,l,6,13,0.11958697412673436
61503223,3285348,3301048,eq,2024-08-20 20:35:35.58-07,48.65983333333333,-122.03183333333334,3.36,1.41,l,5,14,0.21406733115956122
62039171,3285383,3301088,lf,2024-08-21 07:08:55-07,48.7695,-121.80733333333333,-0.67,1.5,l,5,17,0.06260507346931976
62039841,3285568,3301353,lf,2024-08-22 21:29:43.799999-07,48.769666666666666,-121.8305,-0.16,1.12,l,5,12,0.10906339727114278
62039881,3285608,3301413,lf,2024-08-22 22:57:31.41-07,48.76616666666666,-121.8115,4.06,1.22,l,6,17,0.11664221840211142
62040276,3285878,3301898,su,2024-08-23 23:03:34.069273-07,48.8008,-121.9201,-1.5905799999999999,-5,h,0,0,
62040401,3285658,3301498,lf,2024-08-24 20:04:05.379997-07,48.765,-121.8615,-0.7,1.36,l,4,10,0.059380329901630224
62041081,3286198,3302353,lf,2024-08-26 20:19:31.68-07,48.80233333333334,-121.7955,3.39,1.52,l,5,16,0.11258767433486816
62041616,3286318,3302573,su,2024-08-28 02:00:31.286436-07,48.8008,-121.9201,-1.5905799999999999,-5,h,0,0,
62041881,3286553,3302953,lf,2024-08-29 00:39:58.869999-07,48.758,-121.785,-0.7,1.56,l,6,17,0.19662776993477316
62042336,3286923,3303548,eq,2024-08-30 13:29:25.34-07,48.662,-122.03333333333333,3.42,1.33,l,7,16,0.2768622205054051
62042451,3287053,3303758,lf,2024-08-31 05:05:08.27-07,48.777,-121.81166666666667,-0.11,1.47,l,5,15,0.11478223947146238
62042596,3287068,3303773,lf,2024-08-31 22:01:09.02-07,48.757,-121.81816666666667,-0.68,1.21,l,5,12,0.06928155101707834
62042776,3287628,3303998,lf,2024-09-01 19:05:43.459999-07,48.78,-121.777,-0.66,1.54,l,8,23,0.11033360857802865
62043231,3287243,3304028,lf,2024-09-03 08:19:04.16-07,48.83883333333333,-121.88883333333334,4.88,1.57,l,4,12,0.11132301255017119
62043736,3287828,3304878,lf,2024-09-04 22:06:36.84-07,48.797666666666665,-121.84616666666666,-0.7,1.34,l,5,10,0.04876351453825467
62044186,3288118,3305393,lf,2024-09-07 07:23:01.52-07,48.75933333333333,-121.83233333333334,-0.68,1.09,l,5,10,0.05818758023965598
62044371,3288123,3305403,lf,2024-09-08 00:55:50.019998-07,48.744166666666665,-121.82966666666667,-0.7,1.44,l,6,16,0.055422329579093876
62044871,3288473,3305908,su,2024-09-10 00:36:21.122518-07,48.8008,-121.9201,-1.5905799999999999,-5,h,0,0,
62045106,3288798,3306393,eq,2024-09-11 04:45:27.79-07,48.682833333333335,-121.652,2.75,1.34,l,6,14,0.06310563735767938
62045406,3288868,3306518,su,2024-09-11 23:34:25.808021-07,48.8008,-121.9201,-1.5905799999999999,-5,h,0,0,
62037542,3289048,3306828,su,2024-09-13 00:15:55.73-07,48.769,-121.82333333333334,-0.7,-5,h,0,0,
