evid,etype,event_timestamp,lat,lon,depth,distance,wrms,erhor,sdep,rflag,arrival_timestamp,net,sta,location,seedchan,iphase,quality,deltim,magnitude,magtype,nsta,nobs,uncertainty
10278838,lf,1991-05-24 19:00:50.24-07,46.1893333,-122.1825,-1.502,1.0,0.11,0.042,1.39,F,1991-05-24 19:00:50.57-07,UW,REM,,EHZ,P,0.8,0.04,1.7,d,2,2,0.07
10278838,lf,1991-05-24 19:00:50.24-07,46.1893333,-122.1825,-1.502,1.0,0.11,0.042,1.39,F,1991-05-24 19:00:50.73-07,UW,HSR,,EHZ,P,0.5,0.07,1.7,d,2,2,0.07
10278838,lf,1991-05-24 19:00:50.24-07,46.1893333,-122.1825,-1.502,1.0,0.11,0.042,1.39,F,1991-05-24 19:00:51.06-07,UW,EDM,,EHZ,P,1.0,0.01,1.7,d,2,2,0.07
10278838,lf,1991-05-24 19:00:50.24-07,46.1893333,-122.1825,-1.502,1.0,0.11,0.042,1.39,F,1991-05-24 19:00:51.36-07,UW,SHW,,EHZ,P,0.5,0.11,1.7,d,2,2,0.07
10278838,lf,1991-05-24 19:00:50.24-07,46.1893333,-122.1825,-1.502,1.0,0.11,0.042,1.39,F,1991-05-24 19:00:53.32-07,UW,CDF,,EHZ,P,0.5,0.11,1.7,d,2,2,0.07
10278908,lf,1991-05-25 00:27:40.49-07,46.2048333,-122.1995,-1.605,1.0,0.48,0.576,8.37,F,1991-05-25 00:27:40.08-07,UW,REM,,EHZ,P,0.5,0.15,1.6,d,3,3,0.15
10278908,lf,1991-05-25 00:27:40.49-07,46.2048333,-122.1995,-1.605,1.0,0.48,0.576,8.37,F,1991-05-25 00:27:40.86-07,UW,SHW,,EHZ,P,0.3,0.17,1.6,d,3,3,0.15
10278908,lf,1991-05-25 00:27:40.49-07,46.2048333,-122.1995,-1.605,1.0,0.48,0.576,8.37,F,1991-05-25 00:27:41.73-07,UW,STD,,EHZ,P,0.3,0.17,1.6,d,3,3,0.15
10278908,lf,1991-05-25 00:27:40.49-07,46.2048333,-122.1995,-1.605,1.0,0.48,0.576,8.37,F,1991-05-25 00:27:41.93-07,UW,EDM,,EHZ,P,0.5,0.12,1.6,d,3,3,0.15
10278908,lf,1991-05-25 00:27:40.49-07,46.2048333,-122.1995,-1.605,1.0,0.48,0.576,8.37,F,1991-05-25 00:27:41.99-07,UW,HSR,,EHZ,P,0.5,0.13,1.6,d,3,3,0.15
10278753,lf,1991-06-21 00:55:06.71-07,46.865,-121.73,-1.597,0.0,0.24,0.242,0.27,F,1991-06-21 00:55:06.57-07,UW,RCS,,EHZ,P,1.0,0.02,0.7,d,1,1,0.07
10278753,lf,1991-06-21 00:55:06.71-07,46.865,-121.73,-1.597,0.0,0.24,0.242,0.27,F,1991-06-21 00:55:08.61-07,UW,FMW,,EHZ,P,0.5,0.06,0.7,d,1,1,0.07
10278753,lf,1991-06-21 00:55:06.71-07,46.865,-121.73,-1.597,0.0,0.24,0.242,0.27,F,1991-06-21 00:55:09.18-07,UW,LO2,,EHZ,P,0.5,0.1,0.7,d,1,1,0.07
10278753,lf,1991-06-21 00:55:06.71-07,46.865,-121.73,-1.597,0.0,0.24,0.242,0.27,F,1991-06-21 00:55:10.64-07,UW,RVC,,EHZ,P,0.5,0.1,0.7,d,1,1,0.07
10278893,lf,1991-06-21 09:20:10.5-07,46.869,-121.762,-1.539,2.0,0.2,0.18,0.41,F,1991-06-21 09:20:10.96-07,UW,RCS,,EHZ,P,0.5,0.08,2.6,d,2,2,0.09
10278893,lf,1991-06-21 09:20:10.5-07,46.869,-121.762,-1.539,2.0,0.2,0.18,0.41,F,1991-06-21 09:20:12.42-07,UW,FMW,,EHZ,P,0.8,0.03,2.6,d,2,2,0.09
10278893,lf,1991-06-21 09:20:10.5-07,46.869,-121.762,-1.539,2.0,0.2,0.18,0.41,F,1991-06-21 09:20:12.65-07,UW,LO2,,EHZ,P,0.5,0.06,2.6,d,2,2,0.09
10278893,lf,1991-06-21 09:20:10.5-07,46.869,-121.762,-1.539,2.0,0.2,0.18,0.41,F,1991-06-21 09:20:13.76-07,UW,RVC,,EHZ,P,0.5,0.09,2.6,d,2,2,0.09
10278893,lf,1991-06-21 09:20:10.5-07,46.869,-121.762,-1.539,2.0,0.2,0.18,0.41,F,1991-06-21 09:20:17.02-07,UW,GSM,,EHZ,P,0.3,0.2,2.6,d,2,2,0.09
10278893,lf,1991-06-21 09:20:10.5-07,46.869,-121.762,-1.539,2.0,0.2,0.18,0.41,F,1991-06-21 09:20:17.11-07,UW,GLK,,EHZ,P,0.5,0.1,2.6,d,2,2,0.09
10279563,lf,1991-06-23 10:42:41.18-07,46.8673333,-121.7675,-0.717,2.0,0.02,0.184,0.01,F,1991-06-23 10:42:41.74-07,UW,RCS,,EHZ,P,0.8,0.04,0.0,d,3,3,0.07
10279563,lf,1991-06-23 10:42:41.18-07,46.8673333,-121.7675,-0.717,2.0,0.02,0.184,0.01,F,1991-06-23 10:42:43.16-07,UW,FMW,,EHZ,P,0.8,0.04,0.0,d,3,3,0.07
10279563,lf,1991-06-23 10:42:41.18-07,46.8673333,-121.7675,-0.717,2.0,0.02,0.184,0.01,F,1991-06-23 10:42:43.56-07,UW,LO2,,EHZ,P,0.5,0.08,0.0,d,3,3,0.07
10279563,lf,1991-06-23 10:42:41.18-07,46.8673333,-121.7675,-0.717,2.0,0.02,0.184,0.01,F,1991-06-23 10:42:44.17-07,UW,RVC,,EHZ,P,0.5,0.12,0.0,d,3,3,0.07
10280318,lf,1991-06-25 16:27:42.47-07,46.8968333,-121.7243333,-0.614,2.0,0.26,1.298,0.29,F,1991-06-25 16:27:42.98-07,UW,RCS,,EHZ,P,0.3,0.16,2.0,d,2,2,0.18
10280318,lf,1991-06-25 16:27:42.47-07,46.8968333,-121.7243333,-0.614,2.0,0.26,1.298,0.29,F,1991-06-25 16:27:43.66-07,UW,FMW,,EHZ,P,0.5,0.14,2.0,d,2,2,0.18
10280318,lf,1991-06-25 16:27:42.47-07,46.8968333,-121.7243333,-0.614,2.0,0.26,1.298,0.29,F,1991-06-25 16:27:45.41-07,UW,LO2,,EHZ,P,0.3,0.23,2.0,d,2,2,0.18
10280318,lf,1991-06-25 16:27:42.47-07,46.8968333,-121.7243333,-0.614,2.0,0.26,1.298,0.29,F,1991-06-25 16:27:45.78-07,UW,RVC,,EHZ,P,0.5,0.1,2.0,d,2,2,0.18
10280318,lf,1991-06-25 16:27:42.47-07,46.8968333,-121.7243333,-0.614,2.0,0.26,1.298,0.29,F,1991-06-25 16:27:46.58-07,UW,WPW,,EHZ,P,0.3,0.17,2.0,d,2,2,0.18
10280318,lf,1991-06-25 16:27:42.47-07,46.8968333,-121.7243333,-0.614,2.0,0.26,1.298,0.29,F,1991-06-25 16:27:57.2-07,UW,ASR,,EHZ,P,0.3,0.26,2.0,d,2,2,0.18
10280478,lf,1991-06-26 18:57:17.49-07,46.8433333,-121.7458333,3.133,3.0,0.1,0.851,1.41,F,1991-06-26 18:57:18.46-07,UW,RCS,,EHZ,P,0.8,0.05,0.7,d,2,2,0.05
10280478,lf,1991-06-26 18:57:17.49-07,46.8433333,-121.7458333,3.133,3.0,0.1,0.851,1.41,F,1991-06-26 18:57:19.41-07,UW,LO2,,EHZ,P,0.5,0.07,0.7,d,2,2,0.05
10280478,lf,1991-06-26 18:57:17.49-07,46.8433333,-121.7458333,3.133,3.0,0.1,0.851,1.41,F,1991-06-26 18:57:19.8-07,UW,FMW,,EHZ,P,0.8,0.04,0.7,d,2,2,0.05
10280478,lf,1991-06-26 18:57:17.49-07,46.8433333,-121.7458333,3.133,3.0,0.1,0.851,1.41,F,1991-06-26 18:57:21.03-07,UW,RVC,,EHZ,P,0.8,0.06,0.7,d,2,2,0.05
10280478,lf,1991-06-26 18:57:17.49-07,46.8433333,-121.7458333,3.133,3.0,0.1,0.851,1.41,F,1991-06-26 18:57:21.35-07,UW,LO2,,EHZ,S,0.8,0.04,0.7,d,2,2,0.05
10280478,lf,1991-06-26 18:57:17.49-07,46.8433333,-121.7458333,3.133,3.0,0.1,0.851,1.41,F,1991-06-26 18:57:22.49-07,UW,FMW,,EHZ,S,0.0,0.1,0.7,d,2,2,0.05
10280813,lf,1991-06-28 03:06:36.16-07,46.8576667,-121.7468333,-1.617,1.0,0.08,0.042,0.04,F,1991-06-28 03:06:36.58-07,UW,RCS,,EHZ,P,0.8,0.03,0.2,d,2,2,0.08
10280813,lf,1991-06-28 03:06:36.16-07,46.8576667,-121.7468333,-1.617,1.0,0.08,0.042,0.04,F,1991-06-28 03:06:38.1-07,UW,FMW,,EHZ,P,0.8,0.04,0.2,d,2,2,0.08
10280813,lf,1991-06-28 03:06:36.16-07,46.8576667,-121.7468333,-1.617,1.0,0.08,0.042,0.04,F,1991-06-28 03:06:39.44-07,UW,RVC,,EHZ,P,0.5,0.12,0.2,d,2,2,0.08
10280813,lf,1991-06-28 03:06:36.16-07,46.8576667,-121.7468333,-1.617,1.0,0.08,0.042,0.04,F,1991-06-28 03:06:39.81-07,UW,FMW,,EHZ,S,0.8,0.06,0.2,d,2,2,0.08
10280813,lf,1991-06-28 03:06:36.16-07,46.8576667,-121.7468333,-1.617,1.0,0.08,0.042,0.04,F,1991-06-28 03:06:40.41-07,UW,LO2,,EHZ,S,0.5,0.15,0.2,d,2,2,0.08
10280813,lf,1991-06-28 03:06:36.16-07,46.8576667,-121.7468333,-1.617,1.0,0.08,0.042,0.04,F,1991-06-28 03:06:42.36-07,UW,RVC,,EHZ,S,0.5,0.09,0.2,d,2,2,0.08
10281043,lf,1991-06-29 17:03:41.3-07,46.864,-121.75,-1.607,1.0,0.0,,0.0,F,1991-06-29 17:03:41.62-07,UW,RCS,,EHZ,P,0.8,0.04,-0.1,d,1,1,0.05
10281043,lf,1991-06-29 17:03:41.3-07,46.864,-121.75,-1.607,1.0,0.0,,0.0,F,1991-06-29 17:03:43.26-07,UW,FMW,,EHZ,P,0.8,0.05,-0.1,d,1,1,0.05
10281043,lf,1991-06-29 17:03:41.3-07,46.864,-121.75,-1.607,1.0,0.0,,0.0,F,1991-06-29 17:03:43.75-07,UW,LO2,,EHZ,P,0.8,0.05,-0.1,d,1,1,0.05
10281043,lf,1991-06-29 17:03:41.3-07,46.864,-121.75,-1.607,1.0,0.0,,0.0,F,1991-06-29 17:03:44.63-07,UW,RVC,,EHZ,P,0.8,0.05,-0.1,d,1,1,0.05
10281058,lf,1991-06-29 17:10:54.17-07,46.8681667,-121.7658333,-1.597,2.0,0.13,0.113,0.19,F,1991-06-29 17:10:54.59-07,UW,RCS,,EHZ,P,0.8,0.04,0.2,d,2,2,0.07
10281058,lf,1991-06-29 17:10:54.17-07,46.8681667,-121.7658333,-1.597,2.0,0.13,0.113,0.19,F,1991-06-29 17:10:56.3-07,UW,FMW,,EHZ,P,0.8,0.03,0.2,d,2,2,0.07
10281058,lf,1991-06-29 17:10:54.17-07,46.8681667,-121.7658333,-1.597,2.0,0.13,0.113,0.19,F,1991-06-29 17:10:56.76-07,UW,LO2,,EHZ,P,0.5,0.12,0.2,d,2,2,0.07
10281058,lf,1991-06-29 17:10:54.17-07,46.8681667,-121.7658333,-1.597,2.0,0.13,0.113,0.19,F,1991-06-29 17:10:57.12-07,UW,RVC,,EHZ,P,0.5,0.09,0.2,d,2,2,0.07
10281133,lf,1991-06-30 07:34:32.39-07,46.8668333,-121.7291667,-1.627,0.0,0.04,0.086,0.13,F,1991-06-30 07:34:32.44-07,UW,RCS,,EHZ,P,0.5,0.1,0.6,d,3,3,0.11
10281133,lf,1991-06-30 07:34:32.39-07,46.8668333,-121.7291667,-1.627,0.0,0.04,0.086,0.13,F,1991-06-30 07:34:34.18-07,UW,FMW,,EHZ,P,0.5,0.06,0.6,d,3,3,0.11
10281133,lf,1991-06-30 07:34:32.39-07,46.8668333,-121.7291667,-1.627,0.0,0.04,0.086,0.13,F,1991-06-30 07:34:34.98-07,UW,LO2,,EHZ,P,0.5,0.1,0.6,d,3,3,0.11
10281133,lf,1991-06-30 07:34:32.39-07,46.8668333,-121.7291667,-1.627,0.0,0.04,0.086,0.13,F,1991-06-30 07:34:36.01-07,UW,RVC,,EHZ,P,0.3,0.18,0.6,d,3,3,0.11
10281153,lf,1991-06-30 09:18:35.56-07,46.859,-121.7323333,-1.627,1.0,0.11,0.17,0.16,F,1991-06-30 09:18:35.65-07,UW,RCS,,EHZ,P,0.8,0.06,0.7,d,1,1,0.13
10281153,lf,1991-06-30 09:18:35.56-07,46.859,-121.7323333,-1.627,1.0,0.11,0.17,0.16,F,1991-06-30 09:18:37.58-07,UW,FMW,,EHZ,P,0.8,0.05,0.7,d,1,1,0.13
10281153,lf,1991-06-30 09:18:35.56-07,46.859,-121.7323333,-1.627,1.0,0.11,0.17,0.16,F,1991-06-30 09:18:37.95-07,UW,LO2,,EHZ,P,0.3,0.19,0.7,d,1,1,0.13
10281153,lf,1991-06-30 09:18:35.56-07,46.859,-121.7323333,-1.627,1.0,0.11,0.17,0.16,F,1991-06-30 09:18:39.18-07,UW,RVC,,EHZ,P,0.3,0.23,0.7,d,1,1,0.13
10275278,lf,1991-07-04 08:42:39.29-07,46.8661667,-121.7415,-1.597,0.0,0.04,0.042,0.06,F,1991-07-04 08:42:39.44-07,UW,RCS,,EHZ,P,0.8,0.05,0.8,d,1,1,0.07
10275278,lf,1991-07-04 08:42:39.29-07,46.8661667,-121.7415,-1.597,0.0,0.04,0.042,0.06,F,1991-07-04 08:42:41.2-07,UW,FMW,,EHZ,P,0.8,0.04,0.8,d,1,1,0.07
10275278,lf,1991-07-04 08:42:39.29-07,46.8661667,-121.7415,-1.597,0.0,0.04,0.042,0.06,F,1991-07-04 08:42:41.85-07,UW,LO2,,EHZ,P,0.5,0.08,0.8,d,1,1,0.07
10275278,lf,1991-07-04 08:42:39.29-07,46.8661667,-121.7415,-1.597,0.0,0.04,0.042,0.06,F,1991-07-04 08:42:42.65-07,UW,RVC,,EHZ,P,0.5,0.1,0.8,d,1,1,0.07
10275573,lf,1991-07-06 02:15:14.27-07,46.8721667,-121.7085,-1.627,1.0,0.22,0.141,0.2,F,1991-07-06 02:15:14.3-07,UW,RCS,,EHZ,P,0.8,0.05,0.5,d,2,2,0.05
10275573,lf,1991-07-06 02:15:14.27-07,46.8721667,-121.7085,-1.627,1.0,0.22,0.141,0.2,F,1991-07-06 02:15:15.8-07,UW,FMW,,EHZ,P,1.0,0.02,0.5,d,2,2,0.05
10275573,lf,1991-07-06 02:15:14.27-07,46.8721667,-121.7085,-1.627,1.0,0.22,0.141,0.2,F,1991-07-06 02:15:17.25-07,UW,LO2,,EHZ,P,0.5,0.11,0.5,d,2,2,0.05
10275573,lf,1991-07-06 02:15:14.27-07,46.8721667,-121.7085,-1.627,1.0,0.22,0.141,0.2,F,1991-07-06 02:15:18.03-07,UW,FMW,,EHZ,S,0.0,0.04,0.5,d,2,2,0.05
10275573,lf,1991-07-06 02:15:14.27-07,46.8721667,-121.7085,-1.627,1.0,0.22,0.141,0.2,F,1991-07-06 02:15:18.29-07,UW,RVC,,EHZ,P,0.8,0.03,0.5,d,2,2,0.05
10276183,lf,1991-08-09 12:59:39.6-07,46.8835,-121.7418333,-1.629,1.0,0.17,0.141,0.43,F,1991-08-09 12:59:40.16-07,UW,RCS,,EHZ,S,0.8,0.04,0.9,d,1,1,0.06
10276183,lf,1991-08-09 12:59:39.6-07,46.8835,-121.7418333,-1.629,1.0,0.17,0.141,0.43,F,1991-08-09 12:59:41.19-07,UW,FMW,,EHZ,P,0.8,0.03,0.9,d,1,1,0.06
10276183,lf,1991-08-09 12:59:39.6-07,46.8835,-121.7418333,-1.629,1.0,0.17,0.141,0.43,F,1991-08-09 12:59:41.4-07,UW,RER,,EHZ,P,0.8,0.05,0.9,d,1,1,0.06
10276183,lf,1991-08-09 12:59:39.6-07,46.8835,-121.7418333,-1.629,1.0,0.17,0.141,0.43,F,1991-08-09 12:59:42.76-07,UW,LO2,,EHZ,P,0.5,0.1,0.9,d,1,1,0.06
10276183,lf,1991-08-09 12:59:39.6-07,46.8835,-121.7418333,-1.629,1.0,0.17,0.141,0.43,F,1991-08-09 12:59:42.99-07,UW,RVC,,EHZ,P,0.5,0.08,0.9,d,1,1,0.06
10276708,lf,1991-08-12 22:57:24.37-07,46.9143333,-121.737,-1.627,4.0,0.18,0.362,0.77,F,1991-08-12 22:57:25.19-07,UW,RCS,,EHZ,P,0.5,0.07,0.8,d,3,3,0.12
10276708,lf,1991-08-12 22:57:24.37-07,46.9143333,-121.737,-1.627,4.0,0.18,0.362,0.77,F,1991-08-12 22:57:25.54-07,UW,FMW,,EHZ,P,0.5,0.09,0.8,d,3,3,0.12
10276708,lf,1991-08-12 22:57:24.37-07,46.9143333,-121.737,-1.627,4.0,0.18,0.362,0.77,F,1991-08-12 22:57:27.51-07,UW,RVC,,EHZ,P,0.5,0.12,0.8,d,3,3,0.12
10276708,lf,1991-08-12 22:57:24.37-07,46.9143333,-121.737,-1.627,4.0,0.18,0.362,0.77,F,1991-08-12 22:57:28.09-07,UW,LO2,,EHZ,P,0.3,0.21,0.8,d,3,3,0.12
10277003,lf,1991-08-14 02:04:51.11-07,46.865,-121.8108333,-0.899,5.0,0.45,2.709,0.27,F,1991-08-14 02:04:51.46-07,UW,RER,,EHZ,P,0.5,0.09,0.9,d,1,1,0.08
10277003,lf,1991-08-14 02:04:51.11-07,46.865,-121.8108333,-0.899,5.0,0.45,2.709,0.27,F,1991-08-14 02:04:52.5-07,UW,RCS,,EHZ,P,0.5,0.08,0.9,d,1,1,0.08
10277003,lf,1991-08-14 02:04:51.11-07,46.865,-121.8108333,-0.899,5.0,0.45,2.709,0.27,F,1991-08-14 02:04:53.36-07,UW,FMW,,EHZ,P,0.8,0.04,0.9,d,1,1,0.08
10277003,lf,1991-08-14 02:04:51.11-07,46.865,-121.8108333,-0.899,5.0,0.45,2.709,0.27,F,1991-08-14 02:04:53.95-07,UW,LO2,,EHZ,P,0.5,0.08,0.9,d,1,1,0.08
10277003,lf,1991-08-14 02:04:51.11-07,46.865,-121.8108333,-0.899,5.0,0.45,2.709,0.27,F,1991-08-14 02:04:53.97-07,UW,RVC,,EHZ,P,0.5,0.11,0.9,d,1,1,0.08
10281028,lf,1991-08-24 12:59:49.01-07,46.8771667,-121.73,-1.806,0.0,0.65,0.768,0.94,F,1991-08-24 12:59:48.63-07,UW,RCS,,EHZ,P,0.8,0.06,0.9,d,2,2,0.07
10281028,lf,1991-08-24 12:59:49.01-07,46.8771667,-121.73,-1.806,0.0,0.65,0.768,0.94,F,1991-08-24 12:59:49.26-07,UW,RCS,,EHZ,S,0.8,0.04,0.9,d,2,2,0.07
10281028,lf,1991-08-24 12:59:49.01-07,46.8771667,-121.73,-1.806,0.0,0.65,0.768,0.94,F,1991-08-24 12:59:50.27-07,UW,FMW,,EHZ,P,0.8,0.05,0.9,d,2,2,0.07
10281028,lf,1991-08-24 12:59:49.01-07,46.8771667,-121.73,-1.806,0.0,0.65,0.768,0.94,F,1991-08-24 12:59:50.6-07,UW,RER,,EHZ,P,0.5,0.09,0.9,d,2,2,0.07
10281028,lf,1991-08-24 12:59:49.01-07,46.8771667,-121.73,-1.806,0.0,0.65,0.768,0.94,F,1991-08-24 12:59:52.67-07,UW,FMW,,EHZ,S,0.5,0.06,0.9,d,2,2,0.07
10281028,lf,1991-08-24 12:59:49.01-07,46.8771667,-121.73,-1.806,0.0,0.65,0.768,0.94,F,1991-08-24 12:59:53.12-07,UW,LO2,,EHZ,P,0.5,0.11,0.9,d,2,2,0.07
10281383,lf,1991-08-25 21:41:56.21-07,46.864,-121.6781667,-0.719,4.0,0.37,4.052,0.18,F,1991-08-25 21:41:56.82-07,UW,RCS,,EHZ,P,0.8,0.05,1.6,d,3,3,0.1
10281383,lf,1991-08-25 21:41:56.21-07,46.864,-121.6781667,-0.719,4.0,0.37,4.052,0.18,F,1991-08-25 21:41:57.89-07,UW,FMW,,EHZ,P,0.5,0.11,1.6,d,3,3,0.1
10281383,lf,1991-08-25 21:41:56.21-07,46.864,-121.6781667,-0.719,4.0,0.37,4.052,0.18,F,1991-08-25 21:41:58.47-07,UW,LO2,,EHZ,P,0.5,0.08,1.6,d,3,3,0.1
10281383,lf,1991-08-25 21:41:56.21-07,46.864,-121.6781667,-0.719,4.0,0.37,4.052,0.18,F,1991-08-25 21:41:58.96-07,UW,RER,,EHZ,P,0.8,0.06,1.6,d,3,3,0.1
10281383,lf,1991-08-25 21:41:56.21-07,46.864,-121.6781667,-0.719,4.0,0.37,4.052,0.18,F,1991-08-25 21:41:59.88-07,UW,RVC,,EHZ,P,0.3,0.2,1.6,d,3,3,0.1
10281988,lf,1991-08-28 10:35:57.08-07,46.8733333,-121.7238333,-1.796,0.0,0.47,1.026,0.86,F,1991-08-28 10:35:56.68-07,UW,RCS,,EHZ,P,0.8,0.06,0.0,d,0,0,0.08
10281988,lf,1991-08-28 10:35:57.08-07,46.8733333,-121.7238333,-1.796,0.0,0.47,1.026,0.86,F,1991-08-28 10:35:58.65-07,UW,FMW,,EHZ,P,0.8,0.05,0.0,d,0,0,0.08
10281988,lf,1991-08-28 10:35:57.08-07,46.8733333,-121.7238333,-1.796,0.0,0.47,1.026,0.86,F,1991-08-28 10:35:59.32-07,UW,LO2,,EHZ,P,0.5,0.09,0.0,d,0,0,0.08
10281988,lf,1991-08-28 10:35:57.08-07,46.8733333,-121.7238333,-1.796,0.0,0.47,1.026,0.86,F,1991-08-28 10:35:59.68-07,UW,RER,,EHZ,P,0.5,0.11,0.0,d,0,0,0.08
10282243,lf,1991-08-29 15:04:23.09-07,46.824,-121.6816667,-0.696,6.0,0.22,0.198,2.76,F,1991-08-29 15:04:24.28-07,UW,RCS,,EHZ,P,1.0,0.01,0.9,d,2,2,0.06
10282243,lf,1991-08-29 15:04:23.09-07,46.824,-121.6816667,-0.696,6.0,0.22,0.198,2.76,F,1991-08-29 15:04:25.18-07,UW,LO2,,EHZ,P,0.5,0.1,0.9,d,2,2,0.06
10282243,lf,1991-08-29 15:04:23.09-07,46.824,-121.6816667,-0.696,6.0,0.22,0.198,2.76,F,1991-08-29 15:04:25.29-07,UW,FMW,,EHZ,P,0.8,0.04,0.9,d,2,2,0.06
10282243,lf,1991-08-29 15:04:23.09-07,46.824,-121.6816667,-0.696,6.0,0.22,0.198,2.76,F,1991-08-29 15:04:25.66-07,UW,RER,,EHZ,P,0.5,0.08,0.9,d,2,2,0.06
10282243,lf,1991-08-29 15:04:23.09-07,46.824,-121.6816667,-0.696,6.0,0.22,0.198,2.76,F,1991-08-29 15:04:26.64-07,UW,RER,,EHZ,S,0.5,0.07,0.9,d,2,2,0.06
10282528,lf,1991-08-31 03:35:33.13-07,46.8685,-121.7266667,-1.649,0.0,0.22,0.136,0.32,F,1991-08-31 03:35:32.86-07,UW,RCS,,EHZ,P,0.5,0.07,0.0,d,0,0,0.07
10282528,lf,1991-08-31 03:35:33.13-07,46.8685,-121.7266667,-1.649,0.0,0.22,0.136,0.32,F,1991-08-31 03:35:34.77-07,UW,FMW,,EHZ,P,0.8,0.05,0.0,d,0,0,0.07
10282528,lf,1991-08-31 03:35:33.13-07,46.8685,-121.7266667,-1.649,0.0,0.22,0.136,0.32,F,1991-08-31 03:35:35.15-07,UW,RER,,EHZ,P,0.8,0.06,0.0,d,0,0,0.07
10282528,lf,1991-08-31 03:35:33.13-07,46.8685,-121.7266667,-1.649,0.0,0.22,0.136,0.32,F,1991-08-31 03:35:35.67-07,UW,LO2,,EHZ,P,0.8,0.05,0.0,d,0,0,0.07
10282528,lf,1991-08-31 03:35:33.13-07,46.8685,-121.7266667,-1.649,0.0,0.22,0.136,0.32,F,1991-08-31 03:35:36.82-07,UW,RVC,,EHZ,P,0.5,0.1,0.0,d,0,0,0.07
10282528,lf,1991-08-31 03:35:33.13-07,46.8685,-121.7266667,-1.649,0.0,0.22,0.136,0.32,F,1991-08-31 03:35:37.27-07,UW,WPW,,EHZ,P,0.5,0.09,0.0,d,0,0,0.07
10282528,lf,1991-08-31 03:35:33.13-07,46.8685,-121.7266667,-1.649,0.0,0.22,0.136,0.32,F,1991-08-31 03:35:40.01-07,UW,GSM,,EHZ,P,0.5,0.09,0.0,d,0,0,0.07
10274448,lf,1991-09-01 04:36:36.37-07,46.8608333,-121.7378333,-1.786,1.0,0.01,0.022,0.02,F,1991-09-01 04:36:36.61-07,UW,RCS,,EHZ,P,0.8,0.06,0.8,d,1,1,0.09
10274448,lf,1991-09-01 04:36:36.37-07,46.8608333,-121.7378333,-1.786,1.0,0.01,0.022,0.02,F,1991-09-01 04:36:38.1-07,UW,RER,,EHZ,P,0.5,0.07,0.8,d,1,1,0.09
10274448,lf,1991-09-01 04:36:36.37-07,46.8608333,-121.7378333,-1.786,1.0,0.01,0.022,0.02,F,1991-09-01 04:36:38.31-07,UW,FMW,,EHZ,P,0.5,0.13,0.8,d,1,1,0.09
10274448,lf,1991-09-01 04:36:36.37-07,46.8608333,-121.7378333,-1.786,1.0,0.01,0.022,0.02,F,1991-09-01 04:36:38.82-07,UW,LO2,,EHZ,P,0.5,0.12,0.8,d,1,1,0.09
10275148,lf,1991-09-03 08:46:55.48-07,46.8603333,-121.7706667,-1.806,3.0,0.1,0.262,0.29,F,1991-09-03 08:46:56.03-07,UW,RCS,,EHZ,P,0.5,0.08,2.2,d,3,3,0.11
10275148,lf,1991-09-03 08:46:55.48-07,46.8603333,-121.7706667,-1.806,3.0,0.1,0.262,0.29,F,1991-09-03 08:46:56.78-07,UW,RER,,EHZ,P,0.5,0.08,2.2,d,3,3,0.11
10275148,lf,1991-09-03 08:46:55.48-07,46.8603333,-121.7706667,-1.806,3.0,0.1,0.262,0.29,F,1991-09-03 08:46:57.68-07,UW,FMW,,EHZ,P,0.8,0.04,2.2,d,3,3,0.11
10275148,lf,1991-09-03 08:46:55.48-07,46.8603333,-121.7706667,-1.806,3.0,0.1,0.262,0.29,F,1991-09-03 08:46:57.94-07,UW,LO2,,EHZ,P,0.3,0.24,2.2,d,3,3,0.11
10276058,lf,1991-09-07 12:58:17.3-07,46.867,-121.7323333,2.211,0.0,0.12,1.137,0.51,F,1991-09-07 12:58:17.67-07,UW,RCS,,EHZ,P,0.8,0.04,0.5,d,1,1,0.06
10276058,lf,1991-09-07 12:58:17.3-07,46.867,-121.7323333,2.211,0.0,0.12,1.137,0.51,F,1991-09-07 12:58:18.65-07,UW,RCS,,EHZ,S,0.8,0.04,0.5,d,1,1,0.06
10276058,lf,1991-09-07 12:58:17.3-07,46.867,-121.7323333,2.211,0.0,0.12,1.137,0.51,F,1991-09-07 12:58:19.11-07,UW,FMW,,EHZ,P,1.0,0.03,0.5,d,1,1,0.06
10276058,lf,1991-09-07 12:58:17.3-07,46.867,-121.7323333,2.211,0.0,0.12,1.137,0.51,F,1991-09-07 12:58:19.12-07,UW,RER,,EHZ,P,0.5,0.08,0.5,d,1,1,0.06
10276058,lf,1991-09-07 12:58:17.3-07,46.867,-121.7323333,2.211,0.0,0.12,1.137,0.51,F,1991-09-07 12:58:19.86-07,UW,LO2,,EHZ,P,0.8,0.06,0.5,d,1,1,0.06
10276058,lf,1991-09-07 12:58:17.3-07,46.867,-121.7323333,2.211,0.0,0.12,1.137,0.51,F,1991-09-07 12:58:20.77-07,UW,RVC,,EHZ,P,0.5,0.08,0.5,d,1,1,0.06
10276058,lf,1991-09-07 12:58:17.3-07,46.867,-121.7323333,2.211,0.0,0.12,1.137,0.51,F,1991-09-07 12:58:21.91-07,UW,LO2,,EHZ,S,0.5,0.06,0.5,d,1,1,0.06
