evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,to_timestamp,lat,lon,depth,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
61367806,eq,1,1,,,2734098,1.6,l,0.097,6,5,2827748,UW,Jiggle,2018-02-07 14:17:33.67-08,48.5988333,-121.8181667,1.31,1,0.13,0.47,1.42,,,0,n,n,n,,,,,,,,,,,1.43,99,81,0.47,251,7,0.28,,
61347522,eq,0,0,,,295842,1.33,d,0,2,2,1348222,UW,RT2,2018-02-07 14:17:33.8-08,48.5963326,-121.8291702,2.55,0.5,0.02,0.56,8.21,,,0,y,,,,,,,,,,,,,8.21,80,89,0.56,68,0,0.24,,
61359522,eq,1,1,,,2769488,2.3,l,0.182,6,5,2864643,UW,Jiggle,2018-04-01 10:11:49.629999-07,48.5831667,-121.5186667,-1.1,1,0.22,0.74,1.39,,,0,n,n,n,,,,,,,,,,,1.45,79,74,0.76,234,14,0.42,,
61376586,eq,0,0,,,302696,2.67,d,0.25,12,12,1375486,UW,RT1,2018-04-01 10:11:49.94-07,48.5748329,-121.5305023,-1.14,1,0.34,0.73,1.62,,,0,n,,,,,,,,,,,,,1.62,153,85,0.73,48,1,0.38,,
61361422,eq,0,0,,,304042,1.08,d,0,1,1,1362122,UW,RT2,2018-04-07 19:11:39.08-07,48.8153343,-121.8996658,2.19,0.3,0.31,26.8,4.09,,,0,y,,,,,,,,,,,,,27.11,201,8,1.81,108,19,1.32,,
61378086,eq,0,1,,,303201,1.08,d,0,1,1,1376886,UW,RT1,2018-04-07 19:11:39.08-07,48.8153343,-121.8996658,2.19,0.3,0.31,26.8,4.09,,,0,y,,,,,,,,,,,,,27.11,201,8,1.81,108,19,1.32,,
61389891,px,1,5,,,2829688,0.79,d,0.3,3,3,2926343,UW,Jiggle,2018-05-17 10:32:44.93-07,48.7933333,-122.0568333,-1.19,0.5,0.16,1.68,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.68,311,0,0.75,,
61378452,eq,0,0,,,310267,1.53,d,0,1,1,1379152,UW,RT2,2018-05-25 07:34:57.85-07,48.5369987,-121.9498367,44.94,1,0.02,0.99,1.92,,,0,n,,,,,,,,,,,,,2.04,75,70,1,184,7,0.48,,
61392816,eq,0,1,,,307346,1.53,d,0,1,1,1391616,UW,RT1,2018-05-25 07:34:57.85-07,48.5369987,-121.9498367,44.94,1,0.02,0.99,1.92,,,0,n,,,,,,,,,,,,,2.04,75,70,1,184,7,0.48,,
61380097,px,1,2,,,2819088,0.91,l,0.075,4,4,2915143,UW,Jiggle,2018-05-30 10:09:59.07-07,48.6403333,-122.1091667,-0.82,0.5,0.13,0.52,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.52,193,0,0.31,,
61398786,px,1,5,1974143,Canada blast,2845948,0.83,d,0,1,1,2942528,UW,Jiggle,2018-06-12 11:13:13.950001-07,49.1556667,-121.769,-0.83,0.3,0.5,5.67,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,5.67,183,0,2.96,,
61387332,eq,1,3,,,2848298,1.74,l,0.07,16,9,2944748,UW,Jiggle,2018-06-18 13:58:05.969997-07,48.6668333,-122.1723333,20.12,0.8,0.29,0.71,2.06,,,0,n,n,n,,,,,,,,,,,2.12,45,76,0.72,166,7,0.45,,
61400891,eq,0,0,,,309331,1.71,d,0,3,3,1399691,UW,RT1,2018-06-18 13:58:06.25-07,48.6725006,-122.1703339,8.63,0.8,0.23,0.55,3.44,,,0,n,,,,,,,,,,,,,3.48,25,82,0.56,205,7,0.37,,
61387342,eq,1,3,,,2847188,0.96,d,0.068,4,4,2943643,UW,Jiggle,2018-06-18 14:13:45.25-07,48.6675,-122.1653333,3.42,0.5,0.21,1.1,19.21,,,0,y,n,n,,,,,,,,,,,19.21,33,89,1.1,10,0,0.5,,
61390637,eq,1,3,,,2853988,0.63,d,0.033,3,3,2950343,UW,Jiggle,2018-06-25 13:50:25.02-07,48.5055,-121.7081667,3.89,0.5,0.03,0.58,8.25,,,0,y,n,n,,,,,,,,,,,8.28,89,85,0.57,218,2,0.32,,
61404896,lf,1,3,2046703,LF near Mt. Baker,3035988,1.48,l,0.060330954400815484,4,3,3114953,UW,Jiggle,2018-06-30 16:05:20.669998-07,48.75083333333333,-121.84833333333333,-1.04,0.5,0.35,4.04,10.91,,,0,n,n,n,,,,,,,,,,,11.63,2,69,1.46,247,8,1.04,,
61394977,eq,1,3,,,2861093,0.63,d,0.013,3,3,2957648,UW,Jiggle,2018-07-10 09:20:19.209999-07,48.4408333,-121.9543333,3.8,0.5,0.2,1.05,17.91,,,0,y,n,n,,,,,,,,,,,17.91,87,89,1.05,69,0,0.68,,
61399897,eq,1,3,,,2871828,0.53,d,0.257,4,4,2967578,UW,Jiggle,2018-07-20 22:01:56.959999-07,48.4141667,-121.83,3.78,0.5,0.07,0.63,9.52,,,0,y,n,n,,,,,,,,,,,9.52,151,88,0.63,101,0,0.3,,
61411186,eq,0,0,,,312521,1.21,d,0.13,2,2,1409986,UW,RT1,2018-07-21 00:20:16.05-07,48.9020004,-122.0725021,6.25,1,0.03,0.81,1.09,,,0,n,,,,,,,,,,,,,1.19,57,66,0.88,224,23,0.24,,
61399922,eq,1,1,,,2871803,1.35,l,0.132,12,8,2967558,UW,Jiggle,2018-07-21 00:20:16.16-07,48.8893333,-122.1223333,7.53,1,0.32,0.86,1.59,,,0,n,n,n,,,,,,,,,,,1.81,32,61,0.77,189,26,0.48,,
61401257,eq,1,1,,,2888998,1.32,l,0.108,5,4,2985048,UW,Jiggle,2018-07-24 21:15:12.259998-07,48.5286667,-121.6733333,4.94,0.8,0.25,1.04,2.34,,,0,n,n,n,,,,,,,,,,,2.34,30,87,1.04,223,2,0.53,,
61412416,eq,0,0,,,312901,1.21,d,0.13,2,2,1411216,UW,RT1,2018-07-24 21:15:12.29-07,48.5476685,-121.6173325,-1.27,0.5,0.61,2.83,5.09,,,0,n,,,,,,,,,,,,,5.55,94,66,2.99,235,18,0.93,,
61414686,eq,1,2,,,2882598,0.84,l,0.049,4,3,2978248,UW,Jiggle,2018-08-02 03:12:14.23-07,48.7675,-121.9678333,5.41,0.8,0.07,1.57,0.73,,,0,n,n,n,,,,,,,,,,,1.66,303,19,0.87,66,57,0.27,,
61410997,lf,1,4,2046708,LF near Mt. Baker,2901588,-5,h,,0,0,3114958,UW,Jiggle,2018-08-21 10:35:11.950001-07,48.76316666666666,-121.87583333333333,-0.33,0.25,0.33,12.34,25.58,,,0,y,n,n,,,,,,,,,,,28.4,341,64,1.26,235,7,1.04,,
61425616,eq,1,2,,,2929088,0.83,l,0.078,5,4,3025743,UW,Jiggle,2018-09-04 16:00:23.419998-07,48.4845,-121.7191667,3.79,0.5,0.13,0.55,10.41,,,0,y,n,n,,,,,,,,,,,10.42,98,86,0.49,244,2,0.32,,
61427511,eq,1,2,,,2944688,2.14,l,0.134,20,10,3041943,UW,Jiggle,2018-09-11 08:05:44.06-07,48.6605,-122.1786667,16.24,0.8,0.32,0.52,2.43,,,0,n,n,n,,,,,,,,,,,2.44,40,85,0.52,180,3,0.41,,
61418247,eq,0,0,,,328242,2,d,0.21,6,6,1418847,UW,RT2,2018-09-11 08:05:44.08-07,48.6635017,-122.1866684,7.18,1,0.23,0.41,1.84,,,0,n,,,,,,,,,,,,,1.87,32,78,0.42,208,11,0.35,,
61420892,eq,1,2,,,2941188,0.82,d,0.034,4,4,3038343,UW,Jiggle,2018-09-19 13:04:32.61-07,48.5936667,-121.829,2.87,1,0.04,0.41,0.89,,,0,n,n,n,,,,,,,,,,,0.92,87,75,0.42,267,14,0.16,,
61425222,eq,1,1,,,2957888,1.48,l,0.054,8,5,3055643,UW,Jiggle,2018-10-02 04:50:13.709999-07,48.5885,-121.8126667,-0.99,0.5,0.32,1.59,3.17,,,0,n,n,n,,,,,,,,,,,3.54,59,63,0.67,197,20,0.6,,
61433786,eq,0,0,,,319021,1.08,d,0,2,2,1432586,UW,RT1,2018-10-02 04:50:13.87-07,48.5891685,-121.8538361,1.27,0.5,0.24,1.26,19.25,,,0,y,,,,,,,,,,,,,19.25,89,89,1.26,88,0,0.58,,
61427907,eq,1,1,,,2964888,1.64,l,0.051,4,4,3063043,UW,Jiggle,2018-10-09 07:09:36.12-07,48.5496667,-122.0093333,12.6,0.8,0.13,0.57,2.23,,,0,n,n,n,,,,,,,,,,,2.24,100,83,0.57,278,6,0.32,,
61436121,eq,0,0,,,319746,1.37,d,0.06,3,3,1434921,UW,RT1,2018-10-09 07:09:36.25-07,48.5530014,-122.0211639,3.96,0.5,0,0.84,8.33,,,0,y,,,,,,,,,,,,,8.33,304,89,0.84,89,0,0.41,,
61515512,eq,1,2,,,2999638,1.4000000000000001,l,0.08563040108110509,15,10,3092778,UW,Jiggle,2019-04-01 05:59:53.5-07,48.4855,-121.582,0.75,1,0.19,0.37,1.26,,,0,n,n,n,,,,,,,,,,,1.26,316,87,0.37,32,0,0.33,,
61518232,eq,1,2,,,3001448,1.9000000000000001,l,0.12728209318181638,17,10,3093873,UW,Jiggle,2019-04-17 19:52:52.779999-07,48.79833333333333,-122.0755,-0.77,1,0.23,0.43,0.92,,,0,n,n,n,,,,,,,,,,,0.96,355,72,0.43,105,5,0.4,,
61518302,eq,1,2,,,3001428,1.54,l,0.19149609164112824,6,5,3093863,UW,Jiggle,2019-04-18 09:12:09.529999-07,48.402833333333334,-121.80716666666666,1.96,1,0.11,0.43,1.47,,,0,n,n,n,,,,,,,,,,,1.51,116,76,0.44,278,13,0.22,,
61526881,eq,1,3,,,3005983,0.73,d,0.08525498720667768,2,2,3096638,UW,Jiggle,2019-06-07 02:34:56.469999-07,48.766,-121.54083333333334,-0.32,0.5,0.12,0.62,2.78,,,0,n,n,n,,,,,,,,,,,2.79,346,86,0.62,67,0,0.37,,
61500398,lf,1,6,2046698,LF near Mt. Baker,3035973,1.23,l,0.1283281583545266,5,3,3114948,UW,Jiggle,2019-06-11 04:49:40.75-07,48.788833333333336,-121.75533333333334,-0.86,0.25,0.72,5.89,5.59,,,0,n,n,n,,,,,,,,,,,8.12,31,43,3.25,220,46,2.52,,
61528601,lf,1,5,2046713,LF near Mt. Baker,3036018,1.77,l,0.3774590958123998,8,6,3114968,UW,Jiggle,2019-06-16 14:08:55.01-07,48.78483333333333,-121.917,-0.86,0.5,0.53,4.34,3.86,,,0,n,n,n,,,,,,,,,,,5.81,346,41,2.24,132,42,1.05,,
61529596,eq,0,0,,,331651,2.23000002,d,0.349999994,7,7,1470106,UW,RT1,2019-06-21 00:41:42.43-07,48.67449951171875,-122.2126693725586,8.9399995803833,0,0.159999996,0.379999995,2.19000006,,,0,n,,,,,,,,,,,,,2.19000006,52,87,0.379999995,198,1,0.310000002,,
61530836,eq,1,1,,,3008408,1.98,l,0.1206693363895801,11,6,3098098,UW,Jiggle,2019-06-26 14:06:33.64-07,48.5435,-122.115,6.88,0.5,0.27,0.73,3.44,,,0,n,n,n,,,,,,,,,,,3.52,84,77,0.73,182,1,0.42,,
61531052,eq,0,0,,,345612,2,d,0.289999992,5,5,1466497,UW,RT2,2019-06-26 14:06:34.17-07,48.55400085449219,-122.0856704711914,-1.1200000047683716,0,0.939999998,2.3499999,52.8199997,,,0,n,,,,,,,,,,,,,52.8400002,109,88,2.3499999,13,0,1.48000002,,
61541011,eq,1,2,,,3016543,2.37,l,0.18996851580593122,17,7,3102953,UW,Jiggle,2019-08-02 21:27:59.84-07,48.81316666666667,-122.03883333333333,8.01,1,0.18,0.52,0.97,,,0,n,n,n,,,,,,,,,,,1.1,14,61,0.35,211,26,0.26,,
61541252,eq,0,0,,,348587,2.06999993,d,0.209999993,4,4,1476697,UW,RT2,2019-08-02 21:27:59.990002-07,48.791831970214844,-122.04016876220703,4.170000076293945,0,0.0799999982,0.419999987,1.11000001,,,0,n,,,,,,,,,,,,,1.13999999,20,77,0.430000007,181,12,0.180000007,,
61541021,eq,1,2,,,3016793,1.98,l,0.1407597453173306,14,7,3103103,UW,Jiggle,2019-08-02 21:33:05.459999-07,48.8045,-122.05333333333333,2.64,1,0.16,0.39,0.56,,,0,n,n,n,,,,,,,,,,,0.58,114,74,0.39,211,1,0.24,,
61541216,eq,1,2,,,3016718,1.94,l,0.13396188745077198,18,12,3103053,UW,Jiggle,2019-08-03 23:42:03.889999-07,48.813,-122.04183333333333,7.98,1,0.17,0.42,0.9,,,0,n,n,n,,,,,,,,,,,0.99,19,64,0.37,197,25,0.34,,
61566422,eq,0,0,,,356507,1.33000004,d,0,1,1,1501867,UW,RT2,2020-01-08 21:29:51.120001-08,48.78333282470703,-121.89099884033203,1.149999976158142,0,0.0399999991,2.61999989,1.73000002,,,0,n,,,,,,,,,,,,,3.1400001,317,33,0.389999986,52,7,0.300000012,,
61573757,px,1,3,2046833,Canada blast,3036383,0.99,d,0.1673702535965631,2,2,3115203,UW,Jiggle,2020-02-12 11:02:09.149998-08,49.1005,-122.16033333333333,-0.72,0.5,0.21,1.39,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.39,198,0,0.47,,
61574937,eq,1,2,2046938,On the border with Canada,3036843,1.48,l,0.5260970223214826,7,5,3115488,UW,Jiggle,2020-02-18 02:21:54.379999-08,48.99483333333333,-122.14616666666667,7.86,1,0.13,0.77,0.57,,,0,n,n,n,,,,,,,,,,,0.77,182,0,0.57,80,89,0.34,,
61574942,eq,1,2,2046928,On the border with Canada,3036853,1.6300000000000001,l,0.3696489162480108,6,5,3115493,UW,Jiggle,2020-02-18 02:23:52.25-08,49.01266666666667,-122.14583333333333,7.63,1,0.13,0.77,0.68,,,0,n,n,n,,,,,,,,,,,0.78,9,8,0.69,157,80,0.33,,
61574947,eq,1,2,2046943,On the border with Canada,3036863,1.55,l,0.191804006286052,8,5,3115498,UW,Jiggle,2020-02-18 02:49:43.19-08,49.01316666666666,-122.1505,7.9,1,0.16,0.59,0.89,,,0,n,n,n,,,,,,,,,,,0.89,308,85,0.59,178,3,0.32,,
61574977,eq,1,1,2046933,On the border with Canada,3036813,1.83,l,0.155323463834939,10,6,3115463,UW,Jiggle,2020-02-18 07:58:48.33-08,49.02016666666667,-122.15466666666667,8.33,1,0.16,0.43,0.78,,,0,n,n,n,,,,,,,,,,,0.79,205,83,0.43,357,5,0.27,,
61575912,px,1,3,2047073,Canada blast,3037628,1.6,d,0.053563800951646146,4,4,3115968,UW,Jiggle,2020-02-20 13:59:51.369999-08,49.1585,-122.03983333333333,-1.01,0.5,0.23,2.36,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.36,240,0,1.66,,
61595587,eq,1,3,,,3047188,0.23,d,0.030668485096229214,4,4,3122433,UW,Jiggle,2020-04-08 15:41:09.84-07,48.38166666666667,-121.81183333333334,6.57,0.5,0.07,0.53,3.23,,,0,n,n,n,,,,,,,,,,,3.24,20,85,0.53,125,1,0.36,,
61595857,px,1,3,2050318,Canada blast,3047223,1.46,d,0.221208246445185,8,8,3122458,UW,Jiggle,2020-04-09 12:18:41.589999-07,49.098333333333336,-122.056,-0.98,0.5,0.24,1.47,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.47,294,0,0.67,,
61596577,eq,1,3,,,3049048,1.5,d,0.39062387266528953,9,9,3123773,UW,Jiggle,2020-04-11 08:47:14.149998-07,48.844166666666666,-121.5305,0.06,0.75,0.23,0.59,2.02,,,0,n,n,n,,,,,,,,,,,2.1,55,73,0.57,260,14,0.41,,
61598497,eq,1,3,,,3048523,0.8,d,0.32039380662536,7,7,3123398,UW,Jiggle,2020-04-14 14:07:05.329998-07,48.45616666666667,-121.84683333333334,15.17,1,0.08,0.39,0.87,,,0,n,n,n,,,,,,,,,,,0.88,66,82,0.39,326,1,0.26,,
61620551,eq,0,0,,,349796,2.43000007,d,0.189999998,4,4,1561061,UW,RT1,2020-05-05 13:59:49.23-07,48.60916519165039,-121.49949645996094,-0.8999999761581421,0,0.109999999,0.889999986,1.96000004,,,0,n,,,,,,,,,,,,,1.99000001,130,79,0.889999986,260,6,0.379999995,,
61609047,eq,1,2,,,3052623,1.86,l,0.10138747015191873,12,6,3126283,UW,Jiggle,2020-05-05 13:59:49.26-07,48.60433333333334,-121.51966666666667,0.93,1,0.1,0.36,0.58,,,0,n,n,n,,,,,,,,,,,0.59,202,82,0.36,73,4,0.19,,
61610467,eq,1,2,,,3052563,1.25,l,0.09260825241003445,7,3,3126248,UW,Jiggle,2020-05-07 08:38:33-07,48.6075,-121.52133333333333,2.83,0.5,0.18,0.75,3.09,,,0,n,n,n,,,,,,,,,,,3.14,71,79,0.77,251,10,0.34,,
61610642,px,1,2,2051943,Canada blast,3052678,1.45,l,0.14454067918746016,5,3,3126313,UW,Jiggle,2020-05-07 11:40:46.119999-07,49.090833333333336,-121.89666666666666,-0.82,0.5,0.16,1.43,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.43,285,0,0.43,,
61623006,eq,1,1,,,3052768,1.12,l,0.10981635174042492,5,4,3126358,UW,Jiggle,2020-05-08 14:08:59.869999-07,48.708333333333336,-121.54583333333333,1.74,0.75,0.18,0.53,2.1,,,0,n,n,n,,,,,,,,,,,2.17,227,75,0.52,52,14,0.5,,
61623791,eq,1,3,,,3053073,0.45,l,0.3014708376235466,4,2,3127243,UW,Jiggle,2020-05-10 09:42:26.469997-07,48.591833333333334,-121.57583333333334,3.03,0.5,0.05,1.29,9.16,,,0,y,n,n,,,,,,,,,,,9.16,115,89,1.29,253,0,0.21,,
61613892,eq,1,2,,,3053588,0.8,l,0.21827954710051134,5,3,3126918,UW,Jiggle,2020-05-13 07:15:00.77-07,48.75116666666667,-121.85316666666667,31.17,0.75,0.37,1.71,2.35,,,0,n,n,n,,,,,,,,,,,2.9,70,54,1.88,280,32,1.08,,
61617462,px,1,3,2053338,Canada blast,3057098,1.1300000000000001,l,0.11630844868486806,4,3,3129393,UW,Jiggle,2020-05-20 14:28:39.34-07,49.158833333333334,-122.12633333333333,-1.02,0.5,0.53,2.43,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.43,193,0,1.91,,
61632956,px,1,3,2053048,Canada blast,3056288,0.8200000000000001,d,0.10711272827052176,2,2,3128833,UW,Jiggle,2020-05-29 10:42:05.790001-07,49.076,-122.17133333333334,-0.98,0.5,0.34,2.84,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.84,185,0,1.26,,
61637576,eq,1,1,,,3057298,1,l,0.37731615181309197,6,4,3129513,UW,Jiggle,2020-06-06 06:25:51.99-07,48.90083333333333,-122.008,1.51,1,0.35,0.95,1.13,,,0,n,n,n,,,,,,,,,,,1.22,18,67,0.99,237,17,0.37,,
61638641,px,1,3,2053408,Canada blast,3057408,1.42,d,0.15523261920479747,6,6,3129578,UW,Jiggle,2020-06-08 10:05:51.75-07,49.09,-122.15316666666666,-0.68,0.5,0.2,1.72,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.72,197,0,0.84,,
61633312,eq,1,3,,,3059013,0.33,d,0.10216882091815738,4,4,3130683,UW,Jiggle,2020-06-17 23:06:04.649998-07,48.3745,-121.85383333333333,3.9,0.5,0.1,0.48,10.77,,,0,y,n,n,,,,,,,,,,,10.77,141,88,0.48,303,1,0.33,,
61644786,eq,1,2,,,3060513,1.69,l,0.15369223369449025,10,5,3131623,UW,Jiggle,2020-06-19 21:49:18.469997-07,48.614,-121.97383333333333,7.55,1,0.16,0.41,1.42,,,0,n,n,n,,,,,,,,,,,1.43,36,81,0.41,288,2,0.32,,
61634327,eq,0,0,,,365467,1.88,d,0.349999994,4,4,1569772,UW,RT2,2020-06-19 21:49:18.580002-07,48.61433410644531,-121.92516326904297,-0.8299999833106995,0,0.289999992,0.810000002,2.75,,,0,n,,,,,,,,,,,,,2.86999989,7,73,0.540000021,252,6,0.400000006,,
61644936,eq,1,2,,,3059468,0.8200000000000001,l,0.3090940152830536,5,4,3130968,UW,Jiggle,2020-06-20 11:19:51.529999-07,48.61516666666667,-121.96316666666667,4.14,0.5,0.13,0.4,10.55,,,0,y,n,n,,,,,,,,,,,10.55,303,89,0.4,279,0,0.29,,
61639552,px,1,3,2054408,Canada blast,3060358,1.48,d,0.16681155664009895,7,7,3131518,UW,Jiggle,2020-06-29 12:37:26.859997-07,49.08166666666666,-122.12533333333333,-0.8,0.5,0.22,3.23,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,3.23,200,0,0.83,,
61653141,eq,1,2,,,3062973,2.1,l,0.15517328297388333,18,8,3133213,UW,Jiggle,2020-07-04 00:56:34.6-07,48.898,-121.96583333333334,0.55,1,0.08,0.31,0.49,,,0,n,n,n,,,,,,,,,,,0.52,300,73,0.31,48,4,0.13,,
61642707,eq,0,0,,,366227,2.43000007,d,0.0799999982,3,3,1578152,UW,RT2,2020-07-04 00:56:34.87-07,48.89350128173828,-121.9903335571289,-0.6700000166893005,0,0.310000002,0.910000026,1.86000001,,,0,n,,,,,,,,,,,,,1.87,64,83,0.920000017,240,6,0.670000017,,
61656686,px,1,2,2054968,Canada blast,3062538,1.42,l,0.40936445279318945,5,3,3132913,UW,Jiggle,2020-07-08 16:51:18.66-07,49.119166666666665,-122.126,-0.69,0.5,0.3,1.28,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.28,226,0,0.86,,
61658671,eq,0,0,,,353741,0.360000014,d,0,1,1,1599181,UW,RT1,2020-07-12 11:25:43.9-07,48.54966735839844,-121.64783477783203,1.9500000476837158,0,0.129999995,0.550000012,1.55999994,,,0,n,,,,,,,,,,,,,1.55999994,107,85,0.550000012,225,2,0.379999995,,
61647647,eq,1,1,,,3062718,1.01,l,0.12098792570083666,4,2,3133033,UW,Jiggle,2020-07-12 11:25:43.969999-07,48.54483333333334,-121.65216666666667,11.83,1,0.13,0.41,0.65,,,0,n,n,n,,,,,,,,,,,0.72,58,63,0.46,233,26,0.27,,
61647862,eq,1,3,,,3062898,0.73,d,0.13370361141535048,5,5,3133168,UW,Jiggle,2020-07-13 09:00:29.36-07,48.548833333333334,-122.062,6.79,0.5,0.09,0.5,2.79,,,0,n,n,n,,,,,,,,,,,2.82,267,80,0.5,119,7,0.25,,
61660171,px,1,3,2055373,Canada blast,3063933,1.57,d,0.11909903215343265,5,5,3133813,UW,Jiggle,2020-07-17 12:24:08.93-07,49.10733333333334,-122.13466666666666,-0.8,0.5,0.27,2.27,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.27,218,0,1.24,,
61660526,eq,1,5,,,3064693,1.3800000000000001,l,0.2585273885123871,11,7,3134408,UW,Jiggle,2020-07-19 05:26:38.78-07,48.8235,-122.16683333333333,74,1,0.21,0.87,1.11,,,0,n,n,n,,,,,,,,,,,1.14,3,76,0.89,201,12,0.71,,
61660551,eq,1,2,,,3064663,1.04,l,0.17419882926247082,4,3,3134393,UW,Jiggle,2020-07-19 08:25:45.33-07,48.550666666666665,-121.64633333333333,11.51,1,0.08,0.37,0.59,,,0,n,n,n,,,,,,,,,,,0.61,65,72,0.38,213,14,0.24,,
61661371,px,1,3,2055538,Canada blast,3064463,1.6500000000000001,d,0.13258936224760287,7,7,3134238,UW,Jiggle,2020-07-22 08:59:48.07-07,49.174166666666665,-122.11866666666667,-0.8,0.5,0.46,3.22,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,3.22,214,0,2.42,,
61662456,px,1,3,2056093,Canada blast,3067648,1.47,d,0.13446467225217762,4,4,3136243,UW,Jiggle,2020-07-24 14:31:50.519998-07,49.0905,-122.18316666666666,-0.83,0.25,0.23,17.99,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,17.99,53,0,1.5,,
61664486,eq,1,2,,,3066993,0.65,l,0.22938313607281352,5,3,3135753,UW,Jiggle,2020-07-30 19:44:53.65-07,48.59166666666667,-121.99216666666666,4.14,0.5,0.1,0.41,8.93,,,0,y,n,n,,,,,,,,,,,8.93,283,89,0.41,125,0,0.3,,
61656792,eq,1,3,,,3071843,0.71,l,0.14260929655543825,6,4,3139098,UW,Jiggle,2020-08-08 03:45:28.33-07,48.6505,-122.19933333333333,16.41,1,0.17,0.47,1.54,,,0,n,n,n,,,,,,,,,,,1.54,170,85,0.47,32,3,0.36,,
61658552,px,1,3,2058758,Canada blast,3077273,1.4000000000000001,d,0.34918503080578667,7,7,3142578,UW,Jiggle,2020-08-13 14:19:04.130001-07,49.07183333333333,-122.12633333333333,-0.97,0.25,0.46,5.56,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,5.56,188,0,2.26,,
61663902,eq,1,2,,,3070288,0.58,l,0.23617071817202256,5,4,3138018,UW,Jiggle,2020-08-26 03:51:07.649998-07,48.666333333333334,-121.70833333333333,6.28,1,0.09,0.76,0.37,,,0,n,n,n,,,,,,,,,,,0.79,56,16,0.38,242,73,0.25,,
61664047,px,1,2,,,3070318,1.1,l,0.20969838246033334,5,3,3138038,UW,Jiggle,2020-08-26 09:28:55.09-07,48.3995,-121.9815,-0.82,0.5,0.11,0.57,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.57,182,0,0.27,,
61665182,px,1,3,2057038,Canada blast,3070738,0.89,d,0.17818592149601553,3,3,3138308,UW,Jiggle,2020-08-28 12:46:51.07-07,49.06483333333333,-122.151,-0.84,0.5,0.23,1.31,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.31,166,0,0.9,,
61666657,px,1,3,2057828,Canada blast,3073513,0.72,d,0.047929332439176076,2,2,3140158,UW,Jiggle,2020-09-01 13:42:26.809998-07,49.0525,-122.133,-0.93,0.5,0.15,3.91,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,3.91,188,0,0.8,,
61682031,eq,1,4,,,3192163,1.07,l,0.18002592882967938,10,7,3216603,UW,Jiggle,2020-09-11 00:46:40.25-07,48.77283333333333,-121.8195,5.31,0.5,0.29,0.83,5.23,,,0,n,n,n,,,,,,,,,,,5.29,62,80,0.73,246,9,0.43,,
61682971,eq,1,2,,,3072443,0.86,l,0.04415478614944873,8,5,3139463,UW,Jiggle,2020-09-13 00:07:20.789997-07,48.653666666666666,-121.72716666666666,4.84,1,0.19,0.57,0.76,,,0,n,n,n,,,,,,,,,,,0.95,72,52,0.5,258,36,0.38,,
61685911,px,1,2,2058058,Canada blast,3074243,1.11,l,0.02931173448204194,4,2,3140658,UW,Jiggle,2020-09-21 10:29:11.129997-07,49.065,-122.19833333333334,-1.03,0.5,0.21,3.33,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,3.33,225,0,1.38,,
61686301,eq,1,2,,,3074558,0.81,l,0.11746555773633283,6,4,3140843,UW,Jiggle,2020-09-22 11:03:34.59-07,48.529,-122.04733333333333,-0.31,1,0.1,0.44,0.84,,,0,n,n,n,,,,,,,,,,,0.88,259,72,0.44,165,1,0.22,,
61686306,px,1,3,2058138,Canada blast,3074568,1.47,d,0.15940734910776833,5,5,3140848,UW,Jiggle,2020-09-22 11:10:38.889999-07,49.042833333333334,-122.1005,-0.96,0.25,0.11,11.34,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,11.34,314,0,1.55,,
61686821,eq,1,3,,,3074543,0.28,d,0.3859618563730174,3,3,3140833,UW,Jiggle,2020-09-23 08:02:13.689999-07,48.91133333333333,-121.97383333333333,3.71,0.5,0.26,1.38,18.35,,,0,y,n,n,,,,,,,,,,,18.36,274,88,1.38,22,0,0.54,,
