evid,etype,orid,to_timestamp,datetime,lat,lon,depth,mbs_src_km,arid,to_timestamp,datetime,iphase,quality,fm,net,sta,location,seedchan,rflag,subsource,delta,seaz,ema,timeres,in_wgt,wgt,importance
61541011,eq,3102953,2019-08-02 21:27:59.84-07,1564806479.8400002,48.81316666666667,-122.03883333333333,8.01,16.794739272844975,14886003,2019-08-02 21:28:28.210646-07,1564806508.2106464,S,0.5,..,CN,PGC,  ,HHN,H,Jiggle,105.2313435952049,260.5913099306673,75,-1.27,1,0,0
61541011,eq,3102953,2019-08-02 21:27:59.84-07,1564806479.8400002,48.81316666666667,-122.03883333333333,8.01,16.794739272844975,14885963,2019-08-02 21:28:21.97952-07,1564806501.9795196,S,0.25,..,CN,HOPB,  ,HHN,H,Jiggle,78.1157500996434,34.955999034832075,75,-0.09,1,0.26,0.088
61541011,eq,3102953,2019-08-02 21:27:59.84-07,1564806479.8400002,48.81316666666667,-122.03883333333333,8.01,16.794739272844975,14885958,2019-08-02 21:28:12.761369-07,1564806492.7613692,P,0.5,..,CN,HOPB,  ,HHZ,H,Jiggle,78.1157500996434,34.955999034832075,75,0.43,1,0.43,0.089
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887953,2019-08-02 21:33:22.057114-07,1564806802.0571141,P,0.5,..,CN,PGC,  ,HHZ,H,Jiggle,104.02907934317992,261.00832461104335,55,-0.1,1,0,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887973,2019-08-02 21:33:36.779232-07,1564806816.779232,P,0.5,..,PB,B941,  ,EHZ,H,Jiggle,202.49612723912844,183.55851557465445,51,0.24,1,0,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887968,2019-08-02 21:33:24.149598-07,1564806804.1495984,P,0.5,..,UW,HTW,  ,EHZ,H,Jiggle,113.24765511658862,169.1865401193727,55,0.64,1,0,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887963,2019-08-02 21:33:22.428272-07,1564806802.4282725,P,0.5,..,CN,GOBB,  ,HHZ,H,Jiggle,107.7744279492781,279.1521241775317,55,-0.3,1,0,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887958,2019-08-02 21:33:33.846969-07,1564806813.8469687,S,0.75,..,CN,PGC,  ,HHN,H,Jiggle,104.02907934317992,261.00832461104335,55,-1.34,1,0,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887948,2019-08-02 21:33:33.678106-07,1564806813.6781063,S,0.5,..,PB,B011,  ,EH1,H,Jiggle,103.75139875706083,260.9651391283085,55,-0.15,1,0,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887943,2019-08-02 21:33:21.7684-07,1564806801.7684,P,0.5,..,PB,B011,  ,EHZ,H,Jiggle,103.75139875706083,260.9651391283085,55,0.37,1,0,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887938,2019-08-02 21:33:35.260615-07,1564806815.2606153,S,0.75,..,UW,GPW,01,EHZ,H,Jiggle,101.90586788117614,138.17550588423444,55,0.16,1,0.01,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887933,2019-08-02 21:33:29.299211-07,1564806809.2992113,S,0.75,..,CN,SNB,  ,HHE,H,Jiggle,82.03757097976481,268.1371992370314,57,0.09,1,0.7,0.16
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887928,2019-08-02 21:33:18.94928-07,1564806798.9492803,P,1,c.,CN,SNB,  ,HHZ,H,Jiggle,82.03757097976481,268.1371992370314,57,0.15,1,0.93,0.132
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887923,2019-08-02 21:33:16.900793-07,1564806796.900793,P,0.5,..,UW,JCW,  ,EHZ,H,Jiggle,68.36840701527706,172.1564519316546,57,0.34,1,0.89,0.124
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887918,2019-08-02 21:33:15.495868-07,1564806795.4958675,P,0.5,..,UW,BERY,  ,HHZ,H,Jiggle,60.171984001010806,183.00881851913627,57,0.17,1,1.12,0.219
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887913,2019-08-02 21:33:15.120713-07,1564806795.1207128,P,0.5,..,UW,MCW,01,EHZ,H,Jiggle,58.821313352372954,256.5693850290975,57,0.05,1,1.14,0.218
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887908,2019-08-02 21:33:14.666399-07,1564806794.6663988,P,1,c.,UW,RPW,01,EHZ,H,Jiggle,56.00178695312879,134.83054160485136,57,-0.16,1,2.33,0.527
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887903,2019-08-02 21:33:20.564368-07,1564806800.5643682,S,0.25,..,UW,LUMI,  ,HHN,H,Jiggle,48.772380025022834,259.15152273515974,57,0.66,1,0,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887898,2019-08-02 21:33:14.013322-07,1564806794.0133224,P,0.25,..,UW,LUMI,  ,HHZ,H,Jiggle,48.772380025022834,259.15152273515974,57,0.44,1,0.04,0
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887893,2019-08-02 21:33:14.239788-07,1564806794.2397878,S,0.5,..,UW,SHUK,  ,BHN,H,Jiggle,28.071090843156657,78.81898124485957,57,0.15,1,1.18,0.519
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887888,2019-08-02 21:33:10.339549-07,1564806790.3395493,P,0.75,d.,UW,SHUK,  ,BHZ,H,Jiggle,28.071090843156657,78.81898124485957,57,0.03,1,1.77,0.27
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887883,2019-08-02 21:33:10.494417-07,1564806790.494417,S,0.5,..,UW,MBKE,  ,ENN,H,Jiggle,14.021198128650868,332.56172445165663,57,0.33,1,1.16,0.328
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887878,2019-08-02 21:33:07.932816-07,1564806787.932816,P,1,c.,UW,MBKE,  ,ENZ,H,Jiggle,14.021198128650868,332.56172445165663,57,-0.17,1,2.36,0.574
61541021,eq,3103103,2019-08-02 21:33:05.459999-07,1564806785.459999,48.8045,-122.05333333333333,2.64,17.617411833150666,14887873,2019-08-02 21:33:08.105212-07,1564806788.105212,P,1,d.,UW,MBW,01,EHZ,H,Jiggle,11.400647839085503,101.59160635407261,106,0.06,1,2.36,0.922
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887293,2019-08-03 23:42:08.660916-07,1564900928.6609156,P,0.5,..,UW,SHUK,  ,BHZ,H,Jiggle,27.072492486018138,80.44474446433475,102,0.04,1,0.95,0.093
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887283,2019-08-03 23:42:06.422513-07,1564900926.4225132,P,1,d.,UW,MBW,01,EHZ,H,Jiggle,10.821232296264128,107.40872635466434,124,-0.2,1,1.9,0.653
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887288,2019-08-03 23:42:08.827944-07,1564900928.827944,S,0.5,..,UW,MBKE,  ,ENN,H,Jiggle,13.621787321550194,327.5886114573942,117,0.1,1,0.95,0.465
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887298,2019-08-03 23:42:12.540862-07,1564900932.5408626,S,0.75,..,UW,SHUK,  ,BHN,H,Jiggle,27.072492486018138,80.44474446433475,102,0.23,1,1.42,0.468
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887303,2019-08-03 23:42:10.054998-07,1564900930.0549977,P,0.75,..,UW,PLBD,  ,ENZ,H,Jiggle,36.71825329177162,143.39817235009474,75,-0.05,1,1.42,0.145
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887308,2019-08-03 23:42:15.145749-07,1564900935.145749,S,0.75,..,UW,PLBD,  ,ENN,H,Jiggle,36.71825329177162,143.39817235009474,75,0.21,1,1.42,0.355
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887313,2019-08-03 23:42:12.184595-07,1564900932.1845949,P,0.5,..,UW,LUMI,  ,HHZ,H,Jiggle,49.783261955851444,258.27414684684265,75,0.09,1,0.95,0.197
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887318,2019-08-03 23:42:12.975588-07,1564900932.975588,P,1,c.,UW,RPW,01,EHZ,H,Jiggle,56.08522886871069,136.13057495651208,75,-0.2,1,1.87,0.257
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887323,2019-08-03 23:42:13.57796-07,1564900933.57796,P,0.75,..,UW,MCW,01,EHZ,H,Jiggle,59.86428030712145,255.88531174868868,75,0.03,1,1.35,0.391
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887328,2019-08-03 23:42:13.817286-07,1564900933.817286,P,0.5,..,UW,BERY,  ,HHZ,H,Jiggle,61.16522145010728,183.75871260746143,75,0.02,1,0.89,0.09
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887333,2019-08-03 23:42:15.232284-07,1564900935.232284,P,0.5,..,UW,JCW,  ,EHZ,H,Jiggle,69.19657220760814,172.96263727145902,75,0.27,1,0.73,0.051
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887338,2019-08-03 23:42:23.781148-07,1564900943.781148,S,0.5,..,UW,JCW,  ,EHZ,H,Jiggle,69.19657220760814,172.96263727145902,75,0.19,1,0.73,0.13
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887343,2019-08-03 23:42:16.977203-07,1564900936.977203,P,0.75,..,CN,HOPB,  ,HHZ,H,Jiggle,78.25697954429832,35.07778021536137,75,0.57,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887348,2019-08-03 23:42:26.087823-07,1564900946.0878227,S,0.75,..,CN,HOPB,  ,HHE,H,Jiggle,78.25697954429832,35.07778021536137,75,-0.09,1,0.73,0.61
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887353,2019-08-03 23:42:17.329443-07,1564900937.3294432,P,0.5,..,CN,SNB,  ,HHZ,H,Jiggle,82.91500240873887,267.51197038736626,75,0.19,1,0.35,0.029
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887358,2019-08-03 23:42:27.620531-07,1564900947.6205308,S,0.5,..,CN,SNB,  ,HHE,H,Jiggle,82.91500240873887,267.51197038736626,75,0.15,1,0.35,0.057
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887363,2019-08-03 23:42:20.179064-07,1564900940.1790645,P,0.5,..,CN,VGZ,  ,HHZ,H,Jiggle,104.29276174785252,245.2456855394829,75,-0.2,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887368,2019-08-03 23:42:20.2784-07,1564900940.2784,P,0.75,..,PB,B011,  ,EHZ,H,Jiggle,104.73452533770353,260.53549352182495,75,0.54,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887373,2019-08-03 23:42:31.989274-07,1564900951.989274,S,0.5,..,PB,B011,  ,EH1,H,Jiggle,104.73452533770353,260.53549352182495,75,-0.11,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887378,2019-08-03 23:42:20.348051-07,1564900940.348051,P,0.5,..,CN,PGC,  ,HHZ,H,Jiggle,105.01159926287174,260.57943279435256,75,-0.15,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887383,2019-08-03 23:42:32.188612-07,1564900952.1886117,S,0.75,..,CN,PGC,  ,HHN,H,Jiggle,105.01159926287174,260.57943279435256,75,-1.27,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887388,2019-08-03 23:42:20.759773-07,1564900940.7597733,P,0.75,c.,CN,GOBB,  ,HHZ,H,Jiggle,108.46069001692672,278.59709970873325,75,-0.27,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887393,2019-08-03 23:42:22.440508-07,1564900942.4405077,P,0.5,..,UW,HTW,  ,EHZ,H,Jiggle,114.0225327844705,169.69988292723815,75,0.62,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887398,2019-08-03 23:42:25.059532-07,1564900945.0595315,P,0.75,d.,PB,B005,  ,EHZ,H,Jiggle,136.5354572233021,232.69859821930748,75,0.02,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887403,2019-08-03 23:42:25.941181-07,1564900945.9411812,P,0.5,..,UW,WRW,  ,EHZ,H,Jiggle,136.56703655792543,140.71909084225547,75,0.49,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887408,2019-08-03 23:42:27.111453-07,1564900947.1114526,P,0.75,d.,UW,HDW,  ,EHZ,H,Jiggle,149.69542422130567,210.48243321214755,75,-0.01,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887413,2019-08-03 23:42:45.73033-07,1564900965.7303305,S,0.5,..,UW,HDW,  ,EHZ,H,Jiggle,149.69542422130567,210.48243321214755,75,0.49,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887418,2019-08-03 23:42:28.340542-07,1564900948.340542,P,0.75,d.,UW,NEL,  ,EHZ,H,Jiggle,150.19100329361706,122.73157905486056,75,0.54,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887423,2019-08-03 23:42:35.0884-07,1564900955.0884,P,0.75,c.,PB,B941,  ,EHZ,H,Jiggle,203.49329346003202,183.78721585596654,68,0.31,1,0,0
61541216,eq,3103053,2019-08-03 23:42:03.889999-07,1564900923.8899994,48.813,-122.04183333333333,7.98,17.002615401432102,14887428,2019-08-03 23:42:58.85887-07,1564900978.8588703,S,0.5,..,PB,B941,  ,EH2,H,Jiggle,203.49329346003202,183.78721585596654,68,-0.01,1,0,0
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162563,2020-05-13 07:15:14.91235-07,1589379314.91235,S,0.5,..,UW,RPW2,  ,HHE,H,Jiggle,41.67255690983121,144.67570809359518,123,-0.19,1,0.92,0.322
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162558,2020-05-13 07:15:08.718244-07,1589379308.7182446,P,0.5,..,UW,RPW2,  ,HHZ,H,Jiggle,41.67255690983121,144.67570809359518,123,-0.1,1,0.92,0.191
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162553,2020-05-13 07:15:11.851302-07,1589379311.8513024,S,0.5,..,UW,PLBD,  ,ENE,H,Jiggle,24.01250464347738,160.52583824801013,140,0.13,1,0.92,0.413
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162548,2020-05-13 07:15:11.438935-07,1589379311.438935,S,0.5,..,UW,SHUK,  ,BHN,H,Jiggle,17.157612935263828,48.71585370311453,150,0.72,1,0.92,0.409
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162543,2020-05-13 07:15:06.35921-07,1589379306.3592098,P,0.75,..,UW,SHUK,  ,BHZ,H,Jiggle,17.157612935263828,48.71585370311453,150,0,1,1.38,0.474
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162538,2020-05-13 07:15:10.265231-07,1589379310.2652307,S,0.25,..,UW,MBW,01,EHZ,H,Jiggle,5.040378549542419,316.0621112707533,170,-0.08,1,0.46,0.227
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162533,2020-05-13 07:15:05.678446-07,1589379305.678446,P,0.75,c.,UW,MBW,01,EHZ,H,Jiggle,5.040378549542419,316.0621112707533,170,-0.47,1,1.38,0.481
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162568,2020-05-13 07:15:09.429737-07,1589379309.429737,P,0.5,..,UW,RPW,01,EHZ,H,Jiggle,41.88147345056074,143.43040665792194,123,0.44,1,0.92,0.198
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162573,2020-05-13 07:15:14.76-07,1589379314.76,S,0.5,..,UW,RPW,01,EHZ,H,Jiggle,41.88147345056074,143.43040665792194,123,-0.64,1,0.92,0.332
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162578,2020-05-13 07:15:11.479119-07,1589379311.4791188,P,0.75,c.,UW,JCW,  ,EHZ,H,Jiggle,62.048240408647246,185.0917595561974,112,0.12,1,1.37,0.529
61613892,eq,3126918,2020-05-13 07:15:00.77-07,1589379300.7700005,48.75116666666667,-121.85316666666667,31.17,3.6988541972717504,15162583,2020-05-13 07:15:20.019392-07,1589379320.0193923,S,0.5,..,UW,JCW,  ,EHZ,H,Jiggle,62.048240408647246,185.0917595561974,112,0.4,1,0.91,0.418
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187123,2020-06-06 06:25:53.488705-07,1591449953.4887054,P,0.5,..,UW,MBKE,  ,ENZ,H,Jiggle,9.92664868776859,280.0775582543578,102,-0.38,1,0.93,0.121
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187193,2020-06-06 06:26:14.667288-07,1591449974.667288,S,0.5,..,UW,JCW,  ,EHZ,H,Jiggle,78.67194431575916,175.64799586737604,57,-0.18,1,0.47,0.071
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187188,2020-06-06 06:26:04.32929-07,1591449964.32929,P,0.5,..,UW,JCW,  ,EHZ,H,Jiggle,78.67194431575916,175.64799586737604,57,-0.5,1,0.47,0.027
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187183,2020-06-06 06:26:12.608363-07,1591449972.6083627,S,0.75,..,UW,BERY,  ,HHN,H,Jiggle,71.09700514032407,185.25702513767558,57,-0.22,1,1.01,0.408
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187178,2020-06-06 06:26:03.037421-07,1591449963.0374212,P,0.5,..,UW,BERY,  ,HHZ,H,Jiggle,71.09700514032407,185.25702513767558,57,-0.66,1,0.67,0.064
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187173,2020-06-06 06:26:00.359224-07,1591449960.3592246,P,0.5,..,UW,MCW,01,EHZ,H,Jiggle,65.25012076045316,248.09883863289767,57,-2.37,1,0,0
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187168,2020-06-06 06:26:02.198401-07,1591449962.1984012,P,0.5,..,UW,RPW,01,EHZ,H,Jiggle,62.005253855152944,144.08329393606977,57,-0.22,1,0.86,0.1
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187163,2020-06-06 06:26:10.361073-07,1591449970.3610728,S,0.75,..,UW,RPW2,  ,HHE,H,Jiggle,61.80535459293858,144.92556354494127,57,0.11,1,1.29,0.466
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187158,2020-06-06 06:26:02.067825-07,1591449962.067825,P,0.5,..,UW,RPW2,  ,HHZ,H,Jiggle,61.80535459293858,144.92556354494127,57,-0.18,1,0.86,0.099
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187153,2020-06-06 06:25:59.778578-07,1591449959.778578,P,0.5,..,UW,DONK,  ,HHZ,H,Jiggle,54.152413300351185,191.69315383888116,57,-1.26,1,0.03,0
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187148,2020-06-06 06:25:56.984023-07,1591449956.984023,S,0.75,..,UW,MBW,01,EHZ,H,Jiggle,15.191606919543094,148.90112395705785,98,-0.74,1,1.39,0.56
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187143,2020-06-06 06:25:55.489018-07,1591449955.4890182,P,1,c.,UW,MBW,01,EHZ,H,Jiggle,15.191606919543094,148.90112395705785,98,0.28,1,1.86,0.442
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187138,2020-06-06 06:25:56.52562-07,1591449956.5256195,S,0.75,..,UW,PASS,  ,HHE,H,Jiggle,12.216153863022758,332.547773160335,100,-0.18,1,1.39,0.578
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187133,2020-06-06 06:25:54.427741-07,1591449954.4277413,P,0.75,d.,UW,PASS,  ,HHZ,H,Jiggle,12.216153863022758,332.547773160335,100,-0.21,1,1.39,0.32
61637576,eq,3129513,2020-06-06 06:25:51.99-07,1591449951.9899998,48.90083333333333,-122.008,1.51,19.807464706902692,15187128,2020-06-06 06:25:55.519579-07,1591449955.5195787,S,0.75,..,UW,MBKE,  ,ENN,H,Jiggle,9.92664868776859,280.0775582543578,102,0.18,1,1.39,0.738
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15223008,2020-07-04 00:56:52.427442-07,1593849412.4274418,S,0.75,..,UW,RPW2,  ,HHN,H,Jiggle,59.82281957608242,147.20099199186,57,-0.08,1,1.2,0.237
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15223003,2020-07-04 00:56:44.273246-07,1593849404.2732458,P,0.5,..,UW,LUMI,  ,HHZ,H,Jiggle,57.7194514361692,250.23631564591167,57,-0.08,1,0.82,0.113
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15222998,2020-07-04 00:56:51.171053-07,1593849411.171053,S,0.5,..,UW,DONK,  ,HHE,H,Jiggle,54.55656785106455,194.9634069371685,57,0.14,1,0.84,0.268
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15222993,2020-07-04 00:56:41.956014-07,1593849401.9560137,P,0.5,..,UW,PLBD,  ,ENZ,H,Jiggle,42.220813451527164,157.29171652234925,57,0.06,1,0.84,0.045
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15222988,2020-07-04 00:56:45.339683-07,1593849405.339683,S,0.5,..,UW,PUBD,  ,ENE,H,Jiggle,34.04176417603301,143.17710900782828,57,0.02,1,0.84,0.12
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15222983,2020-07-04 00:56:40.67982-07,1593849400.6798203,P,0.75,..,UW,PUBD,  ,ENZ,H,Jiggle,34.04176417603301,143.17710900782828,57,0.06,1,1.26,0.127
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15222978,2020-07-04 00:56:37.514416-07,1593849397.514416,P,1,d.,UW,PASS,  ,HHZ,H,Jiggle,14.155023297708333,322.03473073579926,94,-0.07,1,1.68,0.372
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15212798,2020-07-04 00:56:46.55-07,1593849406.55,P,0.75,c.,UW,BERY,  ,HHZ,H,Jiggle,71.13404665536666,187.78496666117493,57,0.12,1,0.91,0.067
61653141,eq,3133213,2020-07-04 00:56:34.6-07,1593849394.6,48.898,-121.96583333333334,0.55,17.51925881685751,15212783,2020-07-04 00:56:44.716605-07,1593849404.7166052,P,0.75,c.,UW,RPW,01,EHZ,H,Jiggle,59.98721659573935,146.3238282238989,57,-0.11,1,1.2,0.108
