evid,etype,remark,auth,calculated_distance_km,origin_time,lat,lon,depth,totalarr,no_defining_phases,no_S_phase,orig_quality,wrms,rflag,fixed_depth,fixed_epicenter,fixed_origin_time,origin_bogusflag,magnitude,magtype,mag_nsta,mag_nobs,mag_uncertainty,orid,sxx,syy,szz,stt,sxy,sxz,syz,stx,sty,stz,azismall,dipsmall,magsmall,aziinter,dipinter,maginter,azilarge,diplarge,maglarge,lddate,subsource,version,lddate
61877282,lf,Mt. Baker,UW,3.70805652856919,2022-10-05 20:17:37.06-07,48.741166666666665,-121.81866666666667,4.57,8,7,1,0.5,0.06,F,y,n,n,0,1.49,l,7,22,0.10708041952086544,3208318,,,,,,,,,,,,,0.22,158,2,0.5,342,87,7.27,2022-10-06 20:25:12.39861,RT2,2,2022-10-06 03:21:50.952528
61877912,lf,Mt. Baker,UW,3.7878302989185713,2022-10-09 03:07:43.84-07,48.76983333333333,-121.766,3.32,9,9,3,0.5,1.24,F,y,n,n,0,1.28,l,6,14,0.07263798961860901,3208738,,,,,,,,,,,,,2.56,151,0,4.55,0,90,31.61,2022-10-09 18:05:09.733469,RT2,2,2022-10-09 10:11:09.200104
61878372,px,Canada blast,UW,42.269756501103835,2022-10-11 15:18:01.48-07,49.091166666666666,-122.13733333333333,-0.68,7,6,0,0.5,0.06,F,y,n,n,0,1.06,l,3,7,0.05013141791268527,3209238,,,,,,,,,,,,,0.57,182,0,1.37,0,90,31.61,2022-10-12 20:48:35.177405,RT2,2,2022-10-11 22:21:34.726065
61878937,px,Canada blast,UW,36.54679214513721,2022-10-14 16:10:36.27-07,49.0675,-122.04383333333334,-0.7,9,9,1,0.25,0.31,F,y,n,n,0,0.99,l,4,10,0.056436014022814396,3209558,,,,,,,,,,,,,1.31,163,0,13.54,0,90,31.61,2022-10-16 01:55:43.767312,RT2,2,2022-10-14 23:14:18.641276
61888446,px,Canada blast,UW,41.9083585067408,2022-10-17 16:27:03.759998-07,49.08433333333333,-122.14383333333333,-0.81,7,5,0,0.5,0.11,F,y,n,n,0,0.98,l,3,8,0.1069899759077299,3211313,,,,,,,,,,,,,1.01,186,0,2.44,0,90,31.61,2022-11-08 19:19:07.632377,RT1,2,2022-10-17 23:31:06.990998
61888711,lf,Mt. Baker,UW,2.869560601766565,2022-10-18 18:08:51.269998-07,48.7915,-121.84666666666666,-0.77,7,7,1,0.5,0.37,F,n,n,n,0,1.46,l,5,15,0.12327877632512951,3209733,,,,,,,,,,,,,0.89,137,35,1.32,341,51,7.6,2022-10-19 17:45:09.442418,RT1,2,2022-10-19 01:12:39.519145
61889131,px,Canada blast,UW,42.52497889910218,2022-10-21 10:53:51.139999-07,49.09283333333333,-122.13983333333333,-0.7,8,6,0,0.5,0.16,F,y,n,n,0,0.91,d,4,4,0.08961026439507824,3210013,,,,,,,,,,,,,1,188,0,3,0,90,31.61,2022-10-23 01:10:45.561493,RT1,3,2022-10-21 17:57:20.402109
61889236,px,Canada blast,UW,43.700897020319,2022-10-21 16:45:51.789999-07,49.10183333333333,-122.14833333333333,-0.68,14,14,3,0.5,0.24,F,y,n,n,0,1.59,l,9,19,0.09462149715122825,3209983,,,,,,,,,,,,,0.79,199,0,1.22,0,90,31.61,2022-10-22 23:56:59.191409,RT1,2,2022-10-21 23:49:54.038267
61890891,px,Canada blast,UW,43.72371510189981,2022-11-02 14:53:03.59-07,49.10466666666667,-122.14233333333334,-0.7,12,11,3,0.5,0.27,F,y,n,n,0,1.6400000000000001,l,7,19,0.12651549918560479,3210908,,,,,,,,,,,,,1.11,168,0,2.11,0,90,31.61,2022-11-03 04:56:51.559526,RT1,2,2022-11-02 21:57:21.707303
61891146,px,Canada blast,UW,34.12981286852574,2022-11-03 14:29:21.07-07,49.038333333333334,-122.05583333333334,-0.7,12,9,1,0.25,0.28,F,y,n,n,0,0.99,l,4,8,0.24955308889460526,3211013,,,,,,,,,,,,,1.08,168,0,5.13,0,90,31.61,2022-11-04 01:12:24.172415,RT1,2,2022-11-03 21:33:15.550163
61893681,px,Canada blast,UW,43.20842551283355,2022-11-09 14:37:52.469999-08,49.102666666666664,-122.134,-0.7,14,13,4,0.5,0.27,F,y,n,n,0,1.51,l,8,16,0.12876065810493198,3211623,,,,,,,,,,,,,1.04,161,0,1.11,0,90,31.61,2022-11-11 01:37:04.655067,RT1,2,2022-11-09 22:41:46.066128
61886242,px,Canada blast,UW,42.32279599683371,2022-11-18 15:42:48.23-08,49.1025,-122.11116666666666,-0.69,14,14,7,0.5,0.24,F,y,n,n,0,1.59,l,8,20,0.16559101152294153,3241723,,,,,,,,,,,,,0.85,153,0,1.21,0,90,31.61,2023-09-27 22:57:13.009164,RT2,3,2022-11-18 23:46:39.713126
61896076,eq,Just across the border in Canada,UW,40.97796677048602,2022-11-24 15:46:21.279999-08,49.09466666666667,-122.095,0.71,25,25,9,1,0.21,F,n,n,n,0,2.16,l,15,38,0.15645993413922743,3212803,,,,,,,,,,,,,0.34,155,8,0.64,282,75,0.66,2022-11-29 07:04:57.986765,RT1,3,2022-11-24 23:49:15.900242
61898081,px,Canada blast,UW,42.401363068365576,2022-12-09 10:42:45.949999-08,49.09316666666667,-122.136,-0.7,10,10,0,0.5,0.26,F,y,n,n,0,1.19,l,2,6,0.034084805759107106,3213723,,,,,,,,,,,,,1.14,187,0,2.9,0,90,31.61,2022-12-09 21:11:59.803801,RT1,2,2022-12-09 18:46:38.774198
61902031,px,Canada blast,UW,30.904799245560763,2023-01-11 14:47:42.349999-08,49.001,-122.06216666666667,-0.7,6,6,0,0.5,0.13,F,y,n,n,0,0.58,d,3,3,0.10437523930951675,3217048,,,,,,,,,,,,,0.41,201,0,1.75,0,90,31.61,2023-01-13 18:10:47.933796,RT1,3,2023-01-11 22:51:23.237104
61903566,px,Canada blast,UW,31.889155447460535,2023-01-24 13:07:17.43-08,49.031166666666664,-122.01183333333333,-0.7,9,9,2,0.25,0.44,F,y,n,n,0,0.79,l,4,7,0.19813884650672509,3217968,,,,,,,,,,,,,0.97,172,0,6.15,0,90,31.61,2023-01-25 00:42:24.724635,RT1,2,2023-01-24 21:10:50.457153
61903571,px,Canada blast,UW,46.14524235304371,2023-01-24 13:45:19.379997-08,49.13333333333333,-122.13466666666666,-0.4,15,10,2,0.5,0.15,F,y,n,n,0,1.67,l,6,15,0.13183053115408083,3217973,,,,,,,,,,,,,0.62,205,0,0.88,0,90,31.61,2023-01-25 01:28:47.528964,RT1,2,2023-01-24 21:49:08.692058
61903951,px,Canada blast,UW,43.65511461854865,2023-01-26 12:22:49.24-08,49.11383333333333,-122.11783333333334,-0.48,7,7,3,0.5,0.13,F,y,n,n,0,1.59,l,3,8,0.21922864955687005,3218728,,,,,,,,,,,,,0.7,241,0,1.18,0,90,31.61,2023-01-27 06:54:44.231641,RT1,2,2023-01-26 20:27:09.778165
61904271,px,Canada blast,UW,44.17004709614647,2023-01-27 16:58:09.629997-08,49.1195,-122.117,-0.7,8,8,1,0.5,0.32,F,y,n,n,0,1.56,l,4,7,0.09438469700192376,3219443,,,,,,,,,,,,,1.5,156,0,2.73,0,90,31.61,2023-02-03 01:49:48.269773,RT1,2,2023-01-28 01:02:05.669009
61904601,px,Canada blast,UW,42.165553511932046,2023-01-30 14:15:35.11-08,49.00383333333333,-122.2765,-0.45,7,5,0,0.5,0.25,F,y,n,n,0,1.5,l,2,4,0.05129997069499581,3218993,,,,,,,,,,,,,0.83,174,0,4.95,0,90,31.61,2023-01-31 05:00:01.943075,RT1,2,2023-01-30 22:19:13.792254
61904951,px,Canada blast,UW,42.66686458896548,2023-02-01 14:26:00.709999-08,49.09616666666667,-122.13566666666667,-0.4,15,9,0,0.5,0.19,F,y,n,n,0,1.27,l,5,11,0.14906129701962967,3219313,,,,,,,,,,,,,0.76,194,0,3.02,0,90,31.61,2023-02-02 17:09:56.57732,RT1,2,2023-02-01 22:30:45.149258
61896782,px,Canada blast,UW,41.52671488960717,2023-02-08 15:05:14.289997-08,49.08083333333333,-122.14233333333334,-0.68,11,11,3,0.5,0.3,F,y,n,n,0,1.2,l,5,8,0.2603891540026673,3219803,,,,,,,,,,,,,1.21,210,0,1.69,0,90,31.61,2023-02-09 05:21:52.272487,RT2,2,2023-02-08 23:08:56.955263
61906951,px,Canada blast,UW,44.19395277504647,2023-02-16 15:13:09.779999-08,49.099333333333334,-122.16583333333334,-0.68,9,9,1,0.5,0.37,F,y,n,n,0,1.35,l,5,7,0.1611152250862009,3220258,,,,,,,,,,,,,1.62,154,0,2.72,0,90,31.61,2023-02-17 06:18:27.49936,RT1,2,2023-02-16 23:16:44.249013
61900917,px,Canada blast,UW,43.71883335829445,2023-03-07 14:43:01.149998-08,49.085166666666666,-122.184,-0.36,13,13,6,0.5,0.39,F,y,n,n,0,1.52,l,7,16,0.16450802351477967,3221728,,,,,,,,,,,,,0.74,182,0,1.87,0,90,31.61,2023-03-10 00:10:43.486515,RT2,2,2023-03-07 22:46:43.462029
61901157,px,Canada blast,UW,45.234634968807434,2023-03-08 12:02:40.71-08,49.111333333333334,-122.1645,-0.39,13,13,4,0.5,0.38,F,y,n,n,0,1.29,l,5,7,0.1317221385029863,3221718,,,,,,,,,,,,,0.93,208,0,1.33,0,90,31.61,2023-03-09 23:48:21.39757,RT2,2,2023-03-08 20:06:30.218148
61904097,px,Canada blast,UW,34.50678569761551,2023-03-21 16:30:15.129997-07,49.043166666666664,-122.0535,-0.7,9,9,1,0.25,0.34,F,y,n,n,0,1.08,l,5,10,0.0588657640065513,3222808,,,,,,,,,,,,,1.52,161,0,5.93,0,90,31.61,2023-03-24 00:49:32.028341,RT2,2,2023-03-21 23:34:07.660644
61904707,px,Canada blast,UW,42.25830218605034,2023-03-24 15:41:58.639999-07,49.07683333333333,-122.16766666666666,-0.37,22,22,10,0.5,0.37,F,y,n,n,0,1.53,l,5,11,0.07731152799230312,3223063,,,,,,,,,,,,,0.6,184,0,1.74,0,90,31.61,2023-03-25 01:26:10.057895,RT2,3,2023-03-24 22:45:42.262861
61905637,px,Near Canadian gravel quarry,UW,45.92189112125588,2023-03-28 15:36:33.11-07,49.13766666666667,-122.11666666666666,-0.7,12,12,2,0.5,0.31,F,y,n,n,0,1.58,l,7,13,0.06183519070710375,3223368,,,,,,,,,,,,,1.15,168,0,3.04,0,90,31.61,2023-03-29 15:28:31.645216,RT2,2,2023-03-28 22:40:58.97711
61916091,px,Canada blast,UW,46.50208846131547,2023-04-04 13:23:58.799999-07,49.1175,-122.1815,-0.85,7,7,3,0.5,0.26,F,y,n,n,0,1.25,l,3,8,0.18445069046846707,3224143,,,,,,,,,,,,,1.37,148,0,1.92,0,90,31.61,2023-04-05 21:01:26.54283,RT1,2,2023-04-04 20:27:33.956143
61916101,px,Canada blast,UW,41.509749187139825,2023-04-04 13:27:05.459999-07,49.08133333333333,-122.14083333333333,-0.85,8,8,4,0.5,0.29,F,y,n,n,0,1.19,l,3,8,0.13143115560948104,3224138,,,,,,,,,,,,,1.4,312,0,1.73,0,90,31.61,2023-04-05 20:49:57.185798,RT1,3,2023-04-04 20:30:55.013286
61916406,px,Canada blast,UW,41.83827653256315,2023-04-05 17:13:12.899998-07,49.087666666666664,-122.13466666666666,-0.7,8,8,2,0.5,0.22,F,y,n,n,0,1.3,l,3,7,0.1301693746836683,3224178,,,,,,,,,,,,,0.91,155,0,1.94,0,90,31.61,2023-04-06 04:43:24.397698,RT1,2,2023-04-06 00:17:20.338157
61917876,px,Canada blast,UW,43.47447051206532,2023-04-14 17:04:18.549999-07,49.1055,-122.134,-0.7,13,13,2,0.5,0.31,F,y,n,n,0,1.49,l,6,12,0.17896887835968112,3225028,,,,,,,,,,,,,1.26,211,0,1.47,0,90,31.61,2023-04-18 21:09:45.05074,RT1,2,2023-04-15 00:08:07.511085
61919416,px,Canada blast,UW,45.21590991321868,2023-04-24 14:56:00.5-07,49.1255,-122.12983333333334,-0.73,15,14,2,0.5,0.29,F,y,n,n,0,1.31,l,6,10,0.14629371596326823,3225603,,,,,,,,,,,,,0.91,174,0,1.23,0,90,31.61,2023-04-25 04:47:38.381252,RT1,3,2023-04-24 21:59:36.611272
61919426,px,Canada blast,UW,41.484790968870236,2023-04-24 15:40:03.189999-07,49.12766666666667,-122.00033333333333,-0.7,8,8,3,0.5,0.33,F,y,n,n,0,1.36,l,4,6,0.12019425662382044,3225593,,,,,,,,,,,,,1.09,157,0,2.29,0,90,31.61,2023-04-25 03:43:38.789426,RT1,2,2023-04-24 22:43:34.89912
61912347,px,Canada blast,UW,42.24552564170909,2023-05-03 14:00:56.939999-07,49.11233333333333,-122.08183333333334,-0.7,6,4,1,0.5,0.14,F,y,n,n,0,1.2,l,3,6,0.2631949745661983,3226183,,,,,,,,,,,,,1.61,306,0,3.95,0,90,31.61,2023-05-03 23:42:04.727587,RT2,2,2023-05-03 21:04:48.641661
61923336,px,Canada blast,UW,32.33362347522482,2023-05-10 12:37:11.52-07,49.019333333333336,-122.05583333333334,-0.7,5,4,0,0.5,0.08,F,y,n,n,0,0.9400000000000001,l,3,5,0.13324338125389446,3226978,,,,,,,,,,,,,0.56,172,0,3.11,0,90,31.61,2023-05-11 22:17:06.455068,RT1,2,2023-05-10 19:40:44.465634
61923341,px,Canada blast,UW,36.24276760174379,2023-05-10 13:19:31.72-07,49.05433333333333,-122.0715,-0.7,9,9,1,0.5,0.3,F,y,n,n,0,1.37,l,6,9,0.280630208773228,3226973,,,,,,,,,,,,,1.33,136,0,4.51,0,90,31.61,2023-05-11 22:01:04.997798,RT1,2,2023-05-10 20:23:03.691276
61923911,px,Canada blast,UW,42.01116792083433,2023-05-12 13:49:45.859999-07,49.090833333333336,-122.13166666666666,-0.7,7,6,0,0.5,0.28,F,y,n,n,0,0.9500000000000001,l,4,9,0.0864441347418714,3227213,,,,,,,,,,,,,1.52,184,0,3.66,0,90,31.61,2023-05-13 00:31:47.364045,RT1,2,2023-05-12 20:53:38.986105
61915897,px,Canada blast,UW,42.095598471598535,2023-05-15 16:33:48.43-07,49.129,-122.0195,-0.85,4,4,0,0.25,0.33,F,y,n,n,0,1.6300000000000001,l,3,8,0.26045518555477576,3227323,,,,,,,,,,,,,2.82,161,0,21.8,0,90,31.61,2023-05-16 03:18:11.12914,RT2,2,2023-05-15 23:37:42.440382
61916257,px,Canada blast,UW,40.26756159215103,2023-05-16 15:04:34.96-07,49.09133333333333,-122.08416666666666,-0.85,5,4,1,0.5,0.14,F,y,n,n,0,1.11,l,2,6,0.08326882154415449,3227578,,,,,,,,,,,,,1.79,302,0,4.27,0,90,31.61,2023-05-18 18:37:44.738365,RT2,2,2023-05-16 22:08:21.943046
61916907,lf,Mt. Baker,UW,1.418520172236236,2023-05-19 02:14:10.209999-07,48.761833333333335,-121.8195,-0.82,9,9,2,0.5,0.65,F,n,n,n,0,1.43,l,6,17,0.08525930010758631,3227643,,,,,,,,,,,,,1.54,129,21,1.97,349,63,6.03,2023-05-19 22:10:45.063699,RT2,3,2023-05-19 09:17:55.808159
61916917,lf,Mt. Baker,UW,2.380387081788587,2023-05-19 04:25:49.9-07,48.758833333333335,-121.83933333333333,-0.7,10,10,2,0.5,0.59,F,n,n,n,0,1.4000000000000001,l,6,19,0.11837851340616812,3227653,,,,,,,,,,,,,1.23,145,11,1.98,317,78,3.41,2023-05-19 22:36:00.580458,RT2,2,2023-05-19 11:29:36.651482
61926831,lf,Mt. Baker,UW,1.1692834857423047,2023-05-21 12:26:35.71-07,48.77733333333333,-121.80183333333333,10.65,11,10,3,1,0.12,F,n,n,n,0,1.52,l,6,17,0.11460372065130775,3227838,,,,,,,,,,,,,0.36,234,2,0.41,338,79,1.31,2023-05-22 03:44:58.777057,RT1,2,2023-05-21 19:30:24.02756
61927191,lf,Mt. Baker,UW,2.795043407693305,2023-05-22 07:35:22.509998-07,48.76583333333333,-121.853,-0.71,9,9,3,1,0.27,F,n,n,n,0,1.21,l,5,12,0.08312689863600087,3246108,,,,,,,,,,,,,0.48,143,15,0.93,346,72,1.79,2023-10-24 05:06:17.54559,RT1,2,2023-05-22 14:39:09.830572
61918697,px,Canada Blast,UW,49.62047311888583,2023-05-23 13:04:23.539997-07,49.172,-122.12616666666666,-0.82,7,7,0,0.25,0.27,F,y,n,n,0,1.45,l,3,5,0.05351920475438332,3244758,,,,,,,,,,,,,1.86,177,0,6.97,0,90,31.61,2023-10-16 21:00:34.004933,RT2,2,2023-05-23 20:08:43.3531
61918807,su,Glacier-quake or surface event ,UW,2.368911823662341,2023-05-24 05:17:39.94-07,48.77133333333333,-121.84916666666666,-0.8,8,8,3,0.5,0.28,F,y,n,n,0,0.76,l,4,8,0.03468777923279498,3244768,,,,,,,,,,,,,0.58,165,0,0.78,0,90,31.61,2023-10-16 21:18:48.502375,RT2,2,2023-05-24 12:21:10.187141
61918902,lf,Mt. Baker,UW,6.059706431336022,2023-05-24 13:18:32.5-07,48.82516666666667,-121.84766666666667,-0.71,9,9,3,0.75,0.27,F,n,n,n,0,1.48,l,5,15,0.1257710588476042,3228183,,,,,,,,,,,,,0.48,142,30,1.14,349,56,2.38,2023-05-25 21:42:24.805469,RT2,2,2023-05-24 20:22:21.077074
61918922,px,Canada blast,UW,44.40727426064457,2023-05-24 14:59:30.2-07,49.096333333333334,-122.17716666666666,-0.68,11,11,2,0.5,0.3,F,y,n,n,0,1.16,l,3,6,0.037392772742341984,3229288,,,,,,,,,,,,,0.75,310,0,1.06,0,90,31.61,2023-06-06 05:28:14.103967,RT2,2,2023-05-24 22:03:55.627191
61919367,px,Canada blast,UW,33.717852649519855,2023-05-26 12:59:59.27-07,49.0285,-122.06916666666666,-0.81,6,5,0,0.25,0.13,F,y,n,n,0,1.12,l,5,8,0.10707958368669068,3228893,,,,,,,,,,,,,1.05,163,0,7.26,0,90,31.61,2023-06-03 05:27:01.781076,RT2,2,2023-05-26 20:03:33.042191
61919977,lf,Mt. Baker,UW,2.00017944578037,2023-05-28 13:26:32.57-07,48.762166666666666,-121.79733333333333,4.47,7,7,0,0.5,0.24,F,y,n,n,0,1.62,l,7,20,0.10971305109134799,3228528,,,,,,,,,,,,,0.83,112,0,1.06,45,87,16.8,2023-05-30 21:59:26.36147,RT2,2,2023-05-28 20:30:49.397347
61929966,lf,Mt. Baker,UW,2.8303453005286303,2023-06-01 20:28:11.209999-07,48.793,-121.79066666666667,13.25,9,9,3,0.5,0.32,F,n,n,n,0,1.51,l,6,20,0.12756265100972564,3228783,,,,,,,,,,,,,0.93,254,5,1.09,43,83,4.41,2023-06-02 19:49:38.397327,RT1,2,2023-06-02 03:31:49.574539
61930561,lf,Mt. Baker,UW,2.01837147268564,2023-06-04 20:29:04.579998-07,48.75866666666667,-121.83066666666667,3.51,10,8,3,0.5,0.25,F,y,n,n,0,1.28,l,6,14,0.09670054988541499,3229073,,,,,,,,,,,,,0.45,143,0,1.15,0,90,31.61,2023-06-05 18:16:26.994952,RT1,2,2023-06-05 03:32:37.665015
61930856,su,Mt. Baker,UW,2.722855413264633,2023-06-06 02:12:45.56-07,48.75483333333333,-121.83933333333333,-0.5,7,6,0,0.5,0.21,F,y,n,n,0,1.1,l,7,16,0.07441887276055803,3244793,,,,,,,,,,,,,0.68,309,0,0.94,0,90,31.61,2023-10-16 21:59:41.967146,RT1,2,2023-06-06 09:16:28.517066
61932341,lf,Mt. Baker,UW,2.5393751641187325,2023-06-11 19:20:26.139999-07,48.751666666666665,-121.81783333333334,4.37,5,5,0,0.5,0.22,F,y,n,n,0,1.4000000000000001,l,5,16,0.12044812950194916,3230383,,,,,,,,,,,,,0.71,134,1,1.31,4,87,20.03,2023-06-20 21:24:47.43619,RT1,2,2023-06-12 02:23:58.198189
61933001,lf,Mt. Baker,UW,3.339554937599875,2023-06-13 21:17:26.949997-07,48.79633333333334,-121.8485,-0.52,8,8,2,0.5,0.5,F,n,n,n,0,1.27,l,5,15,0.07419390203120124,3229748,,,,,,,,,,,,,1.16,177,14,1.42,317,71,3.73,2023-06-15 17:30:17.303184,RT1,2,2023-06-14 04:20:57.948307
61935131,px,Canada blast,UW,44.83602959794825,2023-06-22 11:42:19.029999-07,49.109,-122.16,-0.37,10,9,2,0.5,0.19,F,y,n,n,0,1.09,l,4,7,0.07636526265396504,3230563,,,,,,,,,,,,,0.68,185,0,1.35,0,90,31.61,2023-06-22 20:01:28.493098,RT1,2,2023-06-22 18:45:52.919062
61927067,lf,Mt. Baker,UW,1.7761293611984905,2023-06-24 22:20:58.5-07,48.790333333333336,-121.814,19.11,9,8,4,1,0.11,F,n,n,n,0,1.33,l,5,12,0.13290704107110007,3246208,,,,,,,,,,,,,0.44,132,15,0.56,358,67,1.36,2023-10-24 17:55:20.557288,RT2,2,2023-06-25 05:24:51.439111
61936556,lf,Mt. Baker,UW,1.3164444508386113,2023-06-26 18:52:32.51-07,48.785,-121.8255,20.66,7,6,3,0.5,0.15,F,n,n,n,0,1.3,l,4,12,0.15486500218122778,3246238,,,,,,,,,,,,,0.64,9,0,0.87,274,86,2.78,2023-10-24 18:36:34.316364,RT1,2,2023-06-27 01:56:26.126176
61937096,px,Canada blast,UW,44.18819830420483,2023-06-28 15:56:51.93-07,49.1055,-122.152,-0.6,5,5,1,0.5,0.23,F,y,n,n,0,0.91,l,2,5,0.16243378365925265,3231243,,,,,,,,,,,,,1.21,200,0,2.87,0,90,31.61,2023-06-29 23:45:24.153787,RT1,1,2023-06-28 22:59:21.509896
61928807,lf,LF/glacier Baker event?,UW,5.839987279159787,2023-06-30 20:31:07.200001-07,48.742666666666665,-121.75383333333333,-0.6,5,4,1,0.5,0.01,F,y,n,n,0,1.3,l,4,13,0.14117918785163663,3231403,,,,,,,,,,,,,0.27,290,3,0.63,31,69,7.48,2023-07-03 17:09:52.493334,RT2,2,2023-07-01 03:34:38.687434
61938266,lf,Mt. Baker,UW,1.4888929965575244,2023-07-04 13:08:39.719999-07,48.77066666666666,-121.83666666666667,4.48,8,6,2,0.5,0.13,F,y,n,n,0,1.48,l,5,17,0.09300105161784633,3231653,,,,,,,,,,,,,0.46,125,0,0.53,26,87,11.43,2023-07-05 18:47:02.119978,RT1,2,2023-07-04 20:12:27.987133
61938471,px,Canada Blast,UW,41.98671879399024,2023-07-05 13:16:16.98-07,49.07966666666667,-122.15566666666666,-0.52,13,13,5,0.5,0.27,I,y,n,n,0,1.24,l,6,13,0.08897721210847176,3231753,,,,,,,,,,,,,0.69,179,0,1.51,0,90,31.61,2023-07-06 19:16:14.649514,RT1,1,2023-07-05 20:20:15.77132
61938606,lf,Mt. Baker LFE,UW,1.6187152144847679,2023-07-06 03:41:22.52-07,48.7675,-121.79783333333333,3.48,10,10,2,0.5,0.31,F,y,n,n,0,1.28,l,7,19,0.07326343316852402,3231783,,,,,,,,,,,,,0.81,135,0,1.03,0,90,26.87,2023-07-06 20:46:21.547778,RT1,4,2023-07-06 10:44:58.636185
61939256,lf,Mt. Baker,UW,1.0156734224075377,2023-07-09 18:38:47.49-07,48.7655,-121.81483333333334,4.34,8,7,3,0.5,0.28,F,y,n,n,0,1.23,l,4,8,0.1864297242973988,3231993,,,,,,,,,,,,,0.7,147,0,1.15,0,90,31.61,2023-07-11 00:00:34.399151,RT1,4,2023-07-10 01:42:26.481547
61939941,lf,Mt. Baker,UW,0.8338217974326027,2023-07-12 04:46:16.579998-07,48.779333333333334,-121.8085,3.88,8,8,1,0.5,0.41,F,y,n,n,0,1.47,l,6,17,0.09975792638505454,3232108,,,,,,,,,,,,,1.19,118,0,1.79,21,89,30.28,2023-07-13 04:20:27.795808,RT1,2,2023-07-12 11:50:28.284279
61931777,px,Canada Blast,UW,49.437909878941014,2023-07-14 14:18:18.399998-07,49.178,-122.10166666666667,-0.54,13,12,4,0.5,0.46,I,y,n,n,0,1.59,l,7,16,0.061911279473928604,3232563,,,,,,,,,,,,,2.08,142,0,2.63,0,90,31.61,2023-07-17 22:29:29.639089,RT2,1,2023-07-14 21:22:19.415317
61931867,lf,Mt. Baker,UW,2.9086068615898064,2023-07-14 20:18:42.24-07,48.7525,-121.83866666666667,4.54,6,4,0,0.5,0.1,F,y,n,n,0,1.3800000000000001,l,5,15,0.07490444989648593,3245773,,,,,,,,,,,,,0.61,210,1,0.66,35,88,10.02,2023-10-22 06:22:59.915312,RT2,2,2023-07-15 03:22:31.676792
61932342,lf,Mt. Baker,UW,2.0778054307369334,2023-07-17 07:06:43.539999-07,48.75666666666667,-121.82566666666666,7.08,9,6,1,0.5,0.07,F,n,n,n,0,1.3800000000000001,l,6,20,0.07979259476769329,3246023,,,,,,,,,,,,,0.41,254,3,0.46,42,85,4.5,2023-10-24 00:55:12.555463,RT2,2,2023-07-17 14:10:37.334246
61933492,lf,Mt. Baker,UW,5.601958793106871,2023-07-20 06:38:42.389999-07,48.75483333333333,-121.74683333333333,4.19,5,5,0,0.5,0.38,F,y,n,n,0,1.43,l,4,8,0.14459690361747146,3232763,,,,,,,,,,,,,1.63,295,0,2.46,0,90,31.61,2023-07-20 18:58:03.244366,RT2,2,2023-07-20 13:42:18.956783
61942576,lf,Mt. Baker,UW,3.3562716038942204,2023-07-21 03:05:50.799999-07,48.74766666666667,-121.83816666666667,4.34,6,6,1,0.5,0.08,F,y,n,n,0,1.1500000000000001,l,4,8,0.08166948664864893,3233218,,,,,,,,,,,,,0.36,125,0,0.53,41,87,8.57,2023-07-25 04:30:22.082911,RT1,2,2023-07-21 10:09:25.992877
61942861,lf,Mt. Baker,UW,3.4916614130818067,2023-07-22 01:23:21.52-07,48.758,-121.77666666666667,1.99,7,7,1,0.5,0.5,F,n,n,n,0,1.46,l,6,11,0.08119730501119782,3232918,,,,,,,,,,,,,1.44,147,4,1.81,47,66,8.04,2023-07-23 17:05:53.221225,RT1,2,2023-07-22 08:26:56.199637
61943246,lf,Mt. Baker,UW,2.6182938487894036,2023-07-24 00:53:24.369999-07,48.75116666666667,-121.822,4.48,8,6,1,0.5,0.1,F,y,n,n,0,1.31,l,6,16,0.06875535622426532,3233093,,,,,,,,,,,,,0.43,159,0,0.62,0,90,31.61,2023-07-24 19:12:53.020404,RT1,2,2023-07-24 07:56:59.481234
61943701,lf,Mt. Baker,UW,1.9835504185334085,2023-07-25 04:31:33.4-07,48.75966666666667,-121.80216666666666,15.14,8,8,3,1,0.11,F,n,n,n,0,1.4000000000000001,l,5,12,0.09151370828194783,3233313,,,,,,,,,,,,,0.43,150,10,0.48,17,75,1.61,2023-07-25 18:44:06.794468,RT1,2,2023-07-25 11:35:10.240142
61944311,lf,Mt. Baker,UW,1.1015373114479916,2023-07-27 05:20:41.799999-07,48.78366666666667,-121.8115,18.75,9,8,3,1,0.16,F,n,n,n,0,1.34,l,6,18,0.10134287086225169,3233583,,,,,,,,,,,,,0.56,284,4,0.59,38,79,1.73,2023-07-27 19:13:34.018467,RT1,2,2023-07-27 12:24:17.743109
61944416,px,Canada blast,UW,39.27594304876287,2023-07-27 11:46:50.119999-07,49.072833333333335,-122.105,-0.54,9,7,2,0.5,0.19,F,y,n,n,0,1.1,l,4,9,0.06128413855696402,3233613,,,,,,,,,,,,,0.98,277,0,1.64,0,90,31.61,2023-07-27 21:18:21.028646,RT1,2,2023-07-27 18:50:20.419126
61944556,lf,Mt. Baker,UW,1.4269740235947643,2023-07-27 20:28:00.139999-07,48.767,-121.833,4.35,7,7,2,0.5,0.26,F,y,n,n,0,1.42,l,4,12,0.10660860738482247,3233898,,,,,,,,,,,,,0.68,168,2,1.09,348,87,18.74,2023-07-31 06:18:12.799668,RT1,2,2023-07-28 03:32:16.892122
