evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,to_timestamp,lat,lon,depth,mbs_distance_km,distance,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
61962891,eq,1,2,,,3233178,0.53,l,0.024258578159957578,5,3,3242178,UW,Jiggle,2023-09-28 21:02:56.699999-07,48.480333333333334,-121.8625,4.21,32.87883589458256,16,0.5,0.14,0.71,11.5,,,0,y,n,n,,,,,,,,,,,11.5,188,89,0.71,9,0,0.34,,
61963166,lf,1,2,2095528,Mt. Baker,3233358,1.3,l,0.06491376375017244,15,5,3242293,UW,Jiggle,2023-09-30 09:07:57.83-07,48.76166666666667,-121.83316666666667,-0.69,1.8454475078006007,8,0.75,0.29,0.86,2.36,,,0,n,n,n,,,,,,,,,,,2.51,2,69,0.69,110,6,0.67,,
61964291,lf,1,2,,,3234908,1.44,l,0.03923129154130511,17,6,3243243,UW,Jiggle,2023-10-05 12:48:35.849999-07,48.75683333333333,-121.84316666666666,-0.66,2.735163299723793,7,0.5,0.32,1.25,3.8,,,0,n,n,n,,,,,,,,,,,4,352,71,0.87,130,13,0.81,,
61964706,lf,1,2,2095933,Mt. Baker,3235278,0.71,h,,0,0,3243428,UW,Jiggle,2023-10-07 07:28:45.08-07,48.7595,-121.837,-0.34,2.21084745360981,16,0.5,0.08,4.9,8.7,,,0,y,n,n,,,,,,,,,,,9.98,332,60,0.5,194,22,0.29,,
61964861,eq,1,2,,,3235358,1.01,l,0.12245065163266683,10,4,3243468,UW,Jiggle,2023-10-07 19:41:44.289999-07,48.70516666666666,-121.87266666666666,31.02,8.716676478471445,11,0.5,0.34,1.28,2.5,,,0,n,n,n,,,,,,,,,,,2.62,302,73,1.29,184,8,1.11,,
61965106,lf,1,2,2095988,Mt. Baker,3235673,1.45,l,0.057622389651043715,7,4,3243658,UW,Jiggle,2023-10-09 05:18:43.049999-07,48.768166666666666,-121.8345,-0.74,1.450286402355318,5,0.25,0.44,5.14,10.94,,,0,n,n,n,,,,,,,,,,,12.09,341,64,2.14,143,24,1.23,,
61965121,eq,1,2,,,3235683,1.04,l,0.14785597990103866,10,4,3243663,UW,Jiggle,2023-10-09 06:24:35.34-07,48.37916666666667,-121.928,3.56,44.70841581774961,18,0.5,0.1,0.36,11.87,,,0,y,n,n,,,,,,,,,,,11.87,0,90,0.36,242,0,0.24,,
61965641,lf,1,2,2096298,Mt. Baker,3236678,1.18,l,0.08346010502450452,7,3,3244288,UW,Jiggle,2023-10-12 14:05:47.799999-07,48.7595,-121.8425,0.13,2.4940465514010186,7,0.5,0.18,3.57,6.21,,,0,n,n,n,,,,,,,,,,,7.16,3,60,0.73,239,17,0.5,,
61965646,lf,1,2,2096303,Mt. Baker,3236688,1.09,l,0.07781332424075238,7,3,3244293,UW,Jiggle,2023-10-12 14:07:40.889999-07,48.77883333333333,-121.83666666666667,-0.29,1.5056423643891244,5,0.5,0.45,3.91,4.88,,,0,n,n,n,,,,,,,,,,,6.25,2,51,2.1,151,34,1.22,,
61958037,px,1,3,2096973,Mainland Sand quary,3240423,1.34,l,0.12096174839166673,7,5,3246383,UW,Jiggle,2023-10-19 14:23:53.08-07,49.10183333333333,-122.15716666666667,-0.72,44.06125179570756,13,0.5,0.27,1.51,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.51,185,0,0.93,,
61958247,px,1,3,,,3239743,1.02,d,0.12193221464561477,5,5,3246038,UW,Jiggle,2023-10-20 13:01:45.19-07,49.149166666666666,-122.16316666666667,-0.99,48.71943525545765,18,0.5,0.39,2.18,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.18,277,0,1.91,,
61958472,lf,1,2,2096778,Mt. Baker,3239233,1.35,l,0.10861271263157923,19,6,3245743,UW,Jiggle,2023-10-21 14:43:55.51-07,48.767,-121.83166666666666,-0.68,1.3488935915662907,8,0.75,0.27,0.84,2.22,,,0,n,n,n,,,,,,,,,,,2.37,356,69,0.8,204,18,0.68,,
61959227,eq,1,2,,,3240553,0.99,l,0.09986168814626217,6,3,3246458,UW,Jiggle,2023-10-25 15:55:49.299999-07,48.62383333333333,-122.01666666666667,-1.11,22.247946701952703,10,0.75,0.32,2.11,2.49,,,0,n,n,n,,,,,,,,,,,3.27,290,49,0.88,116,40,0.43,,
61959357,eq,1,2,,,3241038,0.85,l,0.2730074202304982,9,4,3246758,UW,Jiggle,2023-10-26 04:31:51.85-07,48.757666666666665,-122.153,10.57,24.68265530878297,8,1,0.15,0.69,0.73,,,0,n,n,n,,,,,,,,,,,0.91,137,52,0.84,295,35,0.39,,
61959807,px,1,2,2097163,Canada blast,3241173,1.27,l,0.27643686248338906,5,4,3246863,UW,Jiggle,2023-10-27 14:54:53.209999-07,49.08383333333333,-122.1405,-0.81,41.72441151949245,10,0.5,0.22,2.02,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.02,262,0,1.39,,
61959967,eq,1,2,,,3241258,1.08,l,0.06262293100576954,13,6,3246908,UW,Jiggle,2023-10-28 06:28:10.469997-07,48.46816666666667,-121.86766666666666,3.46,34.26409823602054,13,0.5,0.2,0.48,18.79,,,0,y,n,n,,,,,,,,,,,18.79,0,90,0.48,178,0,0.36,,
61960237,lf,1,2,2097218,Mt. Baker,3241498,1.47,l,0.10683262890723266,16,5,3247053,UW,Jiggle,2023-10-29 05:26:28.87-07,48.782833333333336,-121.84266666666667,-0.68,2.083449493920986,6,1,0.13,0.59,1.26,,,0,n,n,n,,,,,,,,,,,1.36,348,68,0.6,105,10,0.44,,
61960687,px,1,4,2097568,Canada blast,3242978,0.68,d,0.07856967726800868,4,4,3247993,UW,Jiggle,2023-10-31 11:18:19.41-07,49.0505,-122.10433333333333,-1.22,37.17737149714372,6,0.25,0.13,11.12,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,11.12,133,0,1.53,,
61961207,eq,1,2,,,3242538,1.1,l,0.16128326801354992,12,6,3247718,UW,Jiggle,2023-11-02 22:19:25.59-07,48.888,-122.37666666666667,15.1,42.85195852077335,9,1,0.13,0.42,0.68,,,0,n,n,n,,,,,,,,,,,0.72,262,69,0.42,15,8,0.31,,
61971021,lf,1,2,2097588,Mt. Baker,3243108,1.19,l,0.06069134222418149,9,3,3248068,UW,Jiggle,2023-11-07 04:36:17.93-08,48.76583333333333,-121.833,-0.8,1.5064828784355695,7,0.5,0.38,2.44,5.19,,,0,n,n,n,,,,,,,,,,,5.73,340,64,1.23,149,24,1.01,,
61971676,lf,1,2,2097688,Mt. Baker,3243583,1.52,l,0.062849404060485,16,5,3248353,UW,Jiggle,2023-11-10 19:49:57.299999-08,48.75,-121.829,-0.12,2.8582790480835683,9,1,0.17,0.62,0.82,,,0,n,n,n,,,,,,,,,,,0.84,52,77,0.62,269,9,0.39,,
61972211,px,1,3,2097768,Canada Blast,3244043,0.81,d,0.07529724508002933,4,4,3248618,UW,Jiggle,2023-11-14 13:11:51.1-08,49.087,-122.142,-0.99,42.076429410566334,11,0.5,0.22,3.82,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,3.82,309,0,1.83,,
61972266,eq,1,2,,,3244348,1.08,l,0.06075612199001379,14,6,3248783,UW,Jiggle,2023-11-15 01:32:46.56-08,48.47116666666667,-121.87066666666666,6.37,33.95729300126245,13,1,0.16,0.35,1.69,,,0,n,n,n,,,,,,,,,,,1.69,356,86,0.35,145,2,0.32,,
61972271,eq,1,2,,,3244338,0.37,l,0.00334162820329878,4,2,3248778,UW,Jiggle,2023-11-15 02:25:51.119999-08,48.4635,-121.8645,-0.51,34.7559650236095,13,1,0.17,0.38,0.78,,,0,n,n,n,,,,,,,,,,,0.78,146,84,0.39,0,4,0.3,,
61972281,lf,1,2,2097848,Mt. Baker,3244453,1.44,l,0.0792441051752456,12,4,3248868,UW,Jiggle,2023-11-15 05:19:41.02-08,48.78333333333333,-121.88883333333334,-0.03,5.339951125956714,3,0.5,0.46,2.48,5.2,,,0,n,n,n,,,,,,,,,,,5.76,333,64,1.85,226,8,1.01,,
61972736,px,1,3,2097863,Canada blast,3244498,1.01,l,0.04490143623390308,8,5,3248893,UW,Jiggle,2023-11-17 15:40:30.54-08,49.038833333333336,-122.07966666666667,-0.68,35.09844859439408,5,0.5,0.09,4.95,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,4.95,152,0,0.96,,
61973211,eq,1,1,,,3244893,1.18,l,0.02321202691526225,7,3,3249123,UW,Jiggle,2023-11-20 02:46:12.91-08,48.615,-121.984,7.36,21.550645119787873,11,1,0.12,0.36,1.16,,,0,n,n,n,,,,,,,,,,,1.19,258,77,0.37,98,12,0.26,,
61973331,eq,1,1,,,3245088,1.72,l,0.11641648281280959,25,10,3249233,UW,Jiggle,2023-11-21 13:30:10.709999-08,48.844833333333334,-122.4815,18.75,49.27038101982589,2,1,0.11,0.31,0.33,,,0,n,n,n,,,,,,,,,,,0.45,339,46,0.35,162,43,0.22,,
61973451,eq,1,2,,,3246153,0.5700000000000001,l,0.009914903277599085,4,2,3249828,UW,Jiggle,2023-11-23 03:28:20.889999-08,48.629,-122.19316666666667,13.14,31.984435531319406,5,1,0.09,0.78,0.64,,,0,n,n,n,,,,,,,,,,,0.94,267,34,0.81,62,52,0.48,,
61966522,lf,1,1,2098668,Needs further review; LFE at Mt. Baker,3248448,1.62,l,0.14973577881923805,12,6,3251293,UW,Jiggle,2023-12-06 19:29:42.53-08,48.7855,-121.854,1.05,2.9608666369401684,3,0.5,0.51,3.85,4.38,,,0,n,n,n,,,,,,,,,,,5.84,341,48,1.89,139,39,1.29,,
61976111,eq,1,1,,,3247693,1.47,l,0.1635358371162755,32,15,3250838,UW,Jiggle,2023-12-11 11:10:16.279999-08,48.8005,-122.4455,12.47,46.12056772034586,3,1,0.18,0.38,0.56,,,0,n,n,n,,,,,,,,,,,0.58,338,72,0.4,166,16,0.22,,
61976136,eq,1,1,,,3247683,1.6,l,0.14920022125908206,22,8,3250833,UW,Jiggle,2023-12-11 13:16:10.709999-08,48.792833333333334,-122.4485,13.14,46.29808328384112,2,1,0.18,0.56,0.85,,,0,n,n,n,,,,,,,,,,,1.02,334,56,0.51,191,28,0.35,,
61976306,px,1,2,,,3247838,0.9,l,0.1987353835093672,12,5,3250933,UW,Jiggle,2023-12-12 10:18:45.73-08,48.44383333333333,-122.07816666666666,-0.7,41.473349865267586,6,0.5,0.16,0.64,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.64,304,0,0.33,,
61976771,eq,1,4,,,3248253,1.62,l,0.11576019897372758,31,12,3251183,UW,Jiggle,2023-12-15 21:40:09.309998-08,48.471,-121.86383333333333,-0.35,33.92127627326228,12,1,0.19,0.49,1.14,,,0,n,n,n,,,,,,,,,,,1.16,87,77,0.49,209,6,0.38,,
61978286,px,1,3,2099023,Canada blast,3249773,1.47,l,0.09581333393960456,9,4,3252113,UW,Jiggle,2023-12-29 13:25:24.369999-08,49.11183333333334,-122.13833333333334,-0.38,44.23846115522268,13,0.5,0.35,2.41,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.41,204,0,1.27,,
61978296,eq,1,2,,,3249753,0.98,l,0.049087305263385284,10,5,3252103,UW,Jiggle,2023-12-29 15:11:32.84-08,48.4715,-121.86166666666666,6.88,33.85021504388188,12,1,0.08,0.42,1.46,,,0,n,n,n,,,,,,,,,,,1.48,18,82,0.43,170,7,0.23,,
61978491,eq,1,1,,,3249868,1.35,l,0.0789913494681338,10,4,3252163,UW,Jiggle,2023-12-31 12:02:32.45-08,48.45916666666667,-121.9275,11.36,35.98872134278439,13,1,0.1,0.36,1.02,,,0,n,n,n,,,,,,,,,,,1.05,280,76,0.37,50,8,0.25,,
61980231,lf,1,2,2099423,Mt. Baker,3251583,1.47,l,0.09038169407821894,17,5,3253238,UW,Jiggle,2024-01-17 06:04:12.709999-08,48.7455,-121.8465,0.65,3.874419147347052,8,1,0.09,0.69,1.3,,,0,n,n,n,,,,,,,,,,,1.47,13,62,0.59,235,21,0.47,,
61980686,lf,1,3,2099623,Mt. Baker,3252443,1.17,l,0.11414851566007078,12,5,3253758,UW,Jiggle,2024-01-22 00:39:09.879997-08,48.7515,-121.835,0.38,2.871049472150017,8,1,0.11,0.59,1.4,,,0,n,n,n,,,,,,,,,,,1.52,7,67,0.51,238,14,0.36,,
61980716,eq,1,3,,,,,,,,,3253638,UW,Jiggle,2024-01-22 10:07:40.299999-08,48.63883333333333,-122.022,1.54,21.293475047575637,11,1,0.07,0.31,0.71,,,0,n,n,n,,,,,,,,,,,0.78,275,66,0.31,34,11,0.22,,
61981506,lf,1,2,2101903,Mt. Baker,3261273,1.32,l,0.061024592206610384,14,5,3259158,UW,Jiggle,2024-01-30 14:43:01.57-08,48.754333333333335,-121.82883333333334,-0.66,2.399069024011868,8,1,0.08,0.6,1.14,,,0,n,n,n,,,,,,,,,,,1.16,294,79,0.6,43,3,0.24,,
61982181,px,1,2,2100253,Canada blast,3254983,1.28,l,0.04583350342755832,6,3,3255193,UW,Jiggle,2024-02-07 13:47:19.879997-08,49.16683333333334,-122.14266666666667,-0.43,49.67455479983646,19,0.5,0.44,2.34,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.34,167,0,1.58,,
61983056,eq,1,2,,,3256673,1.18,l,0.18958208123282927,13,7,3256228,UW,Jiggle,2024-02-13 23:23:37.37-08,48.528166666666664,-122.3525,8.56,47.922324640496825,7,1,0.2,0.57,1.08,,,0,n,n,n,,,,,,,,,,,1.09,323,83,0.58,139,6,0.43,,
61983091,lf,1,2,2100688,Mt. Baker,3256708,1.4000000000000001,l,0.056938092126357365,14,5,3256253,UW,Jiggle,2024-02-14 07:54:58.31-08,48.760666666666665,-121.83883333333333,-0.66,2.2090491065251396,7,0.5,0.25,1.21,3.1,,,0,n,n,n,,,,,,,,,,,3.23,335,73,1.22,227,5,0.87,,
61983886,px,1,2,2100853,Canada blast,3258198,1.5,l,0.14871887361681801,4,3,3257068,UW,Jiggle,2024-02-21 12:31:51.93-08,49.13733333333333,-122.07866666666666,-0.38,44.63402873297496,15,0.25,0.48,5.43,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,5.43,173,0,1.87,,
61975327,eq,1,2,,,3258483,1.82,l,0.06910574928766167,78,29,3257223,UW,Jiggle,2024-02-23 03:19:42.41-08,48.49216666666667,-122.25833333333334,10.09,45.12695060775406,2,1,0.21,0.28,0.66,,,0,n,n,n,,,,,,,,,,,0.66,57,81,0.28,326,0,0.19,,
61984826,lf,1,2,2101028,Mt. Baker,3258988,1.6400000000000001,l,0.08769424168237316,16,5,3257508,UW,Jiggle,2024-02-26 05:30:00.889999-08,48.756166666666665,-121.82983333333334,2.4,2.2390065735247218,8,1,0.14,0.77,1.18,,,0,n,n,n,,,,,,,,,,,1.41,325,56,0.66,231,2,0.33,,
61987246,lf,1,2,2101758,Mt. Baker,3260988,1.44,l,0.08269178922862452,17,5,3258953,UW,Jiggle,2024-03-04 06:38:37.44-08,48.7665,-121.84966666666666,-0.67,2.540203009563582,6,1,0.14,0.91,1.72,,,0,n,n,n,,,,,,,,,,,1.72,187,86,0.92,327,2,0.44,,
61980642,lf,1,3,2105173,Mt. Baker,3271928,1.57,l,0.06958930912154793,16,5,3266668,UW,Jiggle,2024-03-11 18:15:09.099998-07,48.7445,-121.84266666666667,0.13,3.8226520277248692,8,1,0.11,0.59,1.55,,,0,n,n,n,,,,,,,,,,,1.63,346,72,0.6,225,9,0.47,,
61990451,lf,1,4,2105698,Mt. Baker,3272988,1.3800000000000001,l,0.08307013264794838,18,6,3267458,UW,Jiggle,2024-03-18 22:51:54.349998-07,48.756166666666665,-121.84883333333333,-0.65,3.0872822373203794,7,1,0.09,0.54,1.56,,,0,n,n,n,,,,,,,,,,,1.56,351,84,0.54,156,5,0.37,,
61991046,px,1,3,2105843,Canada blast,3273323,1.33,l,0.054663203508835134,4,2,3267693,UW,Jiggle,2024-03-20 12:33:53.76-07,49.10316666666667,-122.1235,-0.61,42.849975677217216,12,0.5,0.08,1.68,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.68,260,0,0.78,,
61991126,eq,1,1,,,3264503,1.67,l,0.1357253290364112,20,7,3261673,UW,Jiggle,2024-03-20 14:45:56.01-07,48.4765,-121.82516666666666,12.44,33.141260959128665,10,1,0.09,0.3,0.74,,,0,n,n,n,,,,,,,,,,,0.74,47,83,0.3,155,2,0.25,,
61991611,px,1,3,2106123,Canada blast,3274113,1.31,l,0.04144238545216472,6,2,3268228,UW,Jiggle,2024-03-22 10:56:22.84-07,49.1095,-122.02933333333333,-0.86,40.343792345102806,13,0.5,0.06,1.07,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.07,309,0,0.46,,
61991951,eq,1,4,2103383,M5.7 Indonesia,,,,,,,3262813,UW,RT1,2024-03-23 20:23:06.395773-07,48.53544,-122.06441,4.89833,32.192413764761646,,,,,,,,1,n,n,n,,,,,,,,,,,,,,,,,,,
61991956,lf,1,4,2103388,Mt. Baker,3266078,1.68,l,0.10666732798237732,14,7,3262818,UW,Jiggle,2024-03-23 22:07:55-07,48.788666666666664,-121.85616666666667,-0.66,3.2608177940302605,5,1,0.24,0.89,1.78,,,0,n,n,n,,,,,,,,,,,1.92,332,68,0.96,149,21,0.45,,
61992776,px,1,2,2103408,Canada blast,3266148,1.32,l,0.091052825122245,6,2,3262858,UW,Jiggle,2024-03-27 15:14:58.279999-07,49.08716666666667,-122.18333333333334,-0.66,43.86472588885943,12,0.5,0.21,1.16,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.16,162,0,0.91,,
61985207,lf,1,3,2106388,Mt. Baker,3274903,1.35,l,0.10760867493245829,9,4,3268768,UW,Jiggle,2024-03-29 19:08:45.15-07,48.772,-121.81516666666667,-0.79,0.31540442215039927,8,0.75,0.24,1.06,2.29,,,0,n,n,n,,,,,,,,,,,2.52,343,65,0.63,211,17,0.47,,
61503063,lf,1,4,2103998,Mt. Baker,3283223,1.05,l,0.06253975897108899,5,3,3274023,UW,Jiggle,2024-04-04 02:08:42.03-07,48.76133333333333,-121.8435,-0.84,2.420501406980288,7,0.5,0.17,1.26,2.58,,,0,n,n,n,,,,,,,,,,,2.86,156,64,1.39,336,25,0.74,,
61987742,px,1,2,2104523,Canada blast,3269888,1.27,l,0.05716158651613368,5,3,3265263,UW,Jiggle,2024-04-10 11:46:05.129997-07,49.026666666666664,-122.15533333333333,-0.66,37.37787515707453,6,0.5,0.21,1.71,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.71,176,0,0.58,,
61987907,lf,1,1,2104568,Mt. Baker,3270023,1.6400000000000001,l,0.10790049156082238,16,8,3265353,UW,Jiggle,2024-04-11 02:38:37.08-07,48.754333333333335,-121.83216666666667,-0.69,2.4963697134945178,8,0.75,0.25,0.69,2.26,,,0,n,n,n,,,,,,,,,,,2.33,357,76,0.7,197,12,0.63,,
61988352,eq,1,2,,,3271108,1.34,l,0.05071731377474542,10,5,3266078,UW,Jiggle,2024-04-13 06:59:23.939999-07,48.383833333333335,-121.7555,8.85,43.67663491171228,18,0.5,0.21,0.47,2.54,,,0,n,n,n,,,,,,,,,,,2.55,70,86,0.47,231,3,0.31,,
61988392,eq,1,2,,,3270923,1.3800000000000001,l,0.06743713218713743,24,10,3265948,UW,Jiggle,2024-04-13 09:15:45.16-07,48.444833333333335,-122.22616666666667,12.48,47.41086220179228,6,1,0.18,0.3,1.02,,,0,n,n,n,,,,,,,,,,,1.02,23,85,0.3,151,2,0.26,,
61988757,px,1,1,2104753,Near known quarries,3270668,1.69,l,0.10142833408368945,21,9,3265758,UW,Jiggle,2024-04-15 11:27:33.78-07,49.01766666666666,-122.04183333333333,-0.39,31.634755712793083,4,0.5,0.08,0.51,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.51,179,0,0.21,,
61988777,px,1,3,2104763,Canada blast,3270693,1.06,d,0.4068727485960686,2,2,3265778,UW,Jiggle,2024-04-15 12:25:00.259998-07,49.01916666666666,-122.1435,-0.83,36.18162346413651,5,0.25,0.5,42.31,31.61,,,0,y,n,n,,,,,,,,,,,42.31,208,0,31.61,0,90,4.17,,
61997621,su,1,3,2105018,Mt. Baker,3271428,-5,h,,0,0,3266338,UW,Jiggle,2024-04-18 03:52:38.15-07,48.805,-121.80183333333333,-0.5173780000000001,3.57339726146027,11,0.5,0.38,3.02,10.19,,,1,y,n,n,,,,,,,,,,,,,,,,,,,
61997856,eq,1,2,,,3271533,0.96,l,0.06854777793537459,12,6,3266398,UW,Jiggle,2024-04-18 17:54:47.43-07,48.47683333333333,-121.85083333333333,5.56,33.19120102056607,11,1,0.09,0.32,1.77,,,0,n,n,n,,,,,,,,,,,1.78,69,84,0.32,299,3,0.26,,
61998876,px,1,2,2105263,Canada blast,3272128,1.26,l,0.05770653888650079,8,4,3266798,UW,Jiggle,2024-04-22 10:04:07.139999-07,49.095,-122.15466666666667,-0.54,43.33251953633798,12,0.25,0.19,7.09,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,7.09,193,0,1.32,,
61998956,px,1,2,2105298,Canada blast,3272168,1.05,l,0.13821034885300776,7,3,3266838,UW,Jiggle,2024-04-22 12:12:47.969999-07,49.06366666666667,-122.1595,-0.83,40.736193957820056,9,0.5,0.09,1.42,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.42,219,0,0.86,,
61999706,su,1,3,2105903,Mt. Baker,3273518,-5,h,,0,0,3267828,UW,RT1,2024-04-25 04:15:41.216019-07,48.8008,-121.9201,-1.5905799999999999,8.085915694769023,,,,,,,,1,y,n,n,,,,,,,,,,,,,,,,,,,
62001191,eq,1,2,,,3273948,1.4000000000000001,l,0.1577076549494807,29,12,3268133,UW,Jiggle,2024-05-01 10:16:38.36-07,48.912166666666664,-122.3445,10.03,41.512945065939014,12,1,0.2,0.47,0.9,,,0,n,n,n,,,,,,,,,,,0.9,73,87,0.47,167,0,0.28,,
61993692,px,1,2,,,3274673,0.96,l,0.1501577874419866,7,5,3268628,UW,Jiggle,2024-05-02 12:54:18.009998-07,48.59,-122.17816666666667,-0.64,33.51334049498496,10,0.5,0.09,1.1,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.1,266,0,0.41,,
61994347,lf,1,2,2106478,Mt. Baker,3275228,1.55,l,0.08397815116092788,24,7,3268988,UW,Jiggle,2024-05-04 22:51:06.079998-07,48.76,-121.808,1.22,1.747639262815212,14,0.5,0.62,3.36,8.69,,,0,n,n,n,,,,,,,,,,,9.32,53,68,1.86,319,1,1.28,,
61996302,lf,1,2,2107118,Mt. Baker,3277463,1.27,l,0.1395169051131948,13,5,3270383,UW,Jiggle,2024-05-10 01:17:18-07,48.8255,-121.87383333333334,16.45,7.026051392313864,15,1,0.05,0.53,1.28,,,0,n,n,n,,,,,,,,,,,1.35,128,70,0.56,336,17,0.26,,
61996422,eq,1,3,,,3278038,0.8200000000000001,l,0.05829269986074448,5,2,3270758,UW,Jiggle,2024-05-10 12:44:27.16-07,48.75083333333333,-122.08766666666666,9.33,19.998403964533217,9,0.75,0.04,2.05,1.5,,,0,n,n,n,,,,,,,,,,,2.54,274,36,0.86,12,10,0.55,,
61996427,eq,1,3,,,3277618,0.85,l,0.05457132849340374,4,2,3270763,UW,Jiggle,2024-05-10 13:00:19.289997-07,48.63483333333333,-122.0615,11.41,23.71860927712216,9,0.75,0.03,1.73,1.03,,,0,n,n,n,,,,,,,,,,,1.79,259,15,1.12,29,67,0.33,,
61996817,su,1,2,2107258,Mt. Baker,3277868,1.5,l,0.10678374904567411,12,4,3270648,UW,Jiggle,2024-05-11 13:22:09.27-07,48.75,-121.82466666666667,-0.58,2.778705923058949,16,0.5,0.06,0.69,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.69,154,0,0.29,,
61998902,su,1,3,2107488,Mt. Baker,3278623,-5,h,,0,0,3271143,UW,Jiggle,2024-05-17 18:04:26.809998-07,48.74783333333333,-121.84866666666667,-0.68,3.756636257044249,8,0.5,0.14,0.75,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.75,184,0,0.6,,
61999162,lf,1,2,2107443,Mt. Baker,3278498,1.09,l,0.07779279887361423,9,4,3271063,UW,Jiggle,2024-05-19 10:21:50.439999-07,48.73883333333333,-121.83466666666666,-0.82,4.16752200844955,9,0.5,0.24,0.96,2.52,,,0,n,n,n,,,,,,,,,,,2.57,309,78,0.97,164,9,0.66,,
62007721,px,1,3,2107643,Canada,3279038,0.93,d,0.09105940288314684,4,4,3271433,UW,Jiggle,2024-05-21 12:40:40.62-07,49.109833333333334,-122.15216666666667,-0.83,44.596428412429425,13,0.5,0.15,1.79,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.79,303,0,1,,
62008611,lf,1,1,2107903,Mt. Baker,3279573,0.98,l,0.0116303462012195,5,3,3271763,UW,Jiggle,2024-05-24 01:42:26.419998-07,48.80233333333334,-121.86066666666666,15.95,4.440576237107767,15,1,0.04,0.87,1.27,,,0,n,n,n,,,,,,,,,,,1.39,341,66,0.94,144,22,0.26,,
62008936,su,1,2,2107933,Mt. Baker,3279653,1.58,l,0.09445844457689889,16,5,3271823,UW,Jiggle,2024-05-25 09:53:14.93-07,48.739,-121.83416666666666,-0.5,4.138727008033058,17,0.5,0.12,0.59,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.59,146,0,0.53,,
62009616,eq,1,2,,,3279918,1.28,l,0.08167574762299312,14,6,3271993,UW,Jiggle,2024-05-27 14:29:34.51-07,48.474666666666664,-121.85816666666666,3.73,33.47563254499604,12,0.5,0.13,0.23,8.1,,,0,n,n,n,,,,,,,,,,,8.1,47,89,0.23,56,0,0.22,,
62009721,eq,1,2,,,3279978,0.92,l,0.2705805482371255,17,7,3272028,UW,Jiggle,2024-05-28 00:09:53.51-07,48.794,-122.2045,13.62,28.45858358108792,4,1,0.15,0.34,0.69,,,0,n,n,n,,,,,,,,,,,0.7,22,80,0.34,110,0,0.23,,
62010436,eq,1,2,,,3280113,1.1,l,0.06099355444259624,6,3,3272113,UW,Jiggle,2024-05-29 13:51:20.989998-07,49.09883333333333,-122.13483333333333,-0.09,42.8824414887157,12,0.75,0.26,1.81,1.23,,,0,n,n,n,,,,,,,,,,,2.09,118,29,1.41,301,60,0.74,,
62011461,eq,1,2,,,3280798,0.65,l,0.09312692224859553,7,4,3272483,UW,Jiggle,2024-06-02 08:27:05.610001-07,48.477666666666664,-121.853,5.37,33.111068569199105,11,0.5,0.12,0.37,2.67,,,0,n,n,n,,,,,,,,,,,2.69,32,83,0.37,173,5,0.27,,
62004887,eq,1,3,,,3285923,1.48,l,0.12173597459938201,21,10,3275613,UW,Jiggle,2024-06-07 05:45:18.489998-07,48.600833333333334,-121.26833333333333,7.25,44.679131274457085,26,1,0.27,0.37,0.76,,,0,n,n,n,,,,,,,,,,,0.78,276,75,0.38,46,8,0.3,,
62005052,su,1,3,2108568,Mt. Baker,3282068,-5,h,,0,0,3273303,UW,Jiggle,2024-06-07 17:19:06.110001-07,48.762166666666666,-121.82633333333334,-0.68,1.5260442684760114,8,0.5,0.41,1.52,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.52,209,0,1.03,,
