evid,orid,lat,lon,depth,datetime,etype,separation_km
62017076,3275263,48.79666666666667,-121.84183333333333,2.39,1718861126.9899979,lf,3.05831529588
62017166,3275188,48.795833333333334,-121.80616666666667,3.02,1718900388.2299995,lf,2.50711033943
62017411,3275223,48.75366666666667,-121.829,1.39,1718975558.5099993,lf,2.4738624109100003
62017631,3275053,48.660333333333334,-122.02566666666667,0.49,1719028929.7299995,eq,19.912270252139997
62017696,3275168,48.705666666666666,-122.21083333333333,12,1719062764.5200005,eq,29.947181467220002
62017961,3275253,48.76016666666666,-121.851,-0.69,1719131471.5599976,lf,2.95201852114
62018016,3275123,48.658166666666666,-122.01816666666667,0.57,1719159187.4699974,eq,19.648322289150002
62018061,3275268,48.7985,-121.8095,-0.7,1719170119.119999,lf,2.7282542002300003
62018251,3275298,48.66116666666667,-122.02166666666666,0.52,1719221836.1899986,eq,19.62668265234
62010547,3276453,48.849833333333336,-121.86016666666667,-0.83,1719329022.7799997,lf,8.95219043949
62011227,3276423,48.798833333333334,-121.83166666666666,-0.8,1719495364.0200005,lf,2.90732872524
62011702,3276513,48.849333333333334,-121.90933333333334,1.79,1719614264.4699993,lf,10.72592255583
62019971,3276688,48.755833333333335,-121.89466666666667,7.6,1719696148.8899999,lf,6.06150244709
62020311,3276818,48.75333333333333,-121.8185,-0.7,1719809606.0999985,lf,2.35578202376
62020701,3276993,48.756166666666665,-121.82483333333333,-0.7,1719901908.9699993,lf,2.1145814377
62013312,3277473,48.72683333333333,-121.8145,-0.7,1720073482.8400002,lf,5.30448426861
62013477,3277568,48.74666666666667,-121.85,-0.74,1720148573.789999,lf,3.92373928369
62022091,3277648,48.739333333333335,-121.84233333333333,-0.46,1720278948.1800003,lf,4.325355191870001
62022831,3277753,48.935,-121.992,5.49,1720486678.6499996,lf,21.980052563500003
62023161,3277888,48.73883333333333,-121.85966666666667,-0.78,1720567561.6800003,px,5.04791627723
62015567,3277923,48.760666666666665,-121.84016666666666,-0.69,1720653065.5999985,lf,2.28405403715
62016182,3278593,48.73983333333334,-121.82483333333333,-0.8,1720833259.0099983,su,3.89574930731
62016442,3278308,48.772166666666664,-121.85833333333333,2.44,1720928849.6499999,lf,3.03454793407
62016452,3278318,48.7605,-121.835,-0.66,1720934839.119999,lf,2.03372841014
62016707,3278698,48.75783333333333,-121.85066666666667,-0.68,1721034941.5599995,su,3.08026620153
62017242,3314128,48.75,-121.846,-0.96,1721171832.5699997,su,3.4505436381099996
62017257,3278953,48.832166666666666,-121.5385,4.36,1721177404.5499992,eq,21.454000567970002
62017652,3314133,48.74633333333333,-121.83633333333333,-0.96,1721267294.4300003,su,3.4336609156
62017692,3314138,48.749833333333335,-121.84216666666667,-0.68,1721290227.49,su,3.30054195158
62026086,3279393,48.78933333333333,-121.82733333333333,-0.38,1721385893.1999989,lf,1.80986102807
62026491,3279663,48.8008,-121.9201,-1.55329,1721465580.614507,su,8.10726057381
62026781,3279573,48.74066666666667,-121.851,0.08,1721547430.0999985,lf,4.509111497969999
62027116,3279683,48.7675,-121.84016666666666,-0.68,1721600921.2299995,lf,1.85903023593
62027401,3279988,48.859,-121.90216666666667,8.34,1721684139.7299995,lf,11.280024976650001
62027751,3280283,48.746833333333335,-121.84083333333334,-0.698894,1721792663.9099998,su,3.5334194547799997
62020652,3314153,48.74916666666667,-121.84133333333334,-0.8,1721953566.1699982,su,3.32936594397
62020992,3281103,48.73833333333333,-121.85033333333334,-0.77,1722025071.619999,lf,4.70223284393
62021127,3280773,48.752,-121.83583333333333,-0.65,1722068323.4300003,lf,2.85257219023
62021487,3281223,48.74,-121.85433333333333,-0.8,1722184008.7199993,lf,4.7089057057299994
62021677,3321203,48.74483333333333,-121.84166666666667,-0.68,1722236793.94,su,3.7576428472799996
62022022,3321198,48.762,-121.80766666666666,-0.68,1722323329.8199997,su,1.55672906164
62022057,3281718,48.8008,-121.9201,-1.5905799999999999,1722343811.6492453,su,8.10726057381
62030321,3321193,48.7365,-121.853,-0.8,1722390718.6899986,su,4.97860991837
62030431,3321188,48.7405,-121.85733333333333,-0.96,1722435799.8499985,su,4.796176120549999
62030706,3321183,48.75083333333333,-121.812,-0.68,1722495951.619999,su,2.65947587955
62030796,3281648,48.8008,-121.9201,-1.5905799999999999,1722505207.429644,su,8.10726057381
62031041,3321178,48.744166666666665,-121.84733333333334,-0.8,1722559055.62,su,4.03573010495
62031731,3321173,48.745333333333335,-121.84533333333333,-0.8,1722667883.3400002,su,3.8468983192599997
62032596,3321168,48.73833333333333,-121.8315,-0.8,1722876970.2199974,su,4.157083631000001
62032771,3321163,48.75066666666667,-121.8315,-0.68,1722925987.0299988,su,2.85128703582
62033166,3282573,48.93533333333333,-122.10116666666667,7.46,1722996758.25,eq,27.46175350459
62033171,3321158,48.756166666666665,-121.84166666666667,-0.68,1722999864.1299973,su,2.71877662827
62033921,3282988,48.599833333333336,-121.98166666666667,4.53,1723180647.09,eq,22.88918606672
62033951,3283013,48.8008,-121.9201,-1.5905799999999999,1723188436.3432295,su,8.10726057381
62034471,3283873,48.8008,-121.9201,-0.7487600000000001,1723284729.1069603,su,8.10726057381
62034766,3321153,48.77916666666667,-121.87316666666666,-0.68,1723395663.8400002,su,4.14605307109
62034956,3321148,48.7885,-121.81983333333334,-0.78,1723450359.3999996,su,1.5688590979200001
62035161,3283748,48.8008,-121.9201,-1.2665133333333334,1723495283.844343,su,8.10726057381
62035331,3283503,48.564166666666665,-121.5675,4.92,1723538683.959999,eq,29.75451963129
62027632,3283813,48.8008,-121.9201,-0.7487600000000001,1723625747.7372231,su,8.10726057381
62028137,3321143,48.788833333333336,-121.8325,-0.96,1723745502.04,su,1.95063284944
62036681,3321138,48.739666666666665,-121.85283333333334,-0.8,1723846118.5,su,4.67648992158
62036781,3284678,48.660833333333336,-122.02416666666667,3.44,1723876885.9399986,eq,19.791748502329998
62036811,3321133,48.77316666666667,-121.84283333333333,-0.68,1723884804.5099983,su,1.8899399973100002
62037421,3284598,48.6555,-122.01383333333334,1.31,1723944880.4799995,eq,19.60863425279
62037451,3284878,48.657833333333336,-122.03733333333334,3.44,1723946179.119999,eq,20.75387248678
62038316,3284783,48.659666666666666,-122.02283333333334,0.24,1724064750.6599998,eq,19.79991036778
61503223,3285348,48.65983333333333,-122.03183333333334,3.36,1724211335.58,eq,20.29885466393
62039171,3321128,48.76916666666666,-121.80733333333333,-0.68,1724249334.9899998,su,0.9368855971200001
62039841,3321123,48.77016666666667,-121.82833333333333,-0.68,1724387383.7799988,su,0.94969388826
62039881,3321118,48.7505,-121.815,-0.68,1724392651.1799998,su,2.67381966375
62040276,3285878,48.8008,-121.9201,-1.5905799999999999,1724479414.0692732,su,8.10726057381
62040401,3321113,48.765,-121.86166666666666,-0.68,1724555045.3799973,su,3.43516190321
62041081,3321108,48.779,-121.78683333333333,-0.68,1724728771.5299997,su,2.28731067101
62041616,3286318,48.8008,-121.9201,-1.5905799999999999,1724835631.2864366,su,8.10726057381
62041881,3321103,48.75783333333333,-121.7755,-0.68,1724917198.8499985,su,3.58226043453
62042336,3286923,48.662,-122.03333333333333,3.42,1725049765.3400002,eq,20.23474234279
62042451,3321098,48.77466666666667,-121.81166666666667,-0.68,1725105908.2299995,su,0.40712999859
62042596,3321093,48.756166666666665,-121.81966666666666,-0.68,1725166868.959999,su,2.0468103758300003
62042776,3321088,48.77916666666667,-121.78483333333334,-0.66,1725242743.369999,su,2.434837807
62043231,3321083,48.797333333333334,-121.86666666666666,-0.78,1725376744.329998,su,4.434085087950001
62043736,3321078,48.80116666666667,-121.8525,-0.68,1725512796.9299994,su,3.93986028537
62044106,3288128,48.93483333333333,-122.11733333333333,10.77,1725670052.4699998,eq,28.3375880834
62044186,3321073,48.752,-121.83733333333333,-0.68,1725718981.4099998,su,2.90713992637
62044371,3321068,48.7445,-121.8305,-0.68,1725782150.0100002,su,3.47651055144
62044871,3288473,48.8008,-121.9201,-1.5905799999999999,1725953781.1225185,su,8.10726057381
62045106,3288798,48.682833333333335,-121.652,2.75,1726055127.79,eq,15.86253096269
62045406,3288868,48.8008,-121.9201,-1.5905799999999999,1726122865.808021,su,8.10726057381
62045446,3288913,48.925,-122.087,6.48,1726145943.0099983,eq,25.92672920076
62037542,3289048,48.769,-121.82333333333334,-0.7,1726211755.7299995,su,0.75983005798
62048341,3321063,48.7755,-121.853,-0.68,1726901179.459999,su,2.63367816592
62048931,3321058,48.7425,-121.84333333333333,-0.8,1727038805.1299973,su,4.04417295179
62049551,3321053,48.756,-121.85533333333333,-0.68,1727166068.3799973,su,3.47726500004
62049821,3321048,48.83166666666666,-121.9275,-0.65,1727282265,su,10.29889695256
62050116,3321043,48.778166666666664,-121.79983333333334,-0.51,1727365183,su,1.3399765953399998
62042352,3321038,48.75266666666667,-121.84716666666667,-0.51,1727582436.25,su,3.27850843946
62043412,3292753,48.8008,-121.9201,-1.5905799999999999,1727959392.4357533,su,8.10726057381
62043717,3314603,48.758833333333335,-121.85,4.3,1728061390.5999985,su,2.9747812035799996
62053286,3294003,48.79333333333334,-121.839,-0.96,1728497635.42,su,2.6368359353699997
62045207,3294278,48.74933333333333,-121.84733333333334,-0.8,1728582227.789999,su,3.56938480437
62045242,3294123,48.61216666666667,-121.95816666666667,0.44,1728586529.24,eq,20.82256848588
62053891,3294358,48.777166666666666,-121.8485,-0.78,1728760662.54,su,2.3195718705
62054111,3294523,48.77633333333333,-121.88616666666667,4.31,1728868721.8199997,su,5.0731627029199995
62054486,3294713,48.746833333333335,-121.83966666666667,-0.68,1729060987.079998,su,3.49203810776
62055581,3295288,48.76,-121.8155,-0.66,1729428712.5499992,su,1.61731128626
62055756,3295423,48.7515,-121.82583333333334,-0.68,1729503661.6100006,su,2.6352945820199998
62055956,3295563,48.7685,-121.85833333333333,-0.68,1729579752.119999,su,3.09629063697
62056111,3296503,48.74133333333333,-121.8425,-0.68,1729638353.08,su,4.13084873622
62056731,3296043,48.76083333333333,-121.84983333333334,-0.78,1729803423.8600006,su,2.83983326641
62057241,3296388,48.732166666666664,-121.85816666666666,-0.8,1730014810.7599983,su,5.58897517678
62049362,3296563,48.738,-121.85266666666666,-0.68,1730259110.0100002,su,4.824516640470001
62049537,3296768,48.8008,-121.9201,-1.748642,1730385447.6033425,su,8.10726057381
62058396,3315118,48.74783333333333,-121.84766666666667,-0.78,1730746877.4199982,su,3.71636126664
62059336,3297603,48.77466666666667,-121.82566666666666,-0.8,1731083597.5999985,su,0.62258803184
62051272,3297778,48.8008,-121.9201,-1.5905799999999999,1731237395.3084235,su,8.10726057381
62060631,3298653,48.737,-121.84633333333333,-0.8,1731981260.0599976,su,4.688202019479999
62061241,3299078,48.7445,-121.84233333333333,-0.68,1732513652.9,su,3.8137391370700002
62061261,3299083,48.75066666666667,-121.83683333333333,-0.68,1732529963.4099998,su,3.0179511150100002
62063601,3299688,48.8008,-121.9201,-0.46589400000000003,1733132300.8497763,su,8.10726057381
62065416,3321033,48.76433333333333,-121.82816666666666,-0.68,1733395969.539999,su,1.3885610946
62066576,3301018,48.74433333333333,-121.8535,-0.8,1733525090.8099995,su,4.2868375512700005
62059087,3302808,48.761,-121.84283333333333,-0.68,1733991301.459999,su,2.40926533224
61503588,3303128,48.838166666666666,-121.86566666666667,-0.68,1734260180.6100006,su,7.92480175442
62060057,3303728,48.76583333333333,-121.82666666666667,-0.8,1734639253.7000008,su,1.1887436967
62060642,3304188,48.75383333333333,-121.8225,-0.68,1735274470.9399986,su,2.33103527755
62060847,3304353,48.765166666666666,-121.8385,-0.68,1735497592.7299995,su,1.87850310444
62061782,3305408,48.8008,-121.9201,-1.5905799999999999,1736326765.5,su,8.10726057381
62062282,3305783,48.8008,-121.9201,-1.5905799999999999,1736846745.2082207,su,8.10726057381
62071251,3306383,48.74733333333333,-121.83683333333333,-0.8,1737320413.0499992,su,3.34820555357
62072261,3307393,48.76916666666666,-121.866,-0.68,1737812036.4699993,su,3.63576688058
62072461,3307458,48.762166666666666,-121.83716666666666,-0.69,1737949691.2399979,su,2.0088354056799997
62064867,3308448,48.799166666666665,-122.14183333333334,10.18,1738193126.9099998,eq,24.01238177599
62064972,3308358,48.7925,-121.81516666666667,3.06,1738262604.9300003,su,2.00726932019
62067067,3309768,48.784,-121.82683333333334,-0.68,1739355079.209999,su,1.27175150007
62076596,3310558,48.658833333333334,-122.01733333333334,1.09,1740050437.96,eq,19.55328906903
62076791,3310778,48.72816666666667,-121.808,19.28,1740144232.5199986,lf,5.19671877913
62079931,3313468,48.8008,-121.9201,-1.5905799999999999,1741442351.0630193,su,8.10726057381
62080641,3313983,48.8008,-121.9201,-2.59058,1741769860.1165423,su,8.10726057381
62073727,3314533,48.780166666666666,-121.86633333333333,4.17,1742073011.0200005,su,3.66574359965
62075992,3315978,48.8008,-121.9201,-1.5905799999999999,1742626071.1096778,su,8.10726057381
62079272,3316563,48.8008,-121.9201,-1.5905799999999999,1743470834.0586376,su,8.10726057381
62080347,3317578,48.8008,-121.9201,-1.5905799999999999,1743756736.8185818,su,8.10726057381
62080817,3317723,48.8008,-121.9201,-1.5905799999999999,1743949377.7256942,su,8.10726057381
62080917,3317353,48.6865,-122.161,11.23,1743985498.5599995,eq,27.1190826785
62081957,3318723,48.8008,-121.9201,-1.5905799999999999,1744419190.7615626,su,8.10726057381
62081962,3318728,48.8008,-121.9201,-2.59058,1744419281.5432684,su,8.10726057381
62083302,3318818,48.76433333333333,-121.8595,-0.68,1744630368.42,su,3.30859151108
62093391,3319693,48.7415,-121.83516666666667,-0.81,1744907363.5200005,su,3.90028910489
62087827,3320583,48.7545,-121.8135,-0.51,1745422727.92,su,2.24067522929
