evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,origin_datetime,lat,lon,depth,mbs_distance_km,distance,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
10503733,eq,1,3,682548.0,UW2 Q1=C  Q2=C,633473.0,1.4,d,0.05,6.0,6.0,781163,UW,UW2AQMS,2000-10-06T18:35:24.000000Z,48.8433333,-122.251,11.307,32.67613493876514,23.0,0.5,0.28,1.57,6.84,0.88,1.3,0,False,False,False,,,,,,,,,,,,,,,,,,,
10503733,eq,1,3,682548.0,2 triggered subnets: 6 7,633473.0,1.4,d,0.05,6.0,6.0,781163,UW,UW2AQMS,2000-10-06T18:35:24.000000Z,48.8433333,-122.251,11.307,32.67613493876514,23.0,0.5,0.28,1.57,6.84,0.88,1.3,0,False,False,False,,,,,,,,,,,,,,,,,,,
10503733,eq,1,3,682548.0,EVENT ID: 043717,633473.0,1.4,d,0.05,6.0,6.0,781163,UW,UW2AQMS,2000-10-06T18:35:24.000000Z,48.8433333,-122.251,11.307,32.67613493876514,23.0,0.5,0.28,1.57,6.84,0.88,1.3,0,False,False,False,,,,,,,,,,,,,,,,,,,
10503733,eq,1,3,682548.0,"NEAR:      3.2 km  NW of Deming, WA",633473.0,1.4,d,0.05,6.0,6.0,781163,UW,UW2AQMS,2000-10-06T18:35:24.000000Z,48.8433333,-122.251,11.307,32.67613493876514,23.0,0.5,0.28,1.57,6.84,0.88,1.3,0,False,False,False,,,,,,,,,,,,,,,,,,,
10504233,eq,1,3,683043.0,UW2 Q1=A  Q2=D,633693.0,-0.2,d,0.04,2.0,2.0,781663,UW,UW2AQMS,2000-10-07T14:10:58.000000Z,48.484,-121.8715,14.091,32.547690761951806,19.0,1.0,0.03,0.555,1.09,0.54,0.13,0,False,False,False,,,,,,,,,,,,,,,,,,,
10504233,eq,1,3,683043.0,EVENT ID: 043810,633693.0,-0.2,d,0.04,2.0,2.0,781663,UW,UW2AQMS,2000-10-07T14:10:58.000000Z,48.484,-121.8715,14.091,32.547690761951806,19.0,1.0,0.03,0.555,1.09,0.54,0.13,0,False,False,False,,,,,,,,,,,,,,,,,,,
10504233,eq,1,3,683043.0,2 triggered subnets: 6 7,633693.0,-0.2,d,0.04,2.0,2.0,781663,UW,UW2AQMS,2000-10-07T14:10:58.000000Z,48.484,-121.8715,14.091,32.547690761951806,19.0,1.0,0.03,0.555,1.09,0.54,0.13,0,False,False,False,,,,,,,,,,,,,,,,,,,
10504233,eq,1,3,683043.0,"NEAR:     11.1 km  SW of Concrete, WA",633693.0,-0.2,d,0.04,2.0,2.0,781663,UW,UW2AQMS,2000-10-07T14:10:58.000000Z,48.484,-121.8715,14.091,32.547690761951806,19.0,1.0,0.03,0.555,1.09,0.54,0.13,0,False,False,False,,,,,,,,,,,,,,,,,,,
10505043,eq,1,3,683858.0,UW2 Q1=C  Q2=D,634148.0,1.5,d,0.09,2.0,2.0,782473,UW,UW2AQMS,2000-10-11T22:22:20.000000Z,48.4575,-122.2328333,-1.199,46.6475393192576,9.0,1.0,0.45,1.173,0.76,1.12,0.35,0,True,False,False,,,,,,,,,,,,,,,,,,,
10505043,eq,1,3,683858.0,2 triggered subnets: 6 7,634148.0,1.5,d,0.09,2.0,2.0,782473,UW,UW2AQMS,2000-10-11T22:22:20.000000Z,48.4575,-122.2328333,-1.199,46.6475393192576,9.0,1.0,0.45,1.173,0.76,1.12,0.35,0,True,False,False,,,,,,,,,,,,,,,,,,,
10505043,eq,1,3,683858.0,EVENT ID: 044277,634148.0,1.5,d,0.09,2.0,2.0,782473,UW,UW2AQMS,2000-10-11T22:22:20.000000Z,48.4575,-122.2328333,-1.199,46.6475393192576,9.0,1.0,0.45,1.173,0.76,1.12,0.35,0,True,False,False,,,,,,,,,,,,,,,,,,,
10505043,eq,1,3,683858.0,"NEAR:      4.7 km   S of Sedro Woolley, WA",634148.0,1.5,d,0.09,2.0,2.0,782473,UW,UW2AQMS,2000-10-11T22:22:20.000000Z,48.4575,-122.2328333,-1.199,46.6475393192576,9.0,1.0,0.45,1.173,0.76,1.12,0.35,0,True,False,False,,,,,,,,,,,,,,,,,,,
10515818,eq,1,3,694633.0,2 triggered subnets: 6 7,640003.0,-0.1,d,0.06,1.0,1.0,793248,UW,UW2AQMS,2000-11-13T09:27:46.000000Z,48.4878333,-121.7286667,2.983,32.53309964730856,16.0,0.0,0.13,0.453,0.0,0.34,0.3,0,False,False,False,,,,,,,,,,,,,,,,,,,
10515818,eq,1,3,694633.0,"NEAR:      6.0 km SSE of Concrete, WA",640003.0,-0.1,d,0.06,1.0,1.0,793248,UW,UW2AQMS,2000-11-13T09:27:46.000000Z,48.4878333,-121.7286667,2.983,32.53309964730856,16.0,0.0,0.13,0.453,0.0,0.34,0.3,0,False,False,False,,,,,,,,,,,,,,,,,,,
10515818,eq,1,3,694633.0,EVENT ID: 048608,640003.0,-0.1,d,0.06,1.0,1.0,793248,UW,UW2AQMS,2000-11-13T09:27:46.000000Z,48.4878333,-121.7286667,2.983,32.53309964730856,16.0,0.0,0.13,0.453,0.0,0.34,0.3,0,False,False,False,,,,,,,,,,,,,,,,,,,
10515818,eq,1,3,694633.0,UW2 Q1=A  Q2=D,640003.0,-0.1,d,0.06,1.0,1.0,793248,UW,UW2AQMS,2000-11-13T09:27:46.000000Z,48.4878333,-121.7286667,2.983,32.53309964730856,16.0,0.0,0.13,0.453,0.0,0.34,0.3,0,False,False,False,,,,,,,,,,,,,,,,,,,
10516553,eq,1,3,695363.0,NEAR:     13.9 km ESE of Mount Baker,640528.0,1.3,d,0.06,5.0,5.0,793983,UW,UW2AQMS,2000-11-16T12:29:07.000000Z,48.7116667,-121.6566667,-1.01,13.688577477218368,19.0,1.0,0.43,0.35,0.63,0.21,0.28,0,True,False,False,,,,,,,,,,,,,,,,,,,
10516553,eq,1,3,695363.0,binder location:,640528.0,1.3,d,0.06,5.0,5.0,793983,UW,UW2AQMS,2000-11-16T12:29:07.000000Z,48.7116667,-121.6566667,-1.01,13.688577477218368,19.0,1.0,0.43,0.35,0.63,0.21,0.28,0,True,False,False,,,,,,,,,,,,,,,,,,,
10516553,eq,1,3,695363.0,A 200011161229 7.92 48N4408 121W4138 5.28 13/013 170 17 0.00 DC,640528.0,1.3,d,0.06,5.0,5.0,793983,UW,UW2AQMS,2000-11-16T12:29:07.000000Z,48.7116667,-121.6566667,-1.01,13.688577477218368,19.0,1.0,0.43,0.35,0.63,0.21,0.28,0,True,False,False,,,,,,,,,,,,,,,,,,,
10516553,eq,1,3,695363.0,UW2 Q1=C  Q2=C,640528.0,1.3,d,0.06,5.0,5.0,793983,UW,UW2AQMS,2000-11-16T12:29:07.000000Z,48.7116667,-121.6566667,-1.01,13.688577477218368,19.0,1.0,0.43,0.35,0.63,0.21,0.28,0,True,False,False,,,,,,,,,,,,,,,,,,,
10517018,lf,1,3,695828.0,UW2 Q1=B  Q2=D,640813.0,0.7,d,0.1,1.0,1.0,794448,UW,UW2AQMS,2000-11-18T17:46:56.000000Z,48.7286667,-121.8028333,21.374,5.2041320109102305,9.0,1.0,0.1,1.038,1.38,0.91,0.5,0,False,False,False,,,,,,,,,,,,,,,,,,,
10517018,lf,1,3,695828.0,2 triggered subnets: 6 7,640813.0,0.7,d,0.1,1.0,1.0,794448,UW,UW2AQMS,2000-11-18T17:46:56.000000Z,48.7286667,-121.8028333,21.374,5.2041320109102305,9.0,1.0,0.1,1.038,1.38,0.91,0.5,0,False,False,False,,,,,,,,,,,,,,,,,,,
10517018,lf,1,3,695828.0,EVENT ID: 049133,640813.0,0.7,d,0.1,1.0,1.0,794448,UW,UW2AQMS,2000-11-18T17:46:56.000000Z,48.7286667,-121.8028333,21.374,5.2041320109102305,9.0,1.0,0.1,1.038,1.38,0.91,0.5,0,False,False,False,,,,,,,,,,,,,,,,,,,
10517018,lf,1,3,695828.0,NEAR:      5.5 km SSE of Mount Baker,640813.0,0.7,d,0.1,1.0,1.0,794448,UW,UW2AQMS,2000-11-18T17:46:56.000000Z,48.7286667,-121.8028333,21.374,5.2041320109102305,9.0,1.0,0.1,1.038,1.38,0.91,0.5,0,False,False,False,,,,,,,,,,,,,,,,,,,
10517193,eq,1,3,696003.0,"NEAR:      6.0 km SSE of Concrete, WA",640918.0,0.4,d,0.07,1.0,1.0,794623,UW,UW2AQMS,2000-11-19T21:45:40.000000Z,48.4878333,-121.7298333,3.013,32.51606284994262,16.0,0.0,0.09,0.314,0.0,0.19,0.25,0,False,False,False,,,,,,,,,,,,,,,,,,,
10517193,eq,1,3,696003.0,2 triggered subnets: 6 7,640918.0,0.4,d,0.07,1.0,1.0,794623,UW,UW2AQMS,2000-11-19T21:45:40.000000Z,48.4878333,-121.7298333,3.013,32.51606284994262,16.0,0.0,0.09,0.314,0.0,0.19,0.25,0,False,False,False,,,,,,,,,,,,,,,,,,,
10517193,eq,1,3,696003.0,UW2 Q1=A  Q2=D,640918.0,0.4,d,0.07,1.0,1.0,794623,UW,UW2AQMS,2000-11-19T21:45:40.000000Z,48.4878333,-121.7298333,3.013,32.51606284994262,16.0,0.0,0.09,0.314,0.0,0.19,0.25,0,False,False,False,,,,,,,,,,,,,,,,,,,
10517193,eq,1,3,696003.0,EVENT ID: 049230,640918.0,0.4,d,0.07,1.0,1.0,794623,UW,UW2AQMS,2000-11-19T21:45:40.000000Z,48.4878333,-121.7298333,3.013,32.51606284994262,16.0,0.0,0.09,0.314,0.0,0.19,0.25,0,False,False,False,,,,,,,,,,,,,,,,,,,
10517233,eq,1,3,696043.0,UW2 Q1=B  Q2=C,640948.0,1.5,d,0.05,6.0,6.0,794663,UW,UW2AQMS,2000-11-20T07:44:17.000000Z,48.6338333,-122.4165,7.629,46.67686092536603,31.0,1.0,0.2,0.787,1.76,0.51,0.6,0,True,True,False,,,,,,,,,,,,,,,,,,,
10517233,eq,1,3,696043.0,"NEAR:     15.2 km SSE of Bellingham, WA",640948.0,1.5,d,0.05,6.0,6.0,794663,UW,UW2AQMS,2000-11-20T07:44:17.000000Z,48.6338333,-122.4165,7.629,46.67686092536603,31.0,1.0,0.2,0.787,1.76,0.51,0.6,0,True,True,False,,,,,,,,,,,,,,,,,,,
10517233,eq,1,3,696043.0,A 200011200744 17.07 48N3790 122W2617 15.85 10/010 110 30 0.00 DB,640948.0,1.5,d,0.05,6.0,6.0,794663,UW,UW2AQMS,2000-11-20T07:44:17.000000Z,48.6338333,-122.4165,7.629,46.67686092536603,31.0,1.0,0.2,0.787,1.76,0.51,0.6,0,True,True,False,,,,,,,,,,,,,,,,,,,
10517233,eq,1,3,696043.0,binder location:,640948.0,1.5,d,0.05,6.0,6.0,794663,UW,UW2AQMS,2000-11-20T07:44:17.000000Z,48.6338333,-122.4165,7.629,46.67686092536603,31.0,1.0,0.2,0.787,1.76,0.51,0.6,0,True,True,False,,,,,,,,,,,,,,,,,,,
10518738,eq,1,3,698838.0,"NEAR:     18.2 km   E of Concrete, WA",646528.0,0.1,d,0.09,1.0,1.0,800938,UW,UW2AQMS,2001-01-03T05:35:14.000000Z,48.5698333,-121.5051667,-0.026,32.293923998934595,13.0,0.0,0.09,0.628,0.0,0.58,0.24,0,False,False,False,,,,,,,,,,,,,,,,,,,
10518738,eq,1,3,698838.0,EVENT ID: 054275,646528.0,0.1,d,0.09,1.0,1.0,800938,UW,UW2AQMS,2001-01-03T05:35:14.000000Z,48.5698333,-121.5051667,-0.026,32.293923998934595,13.0,0.0,0.09,0.628,0.0,0.58,0.24,0,False,False,False,,,,,,,,,,,,,,,,,,,
10518738,eq,1,3,698838.0,UW2 Q1=A  Q2=D,646528.0,0.1,d,0.09,1.0,1.0,800938,UW,UW2AQMS,2001-01-03T05:35:14.000000Z,48.5698333,-121.5051667,-0.026,32.293923998934595,13.0,0.0,0.09,0.628,0.0,0.58,0.24,0,False,False,False,,,,,,,,,,,,,,,,,,,
10518738,eq,1,3,698838.0,2 triggered subnets: 6 7,646528.0,0.1,d,0.09,1.0,1.0,800938,UW,UW2AQMS,2001-01-03T05:35:14.000000Z,48.5698333,-121.5051667,-0.026,32.293923998934595,13.0,0.0,0.09,0.628,0.0,0.58,0.24,0,False,False,False,,,,,,,,,,,,,,,,,,,
10518813,eq,1,3,698913.0,EVENT ID: 054316,646568.0,1.0,d,0.09,3.0,3.0,801013,UW,UW2AQMS,2001-01-03T18:19:32.000000Z,48.8945,-121.9213333,-0.831,15.36676637367833,54.0,1.0,0.07,0.152,0.25,0.06,0.14,0,True,False,False,,,,,,,,,,,,,,,,,,,
10518813,eq,1,3,698913.0,2 triggered subnets: 6 7,646568.0,1.0,d,0.09,3.0,3.0,801013,UW,UW2AQMS,2001-01-03T18:19:32.000000Z,48.8945,-121.9213333,-0.831,15.36676637367833,54.0,1.0,0.07,0.152,0.25,0.06,0.14,0,True,False,False,,,,,,,,,,,,,,,,,,,
10518813,eq,1,3,698913.0,UW2 Q1=A  Q2=D,646568.0,1.0,d,0.09,3.0,3.0,801013,UW,UW2AQMS,2001-01-03T18:19:32.000000Z,48.8945,-121.9213333,-0.831,15.36676637367833,54.0,1.0,0.07,0.152,0.25,0.06,0.14,0,True,False,False,,,,,,,,,,,,,,,,,,,
10518813,eq,1,3,698913.0,"NEAR:     15.1 km NNW of Mt Baker, WA",646568.0,1.0,d,0.09,3.0,3.0,801013,UW,UW2AQMS,2001-01-03T18:19:32.000000Z,48.8945,-121.9213333,-0.831,15.36676637367833,54.0,1.0,0.07,0.152,0.25,0.06,0.14,0,True,False,False,,,,,,,,,,,,,,,,,,,
10518823,eq,1,3,698923.0,UW2 Q1=A  Q2=D,646578.0,0.1,d,0.05,1.0,1.0,801023,UW,UW2AQMS,2001-01-03T19:58:24.000000Z,48.5708333,-121.5043333,0.024,32.259050515260824,13.0,0.0,0.09,0.724,0.0,0.68,0.25,0,False,False,False,,,,,,,,,,,,,,,,,,,
10518823,eq,1,3,698923.0,EVENT ID: 054334,646578.0,0.1,d,0.05,1.0,1.0,801023,UW,UW2AQMS,2001-01-03T19:58:24.000000Z,48.5708333,-121.5043333,0.024,32.259050515260824,13.0,0.0,0.09,0.724,0.0,0.68,0.25,0,False,False,False,,,,,,,,,,,,,,,,,,,
10518823,eq,1,3,698923.0,"NEAR:     18.3 km   E of Concrete, WA",646578.0,0.1,d,0.05,1.0,1.0,801023,UW,UW2AQMS,2001-01-03T19:58:24.000000Z,48.5708333,-121.5043333,0.024,32.259050515260824,13.0,0.0,0.09,0.724,0.0,0.68,0.25,0,False,False,False,,,,,,,,,,,,,,,,,,,
10518823,eq,1,3,698923.0,2 triggered subnets: 7 9,646578.0,0.1,d,0.05,1.0,1.0,801023,UW,UW2AQMS,2001-01-03T19:58:24.000000Z,48.5708333,-121.5043333,0.024,32.259050515260824,13.0,0.0,0.09,0.724,0.0,0.68,0.25,0,False,False,False,,,,,,,,,,,,,,,,,,,
10521078,eq,1,3,701178.0,"NEAR:     17.0 km  SE of Deming, WA",647793.0,1.4,d,0.04,4.0,4.0,803278,UW,UW2AQMS,2001-01-10T20:26:50.000000Z,48.717,-122.0528333,-0.886,18.42222560541896,13.0,1.0,0.4,0.202,0.36,0.07,0.19,0,True,False,False,,,,,,,,,,,,,,,,,,,
10521078,eq,1,3,701178.0,A 200101102026 50.19 48N4450 122W0384 9.13 8/008 153 13 0.00 DC,647793.0,1.4,d,0.04,4.0,4.0,803278,UW,UW2AQMS,2001-01-10T20:26:50.000000Z,48.717,-122.0528333,-0.886,18.42222560541896,13.0,1.0,0.4,0.202,0.36,0.07,0.19,0,True,False,False,,,,,,,,,,,,,,,,,,,
10521078,eq,1,3,701178.0,UW2 Q1=C  Q2=C,647793.0,1.4,d,0.04,4.0,4.0,803278,UW,UW2AQMS,2001-01-10T20:26:50.000000Z,48.717,-122.0528333,-0.886,18.42222560541896,13.0,1.0,0.4,0.202,0.36,0.07,0.19,0,True,False,False,,,,,,,,,,,,,,,,,,,
10521078,eq,1,3,701178.0,binder location:,647793.0,1.4,d,0.04,4.0,4.0,803278,UW,UW2AQMS,2001-01-10T20:26:50.000000Z,48.717,-122.0528333,-0.886,18.42222560541896,13.0,1.0,0.4,0.202,0.36,0.07,0.19,0,True,False,False,,,,,,,,,,,,,,,,,,,
10521103,eq,1,3,701203.0,UW2 Q1=C  Q2=C,647808.0,1.6,d,0.06,4.0,4.0,803303,UW,UW2AQMS,2001-01-10T20:41:45.000000Z,48.7593333,-122.0746667,1.387,18.945251680196048,13.0,0.5,0.33,2.214,89.09,1.52,1.61,0,True,True,False,,,,,,,,,,,,,,,,,,,
10521103,eq,1,3,701203.0,"NEAR:     12.8 km  SE of Deming, WA",647808.0,1.6,d,0.06,4.0,4.0,803303,UW,UW2AQMS,2001-01-10T20:41:45.000000Z,48.7593333,-122.0746667,1.387,18.945251680196048,13.0,0.5,0.33,2.214,89.09,1.52,1.61,0,True,True,False,,,,,,,,,,,,,,,,,,,
10521103,eq,1,3,701203.0,A 200101102041 44.82 48N4681 122W0594 18.20 9/009 182 15 0.00 DD,647808.0,1.6,d,0.06,4.0,4.0,803303,UW,UW2AQMS,2001-01-10T20:41:45.000000Z,48.7593333,-122.0746667,1.387,18.945251680196048,13.0,0.5,0.33,2.214,89.09,1.52,1.61,0,True,True,False,,,,,,,,,,,,,,,,,,,
10521103,eq,1,3,701203.0,binder location:,647808.0,1.6,d,0.06,4.0,4.0,803303,UW,UW2AQMS,2001-01-10T20:41:45.000000Z,48.7593333,-122.0746667,1.387,18.945251680196048,13.0,0.5,0.33,2.214,89.09,1.52,1.61,0,True,True,False,,,,,,,,,,,,,,,,,,,
10521413,lf,1,5,701513.0,"NEAR:     10.6 km   S of Mt Baker, WA",993058.0,1.39,d,0.407,3.0,3.0,1248958,UW,Jiggle,2001-01-11T21:45:18.000000Z,48.6841667,-121.7978333,-1.028,10.144546273524252,13.0,0.5,0.21,0.76,31.61,,,0,True,False,False,,,,,,,,,,,31.61,0.0,90.0,0.76,220.0,0.0,0.67,,
10521413,lf,1,5,701513.0,UW2 Q1=B  Q2=C,993058.0,1.39,d,0.407,3.0,3.0,1248958,UW,Jiggle,2001-01-11T21:45:18.000000Z,48.6841667,-121.7978333,-1.028,10.144546273524252,13.0,0.5,0.21,0.76,31.61,,,0,True,False,False,,,,,,,,,,,31.61,0.0,90.0,0.76,220.0,0.0,0.67,,
10521413,lf,1,5,701513.0,Event cut out from 01011121444p by atieman Fri Jan 12 10:31:06 PST 2001,993058.0,1.39,d,0.407,3.0,3.0,1248958,UW,Jiggle,2001-01-11T21:45:18.000000Z,48.6841667,-121.7978333,-1.028,10.144546273524252,13.0,0.5,0.21,0.76,31.61,,,0,True,False,False,,,,,,,,,,,31.61,0.0,90.0,0.76,220.0,0.0,0.67,,
10525513,eq,1,3,705613.0,"NEAR:     17.3 km   E of Sedro Woolley, WA",650248.0,-0.1,d,0.06,2.0,2.0,807713,UW,UW2AQMS,2001-01-18T06:39:16.000000Z,48.5043333,-122.0005,3.244,32.92212932825608,31.0,0.0,0.06,0.381,0.0,0.33,0.19,0,False,False,False,,,,,,,,,,,,,,,,,,,
10525513,eq,1,3,705613.0,2 triggered subnets: 6 7,650248.0,-0.1,d,0.06,2.0,2.0,807713,UW,UW2AQMS,2001-01-18T06:39:16.000000Z,48.5043333,-122.0005,3.244,32.92212932825608,31.0,0.0,0.06,0.381,0.0,0.33,0.19,0,False,False,False,,,,,,,,,,,,,,,,,,,
10525513,eq,1,3,705613.0,UW2 Q1=A  Q2=D,650248.0,-0.1,d,0.06,2.0,2.0,807713,UW,UW2AQMS,2001-01-18T06:39:16.000000Z,48.5043333,-122.0005,3.244,32.92212932825608,31.0,0.0,0.06,0.381,0.0,0.33,0.19,0,False,False,False,,,,,,,,,,,,,,,,,,,
10525513,eq,1,3,705613.0,EVENT ID: 056172,650248.0,-0.1,d,0.06,2.0,2.0,807713,UW,UW2AQMS,2001-01-18T06:39:16.000000Z,48.5043333,-122.0005,3.244,32.92212932825608,31.0,0.0,0.06,0.381,0.0,0.33,0.19,0,False,False,False,,,,,,,,,,,,,,,,,,,
10526813,eq,1,3,706913.0,"NEAR:     15.1 km  SW of Concrete, WA",650953.0,0.3,d,0.04,2.0,2.0,809013,UW,UW2AQMS,2001-01-22T04:38:28.000000Z,48.4595,-121.9125,1.003,35.720092265811694,15.0,1.0,0.09,0.52,0.74,0.45,0.26,0,False,False,False,,,,,,,,,,,,,,,,,,,
10526813,eq,1,3,706913.0,UW2 Q1=A  Q2=D,650953.0,0.3,d,0.04,2.0,2.0,809013,UW,UW2AQMS,2001-01-22T04:38:28.000000Z,48.4595,-121.9125,1.003,35.720092265811694,15.0,1.0,0.09,0.52,0.74,0.45,0.26,0,False,False,False,,,,,,,,,,,,,,,,,,,
10526813,eq,1,3,706913.0,2 triggered subnets: 6 7,650953.0,0.3,d,0.04,2.0,2.0,809013,UW,UW2AQMS,2001-01-22T04:38:28.000000Z,48.4595,-121.9125,1.003,35.720092265811694,15.0,1.0,0.09,0.52,0.74,0.45,0.26,0,False,False,False,,,,,,,,,,,,,,,,,,,
10526813,eq,1,3,706913.0,EVENT ID: 056562,650953.0,0.3,d,0.04,2.0,2.0,809013,UW,UW2AQMS,2001-01-22T04:38:28.000000Z,48.4595,-121.9125,1.003,35.720092265811694,15.0,1.0,0.09,0.52,0.74,0.45,0.26,0,False,False,False,,,,,,,,,,,,,,,,,,,
10527623,eq,1,3,707723.0,"NEAR:     15.3 km  SW of Concrete, WA",651448.0,-0.1,d,0.05,2.0,2.0,809823,UW,UW2AQMS,2001-01-25T03:42:27.000000Z,48.4605,-121.9171667,1.253,35.680118102348004,15.0,1.0,0.06,0.49,0.59,0.46,0.17,0,False,False,False,,,,,,,,,,,,,,,,,,,
10527623,eq,1,3,707723.0,UW2 Q1=A  Q2=D,651448.0,-0.1,d,0.05,2.0,2.0,809823,UW,UW2AQMS,2001-01-25T03:42:27.000000Z,48.4605,-121.9171667,1.253,35.680118102348004,15.0,1.0,0.06,0.49,0.59,0.46,0.17,0,False,False,False,,,,,,,,,,,,,,,,,,,
10527623,eq,1,3,707723.0,2 triggered subnets: 6 7,651448.0,-0.1,d,0.05,2.0,2.0,809823,UW,UW2AQMS,2001-01-25T03:42:27.000000Z,48.4605,-121.9171667,1.253,35.680118102348004,15.0,1.0,0.06,0.49,0.59,0.46,0.17,0,False,False,False,,,,,,,,,,,,,,,,,,,
10527623,eq,1,3,707723.0,EVENT ID: 056926,651448.0,-0.1,d,0.05,2.0,2.0,809823,UW,UW2AQMS,2001-01-25T03:42:27.000000Z,48.4605,-121.9171667,1.253,35.680118102348004,15.0,1.0,0.06,0.49,0.59,0.46,0.17,0,False,False,False,,,,,,,,,,,,,,,,,,,
10529973,eq,1,3,710078.0,5 triggered subnets: 3 6 7 8 9,652713.0,1.7,d,0.07,4.0,4.0,812173,UW,UW2AQMS,2001-02-27T05:21:45.000000Z,48.5675,-121.5191667,5.592,31.760742810950795,13.0,0.5,0.42,2.129,2.59,1.89,0.98,0,False,False,False,,,,,,,,,,,,,,,,,,,
10529973,eq,1,3,710078.0,"NEAR:     17.2 km   E of Concrete, WA",652713.0,1.7,d,0.07,4.0,4.0,812173,UW,UW2AQMS,2001-02-27T05:21:45.000000Z,48.5675,-121.5191667,5.592,31.760742810950795,13.0,0.5,0.42,2.129,2.59,1.89,0.98,0,False,False,False,,,,,,,,,,,,,,,,,,,
10529973,eq,1,3,710078.0,EVENT ID: 056917,652713.0,1.7,d,0.07,4.0,4.0,812173,UW,UW2AQMS,2001-02-27T05:21:45.000000Z,48.5675,-121.5191667,5.592,31.760742810950795,13.0,0.5,0.42,2.129,2.59,1.89,0.98,0,False,False,False,,,,,,,,,,,,,,,,,,,
10529973,eq,1,3,710078.0,UW2 Q1=C  Q2=C,652713.0,1.7,d,0.07,4.0,4.0,812173,UW,UW2AQMS,2001-02-27T05:21:45.000000Z,48.5675,-121.5191667,5.592,31.760742810950795,13.0,0.5,0.42,2.129,2.59,1.89,0.98,0,False,False,False,,,,,,,,,,,,,,,,,,,
10530013,eq,1,3,710108.0,EVENT ID: 056919,652733.0,0.6,d,0.05,1.0,1.0,812213,UW,UW2AQMS,2001-02-27T05:29:57.000000Z,48.5666667,-121.4806667,6.422,33.8343309705849,13.0,0.8,0.16,1.213,2.49,1.17,0.32,0,True,True,False,,,,,,,,,,,,,,,,,,,
10530013,eq,1,3,710108.0,"NEAR:     20.0 km   E of Concrete, WA",652733.0,0.6,d,0.05,1.0,1.0,812213,UW,UW2AQMS,2001-02-27T05:29:57.000000Z,48.5666667,-121.4806667,6.422,33.8343309705849,13.0,0.8,0.16,1.213,2.49,1.17,0.32,0,True,True,False,,,,,,,,,,,,,,,,,,,
10530013,eq,1,3,710108.0,UW2 Q1=B  Q2=D,652733.0,0.6,d,0.05,1.0,1.0,812213,UW,UW2AQMS,2001-02-27T05:29:57.000000Z,48.5666667,-121.4806667,6.422,33.8343309705849,13.0,0.8,0.16,1.213,2.49,1.17,0.32,0,True,True,False,,,,,,,,,,,,,,,,,,,
10530013,eq,1,3,710108.0,2 triggered subnets: 6 7,652733.0,0.6,d,0.05,1.0,1.0,812213,UW,UW2AQMS,2001-02-27T05:29:57.000000Z,48.5666667,-121.4806667,6.422,33.8343309705849,13.0,0.8,0.16,1.213,2.49,1.17,0.32,0,True,True,False,,,,,,,,,,,,,,,,,,,
10519083,eq,1,3,699183.0,"NEAR:     10.9 km  SE of Sedro Woolley, WA",646728.0,0.7,d,0.06,1.0,1.0,801283,UW,UW2AQMS,2001-03-01T20:42:32.000000Z,48.4393333,-122.119,-1.097,43.37442375418649,1.0,1.0,0.3,0.504,0.44,0.49,0.12,0,True,True,False,,,,,,,,,,,,,,,,,,,
10519083,eq,1,3,699183.0,3 triggered subnets: 6 7 12,646728.0,0.7,d,0.06,1.0,1.0,801283,UW,UW2AQMS,2001-03-01T20:42:32.000000Z,48.4393333,-122.119,-1.097,43.37442375418649,1.0,1.0,0.3,0.504,0.44,0.49,0.12,0,True,True,False,,,,,,,,,,,,,,,,,,,
10519083,eq,1,3,699183.0,UW2 Q1=B  Q2=D,646728.0,0.7,d,0.06,1.0,1.0,801283,UW,UW2AQMS,2001-03-01T20:42:32.000000Z,48.4393333,-122.119,-1.097,43.37442375418649,1.0,1.0,0.3,0.504,0.44,0.49,0.12,0,True,True,False,,,,,,,,,,,,,,,,,,,
10519083,eq,1,3,699183.0,EVENT ID: 057168,646728.0,0.7,d,0.06,1.0,1.0,801283,UW,UW2AQMS,2001-03-01T20:42:32.000000Z,48.4393333,-122.119,-1.097,43.37442375418649,1.0,1.0,0.3,0.504,0.44,0.49,0.12,0,True,True,False,,,,,,,,,,,,,,,,,,,
10519218,eq,1,3,699318.0,4 triggered subnets: 6 7 19 21,646793.0,0.9,d,0.07,1.0,1.0,801418,UW,UW2AQMS,2001-03-02T15:10:24.000000Z,48.5686667,-121.4871667,0.623,33.333867571293624,13.0,0.5,0.45,40.966,86.36,38.66,13.55,0,True,True,True,,,,,,,,,,,,,,,,,,,
10519218,eq,1,3,699318.0,EVENT ID: 057236,646793.0,0.9,d,0.07,1.0,1.0,801418,UW,UW2AQMS,2001-03-02T15:10:24.000000Z,48.5686667,-121.4871667,0.623,33.333867571293624,13.0,0.5,0.45,40.966,86.36,38.66,13.55,0,True,True,True,,,,,,,,,,,,,,,,,,,
